ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
6.0 0.0 1250.6 653.4 180.71004 60.56703 0.00564 0.00161 50.357260614 -0.00105 0.0038377597632 0.00554 0.00375765884561 13.95358 0.02288
6.0 1.0 1259.3 651.8 180.71023 60.56713 0.00549 0.00172 50.1166183401 -0.00098 0.00191 0.00541 0.00171 13.89646 0.02217
6.0 3.0 1256.3 651.9 180.71 60.56715 0.0143 0.00198 74.6392119717 -0.01229 0.00203 0.0073 0.00182 13.95473 0.02386
6.0 4.0 1247.6 655.9 180.70987 60.56691 0.00768 0.00139 63.54101948 -0.00463 0.0015 0.00613 0.00133 13.94487 0.02361
6.0 5.0 1251.1 655.1 180.71012 60.56706 0.00967 0.00177 74.0605245986 -0.00821 0.00182 0.00511 0.00163 13.95224 0.02368
6.0 6.0 1249.1 645.9 180.70997 60.56716 0.00744 0.00194 58.126568316 -0.00329 0.00208 0.00667 0.0019 13.96118 0.02558
6.0 7.0 1259.3 655.9 180.71005 60.56773 0.00829 0.00203 48.947784438 -0.00114 0.00231 0.00821 0.00202 13.90227 0.03966
6.0 8.0 1249.1 651.9 180.71006 60.56702 0.00766 0.00193 34.0738000764 0.00285 0.00213 0.00711 0.0019 13.96176 0.02839
6.0 9.0 1252.8 658.1 180.71003 60.56715 0.01015 0.00223 49.0451872632 -0.00143 0.00246 0.01005 0.00222 13.94848 0.03089
6.0 10.0 1252.6 653.1 180.71002 60.56717 0.0136 0.00237 65.9245239078 -0.00907 0.00252 0.01013 0.00224 13.94765 0.02847
6.0 11.0 1254.8 657.9 180.71019 60.56702 0.01295 0.00235 78.9879616367 -0.01201 0.00239 0.00486 0.0021 13.95034 0.03244
6.0 12.0 1251.6 654.1 180.70992 60.56714 0.00775 0.0021 49.9046239559 -0.00132 0.00236 0.00764 0.00209 13.94047 0.03077
6.0 14.0 1249.9 653.1 180.70972 60.56704 0.0062 0.00191 33.5581380608 0.00241 0.00216 0.00572 0.00186 13.95231 0.03788
6.0 15.0 1251.8 656.4 180.71085 60.5673 0.00947 0.00141 48.5696322932 -0.00118 0.00155 0.0094 0.00141 13.94124 0.03367
6.0 16.0 1250.6 661.9 180.71028 60.56768 0.01212 0.00411 75.4356233069 -0.01058 0.00426 0.0059 0.00358 13.91144 0.05358
6.0 17.0 1254.6 655.1 180.70998 60.56756 0.01175 0.00266 50.9244888312 -0.00241 0.00308 0.0115 0.00264 13.9117 0.04067
6.0 19.0 1247.1 657.9 180.71002 60.56768 0.0156 0.00383 22.6203737518 0.01098 0.00406 0.01108 0.00359 13.89263 0.05203
6.0 20.0 1250.4 655.4 180.7102 60.56772 0.03731 0.005 2.02827059476 0.03721 0.005 0.00264 0.00557 13.92497 0.0866
6.0 24.0 1246.6 660.1 180.71076 60.56724 0.00665 0.00193 66.1078704022 -0.00447 0.00208 0.00493 0.0018 13.95051 0.04478
