ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
74.0 0.0 383.2 864.6 292.034 61.3131 0.0557 0.00035 0.137509870831 0.00082 0.0034107037397 -0.0557 0.00341796723214 12.22446 0.01649
74.0 3.0 389.5 862.6 292.03374 61.31309 0.06055 0.00034 0.0022 0.00169 0.00027 -0.06052 0.00034 12.21909 0.03845
74.0 5.0 391.4 861.3 292.0341 61.31314 0.0551 0.00038 0.0027 -0.00262 0.0003 -0.05504 0.00038 12.21027 0.01747
74.0 6.0 390.8 865.1 292.0338 61.31305 0.06028 0.00036 0.0023 0.0003 0.00028 -0.06028 0.00036 12.31004 0.02892
74.0 7.0 390.2 858.1 292.03389 61.31318 0.05191 0.00037 0.0027 -0.00115 0.00028 -0.0519 0.00037 12.21063 0.01298
74.0 9.0 391.7 863.1 292.03458 61.31313 0.0568 0.0004 0.0027 -0.0029 0.00031 -0.05673 0.0004 12.19604 0.0267
74.0 11.0 388.5 863.8 292.03407 61.31311 0.05344 0.00062 0.0046 -0.00176 0.00049 -0.05341 0.00062 12.20809 0.01735
74.0 13.0 388.5 864.6 292.03383 61.31312 0.04928 0.00035 0.0027 0.00037 0.00027 -0.04928 0.00035 12.21686 0.0137
74.0 14.0 390.5 864.1 292.03444 61.31314 0.05643 0.00037 0.0025 -0.00084 0.00029 -0.05643 0.00037 12.22278 0.01669
74.0 18.0 388.5 870.1 292.03399 61.31312 0.06152 0.00042 0.0025 8e-05 0.0003 -0.06152 0.00042 12.21551 0.01818
74.0 20.0 392.7 867.8 292.03414 61.31313 0.05268 0.00044 0.0031 -0.00144 0.00032 -0.05266 0.00044 12.19877 0.02269
74.0 22.0 377.2 861.6 292.03406 61.31315 0.05424 0.00062 0.0041 -0.00148 0.00045 -0.05422 0.00063 12.19655 0.02635
74.0 26.0 382.8 861.1 292.03405 61.31319 0.04926 0.00043 0.0031 0.00128 0.00031 -0.04924 0.00043 12.22578 0.02111
74.0 27.0 393.4 874.6 292.03396 61.31314 0.05859 0.00047 0.0029 0.00333 0.00034 -0.05849 0.00047 12.25136 0.01731
74.0 28.0 389.0 864.8 292.03429 61.31303 0.05901 0.00049 0.0029 -0.0006 0.00034 -0.05901 0.00049 12.2096 0.02354
74.0 33.0 388.2 870.6 292.03409 61.31309 0.04201 0.00039 0.0036 0.00081 0.0003 -0.042 0.00039 12.21567 0.0233
74.0 35.0 392.2 862.6 292.03455 61.31326 0.04574 0.00036 0.0031 -0.00114 0.00028 -0.04573 0.00036 12.20665 0.05098
74.0 36.0 388.0 860.6 292.03411 61.31306 0.03719 0.00042 0.0044 0.00141 0.00033 -0.03716 0.00042 12.30361 0.08831
74.0 37.0 388.5 861.1 292.03399 61.31293 0.03963 0.00074 0.0066 -0.00119 0.00053 -0.03961 0.00074 12.28961 0.03137
74.0 38.0 387.2 861.1 292.03406 61.31304 0.03539 0.00038 0.0041 0.00269 0.00029 -0.03529 0.00039 12.32769 0.12114
74.0 39.0 391.7 865.8 292.03385 61.31294 0.03765 0.00077 0.0069 -0.00258 0.00052 -0.03756 0.00077 12.23355 0.01207
