ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
34.0 0.0 1836.5 1531.0 291.67916 61.23383 0.01472 0.0043 -3.46639466054 0.01461 0.00550535194152 -0.00178 0.00396504728849 14.73274 0.02799
34.0 1.0 1845.0 1535.2 291.67959 61.23344 0.00517 0.00171 -3.24867069839 0.00514 0.00172 -0.00059 0.00101 14.72931 0.02762
34.0 3.0 1834.3 1535.8 291.67972 61.23366 0.01159 0.00224 1.26623672724 0.01158 0.00224 0.00051 0.00135 14.8462 0.03231
34.0 4.0 1835.3 1534.8 291.6799 61.23353 0.00832 0.00279 -0.681819776206 0.00832 0.00279 -0.0002 0.00149 14.77502 0.03622
34.0 5.0 1836.0 1529.5 291.67968 61.23355 0.00889 0.00191 -9.12148809848 0.00844 0.00197 -0.00278 0.00113 14.76532 0.01483
34.0 6.0 1830.6 1531.0 291.67914 61.23364 0.0145 0.00263 -6.69787662508 0.0141 0.00267 -0.00336 0.00165 14.68923 0.0218
34.0 8.0 1836.0 1532.8 291.67964 61.23354 0.0055 0.00137 -34.1654733237 0.00203 0.00204 -0.00512 0.00124 14.73591 0.02896
34.0 10.0 1841.5 1541.8 291.67924 61.23378 0.02479 0.00377 -1.84492410032 0.02474 0.00378 -0.0016 0.00175 14.76261 0.0204
34.0 12.0 1836.8 1529.2 291.67965 61.23366 0.00555 0.00235 -27.8801263111 0.00312 0.00322 -0.00459 0.00182 14.7666 0.02111
34.0 13.0 1827.6 1524.8 291.67932 61.23375 0.00667 0.00248 -13.4014828281 0.00595 0.00263 -0.00301 0.00177 14.65608 0.02517
34.0 18.0 1836.2 1536.8 291.67913 61.23377 0.00989 0.00281 -4.97327366174 0.00974 0.00284 -0.00171 0.00144 14.749 0.02185
34.0 21.0 1840.0 1525.8 291.67959 61.23352 0.00776 0.00165 -13.2639729573 0.00694 0.00177 -0.00347 0.00107 14.76704 0.02058
34.0 23.0 1836.5 1530.8 291.67928 61.23366 0.00946 0.00162 -5.40872158603 0.00929 0.00164 -0.00178 0.00097 14.7521 0.01654
34.0 24.0 1836.2 1529.8 291.67981 61.23359 0.00683 0.00153 -7.90681757281 0.00658 0.00157 -0.00186 0.00095 14.73463 0.04444
34.0 25.0 1837.5 1534.0 291.67957 61.23343 0.01123 0.00149 -5.38580327423 0.01104 0.00151 -0.0021 0.00093 14.8388 0.03403
34.0 26.0 1830.6 1527.0 291.67918 61.23371 0.01474 0.0026 -4.589391939 0.01455 0.00263 -0.00235 0.00149 14.75193 0.02531
34.0 29.0 1833.6 1542.0 291.67899 61.23357 0.00359 0.00166 -29.2036588178 0.00188 0.00238 -0.00306 0.00129 14.7533 0.02958
34.0 31.0 1836.0 1530.8 291.67952 61.23356 0.00735 0.00236 -4.77273843344 0.00725 0.00239 -0.00122 0.00114 14.77218 0.02347
34.0 32.0 1837.5 1533.8 291.67895 61.23368 0.00827 0.00333 3.45493550464 0.00821 0.00334 0.001 0.00187 14.75722 0.02413
34.0 34.0 1837.8 1535.8 291.67918 61.23366 0.00461 0.00139 -30.1089321341 0.00229 0.00194 -0.004 0.00116 14.76619 0.02989
34.0 35.0 1839.8 1528.8 291.67908 61.2337 0.00545 0.00167 -23.3308414177 0.00374 0.00211 -0.00397 0.00114 14.71269 0.06154
34.0 37.0 1840.8 1530.5 291.6788 61.23374 0.02864 0.00738 -74.6220232378 -0.02461 0.00828 -0.01465 0.00389 14.77805 0.0256
34.0 38.0 1833.1 1532.5 291.67894 61.23362 0.00433 0.00213 -23.3308414177 0.00297 0.0027 -0.00315 0.00144 14.81329 0.09328
