ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
103.0 0.0 1174.2 1544.3 291.8399 61.23217 0.00198 0.00073 10.1814600195 -0.00191 0.00347959767789 -0.0005 0.00347131099154 14.08175 0.01719
103.0 1.0 1177.4 1546.6 291.83982 61.23252 0.01043 0.001 0.0504 -0.00228 0.00105 0.01017 0.001 14.14697 0.03132
103.0 2.0 1187.8 1549.6 291.84042 61.23233 0.00408 0.00078 0.0917 -0.00357 0.00079 0.00197 0.00073 14.06007 0.0254
103.0 3.0 1179.9 1542.6 291.83961 61.23244 0.00206 0.00072 0.1726 -0.00161 0.00074 0.00129 0.0007 14.06628 0.0402
103.0 4.0 1178.2 1546.6 291.84015 61.2324 0.00612 0.00108 0.0875 -0.00476 0.00111 0.00384 0.00105 14.08368 0.03346
103.0 6.0 1181.2 1545.6 291.8398 61.23228 0.0054 0.00076 0.0682 -0.00452 0.00077 0.00295 0.00072 14.16072 0.02932
103.0 7.0 1179.4 1540.8 291.83978 61.23254 0.00328 0.00081 0.1257 -0.00189 0.00084 0.00268 0.0008 14.08513 0.01357
103.0 8.0 1176.2 1545.8 291.83964 61.23235 0.00428 0.00072 0.0865 -0.00203 0.00075 0.00377 0.00071 14.15447 0.03872
103.0 10.0 1179.9 1547.1 291.83998 61.23252 0.00489 0.00089 0.0915 -0.00315 0.00089 0.00374 0.00089 14.05906 0.02661
103.0 11.0 1180.2 1543.6 291.83996 61.23239 0.00389 0.0014 0.169 -0.00389 0.0014 -4e-05 0.00131 14.08302 0.01852
103.0 13.0 1179.7 1544.3 291.83973 61.23223 0.00468 0.00072 0.0799 -0.00209 0.00076 0.00419 0.00071 14.07946 0.0146
103.0 15.0 1171.2 1537.1 291.83974 61.23223 0.00274 0.00103 0.2114 -0.00241 0.00098 0.00129 0.0012 13.97221 0.02334
103.0 17.0 1185.8 1545.8 291.83979 61.23238 0.00679 0.00119 0.0809 -0.00661 0.0012 0.00156 0.00109 14.13127 0.03606
103.0 18.0 1179.4 1550.1 291.83984 61.23223 0.00436 0.00103 0.1134 -0.00406 0.00104 0.0016 0.00098 14.07784 0.01935
103.0 19.0 1174.2 1543.1 291.83986 61.23224 0.00557 0.00099 0.0991 -0.0054 0.00098 -0.00134 0.00111 13.99729 0.02027
103.0 20.0 1184.5 1547.1 291.84004 61.23266 0.00614 0.00117 0.0908 -0.00557 0.00118 0.00259 0.0011 14.06694 0.02402
103.0 21.0 1183.5 1544.6 291.83995 61.23236 0.00786 0.00082 0.0489 -0.00786 0.00082 0.00026 0.00077 14.05895 0.04664
103.0 22.0 1171.4 1538.6 291.8398 61.2322 0.00528 0.00173 0.1486 0.00527 0.00173 -0.00039 0.00157 14.08378 0.02822
103.0 24.0 1180.7 1548.6 291.83981 61.23225 0.01447 0.00084 0.029 -0.01143 0.00085 0.00887 0.00083 14.0994 0.02583
103.0 28.0 1179.9 1544.6 291.83988 61.23211 0.00756 0.00141 0.0885 -0.0071 0.00142 0.0026 0.00133 14.06162 0.02492
103.0 29.0 1178.2 1547.6 291.8399 61.23224 0.00729 0.00152 0.0978 -0.00671 0.00154 0.00284 0.00141 14.1297 0.04366
103.0 30.0 1183.5 1548.6 291.83977 61.23237 0.00789 0.00128 0.0822 -0.00469 0.00132 0.00634 0.00126 14.11568 0.03093
103.0 31.0 1184.8 1550.6 291.83997 61.23252 0.00844 0.00071 0.0417 -0.00634 0.00072 0.00558 0.00069 14.16969 0.01844
103.0 34.0 1178.2 1548.3 291.84004 61.23237 0.0045 0.00096 0.1062 -0.00329 0.00098 0.00308 0.00093 14.08309 0.03412
103.0 35.0 1183.4 1542.6 291.83997 61.23222 0.00483 0.00085 0.0862 -0.00372 0.00088 0.00308 0.0008 14.05791 0.05416
103.0 38.0 1175.7 1543.6 291.84033 61.2324 0.01352 0.00102 0.0348 -0.01328 0.00102 0.00251 0.00094 14.17773 0.1228
103.0 39.0 1183.8 1544.6 291.84012 61.23218 0.02545 0.00262 0.0505 -0.0199 0.00272 0.01587 0.00247 14.12783 0.01714
103.0 40.0 1179.2 1548.6 291.84009 61.23222 0.0402 0.00523 0.0593 -0.03973 0.00524 0.00612 0.00475 13.98862 0.05953
