ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
20.0 0.0 1289.3 219.6 291.81137 61.38917 0.01196 0.00132 62.125813726 -0.00673 0.00369237051229 0.00988 0.00362596194133 13.966 0.02471
20.0 1.0 1296.1 223.9 291.81077 61.38989 0.00693 0.00075 69.184653762 -0.00518 0.00079 0.0046 0.00071 13.97341 0.02526
20.0 2.0 1292.8 221.4 291.81129 61.38955 0.00814 0.00108 56.6999034061 -0.00323 0.00121 0.00747 0.00105 13.98361 0.02383
20.0 3.0 1293.3 221.1 291.81072 61.38956 0.00521 0.00102 70.0555496106 -0.004 0.00106 0.00334 0.00095 14.06356 0.03126
20.0 4.0 1290.3 221.4 291.8111 61.38984 0.00529 0.00107 68.1819776206 -0.00383 0.00112 0.00365 0.001 14.00297 0.03331
20.0 5.0 1293.8 215.4 291.81149 61.38951 0.00457 0.00076 46.4210405615 -0.00023 0.00085 0.00457 0.00076 14.00516 0.01349
20.0 7.0 1275.0 212.1 291.81134 61.38925 0.01218 0.00157 36.2911467436 0.00365 0.00187 0.01162 0.00153 14.00443 0.02798
20.0 12.0 1288.6 217.4 291.81108 61.38943 0.00468 0.0013 58.8141176702 -0.00217 0.00141 0.00415 0.00126 13.99969 0.01837
20.0 14.0 1285.8 221.9 291.81126 61.38926 0.00808 0.00136 57.5135034752 -0.00342 0.00153 0.00733 0.00132 14.05484 0.0435
20.0 15.0 1291.1 216.4 291.81106 61.38926 0.00535 0.00092 53.073080563 -0.00149 0.001 0.00514 0.00091 14.07291 0.02929
20.0 26.0 1283.3 215.2 291.81131 61.38922 0.0069 0.00096 42.8572430758 0.00052 0.00107 0.00688 0.00096 14.01408 0.02226
20.0 29.0 1291.3 228.2 291.81125 61.38968 0.00799 0.00093 66.4688338131 -0.00544 0.001 0.00585 0.00087 14.00478 0.02497
20.0 32.0 1295.3 219.4 291.81117 61.38942 0.00767 0.00121 46.3408264702 -0.00036 0.00129 0.00766 0.00121 13.99454 0.02081
20.0 36.0 1291.3 219.2 291.81108 61.38926 0.00529 0.0021 37.6834341858 0.00134 0.00251 0.00512 0.00207 14.04441 0.04211
20.0 37.0 1291.8 218.9 291.81135 61.38921 0.01133 0.00233 41.2415020935 0.00148 0.00277 0.01123 0.00232 14.02078 0.01635
