ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
93.0 0.0 810.5 1552.9 291.92908 61.2314 0.005 0.00123 7.4369921808 -0.00447 0.00360555127546 0.00225 0.00364724553602 15.03622 0.02004
93.0 1.0 813.4 1553.7 291.92904 61.2317 0.00625 0.0017 0.1453 -0.00589 0.00168 0.00208 0.00183 15.09398 0.03306
93.0 2.0 823.8 1558.9 291.92956 61.23153 0.00559 0.0013 0.1239 -0.00545 0.00129 -0.00125 0.00139 15.00965 0.02954
93.0 3.0 815.9 1551.4 291.92879 61.23161 0.00474 0.00123 0.1364 -0.00417 0.00121 0.00224 0.00131 15.00278 0.04796
93.0 4.0 814.4 1554.9 291.92918 61.23158 0.00599 0.00204 0.1805 -0.00517 0.00198 0.00304 0.00222 15.04025 0.0384
93.0 5.0 819.5 1549.9 291.92922 61.23154 0.00694 0.0014 0.1056 -0.00593 0.00136 0.00362 0.0015 15.04501 0.02234
93.0 6.0 817.2 1553.9 291.92896 61.2315 0.00523 0.00134 0.1194 -0.00062 0.00125 0.0052 0.00134 15.11499 0.03094
93.0 7.0 815.4 1548.7 291.92893 61.23171 0.00582 0.00159 0.1304 -0.00332 0.00145 0.00479 0.00165 15.04707 0.01587
93.0 9.0 819.8 1551.2 291.92936 61.23172 0.00429 0.00153 0.1837 -0.00344 0.00148 0.00255 0.00163 15.01319 0.03228
93.0 13.0 815.7 1552.9 291.92896 61.23145 0.00586 0.00126 0.1144 -0.00548 0.00125 0.00208 0.00135 15.03212 0.01814
93.0 14.0 814.4 1554.9 291.92921 61.23158 0.00428 0.00151 0.1826 -0.00428 0.00151 2e-05 0.00156 15.03862 0.02048
93.0 15.0 807.5 1544.9 291.92889 61.23142 0.00704 0.00201 0.2025 -0.00666 0.00187 0.00227 0.00294 14.96312 0.02683
93.0 17.0 821.8 1554.7 291.92895 61.23157 0.00903 0.00196 0.1148 -0.00899 0.00196 0.00089 0.00207 15.08515 0.0387
93.0 19.0 810.2 1550.9 291.9291 61.23143 0.00819 0.00229 0.1435 -0.006 0.00188 0.00557 0.00269 14.97115 0.02302
93.0 21.0 819.5 1553.9 291.92919 61.23156 0.00678 0.00136 0.105 -0.00603 0.00134 0.00311 0.00145 15.01323 0.05025
93.0 26.0 809.8 1549.9 291.92914 61.23143 0.00826 0.00203 0.1328 -0.00716 0.00195 0.0041 0.00227 15.03979 0.02779
93.0 27.0 820.2 1563.4 291.929 61.23143 0.0082 0.00267 0.1572 -0.00386 0.00254 0.00724 0.0027 15.07254 0.02234
93.0 28.0 815.9 1553.4 291.92918 61.2313 0.01117 0.00307 0.134 -0.00689 0.00287 0.00879 0.00319 15.01493 0.0305
93.0 31.0 820.8 1559.2 291.92914 61.23173 0.00797 0.00115 0.0775 -0.00784 0.00114 -0.00145 0.00124 15.12811 0.01948
93.0 32.0 816.9 1552.7 291.92965 61.23153 0.00727 0.00288 0.1636 0.00047 0.00238 0.00726 0.00288 15.03921 0.02663
93.0 33.0 813.0 1560.9 291.92966 61.23163 0.01051 0.00179 0.091 -0.00972 0.00176 0.00398 0.00194 15.01882 0.03293
93.0 34.0 813.9 1555.9 291.92976 61.23154 0.00876 0.00201 0.1069 -0.00401 0.00182 0.00779 0.00205 15.0361 0.03894
93.0 35.0 819.5 1551.4 291.92932 61.2314 0.0098 0.00155 0.0858 -0.00969 0.00155 0.00146 0.00169 14.99397 0.06795
93.0 36.0 812.9 1550.9 291.92953 61.23158 0.02008 0.00198 0.0535 -0.01938 0.00197 0.00528 0.00216 15.07408 0.09674
93.0 37.0 813.4 1551.2 291.92963 61.23158 0.04288 0.0054 0.064 -0.0362 0.00534 0.02299 0.00555 15.01315 0.07661
93.0 38.0 811.9 1551.2 291.92956 61.23157 0.01919 0.00189 0.0541 -0.01878 0.00188 0.00393 0.00209 15.07842 0.13618
93.0 39.0 819.8 1554.4 291.9294 61.23131 0.08395 0.00616 0.0375 -0.06611 0.00594 0.05175 0.0065 15.06176 0.03131
