ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
49.0 0.0 762.5 1243.8 291.94056 61.2679 0.00628 0.00246 11.0179784004 0.004 0.0041104865892 0.00484 0.00426203003274 15.99485 0.03159
49.0 4.0 767.0 1245.4 291.9408 61.268 0.01233 0.00473 0.1676 0.00111 0.00413 0.01228 0.00474 15.97542 0.05809
49.0 5.0 771.1 1240.5 291.94081 61.26801 0.00895 0.00285 0.1462 0.00423 0.00252 0.00788 0.00293 15.9962 0.03709
49.0 7.0 768.5 1239.2 291.94036 61.26818 0.01274 0.00303 0.1313 0.01126 0.0029 0.00596 0.00346 16.01331 0.02517
49.0 9.0 771.6 1242.0 291.94105 61.26818 0.01439 0.003 0.1117 0.01222 0.00285 0.00761 0.00335 15.93987 0.04985
49.0 14.0 767.8 1245.4 291.9409 61.268 0.00834 0.00319 0.189 0.00427 0.00313 -0.00716 0.00321 15.96005 0.03207
49.0 16.0 768.0 1244.7 291.94037 61.26805 0.00956 0.00328 0.1745 0.00906 0.00327 0.00305 0.00334 16.0147 0.04435
49.0 18.0 768.0 1249.4 291.94037 61.26795 0.01801 0.00445 0.1401 -0.01664 0.00431 0.00689 0.00516 16.00517 0.04142
49.0 26.0 762.0 1240.5 291.94053 61.26799 0.02147 0.00508 0.1015 -0.00036 0.00436 0.02146 0.00508 16.01066 0.04841
49.0 37.0 766.8 1241.8 291.94111 61.26797 0.06944 0.0137 0.0916 -0.01522 0.01267 0.06776 0.01375 15.7894 0.14349
49.0 39.0 771.6 1244.7 291.94079 61.2678 0.06991 0.0138 0.1032 0.06793 0.01376 -0.01653 0.01446 15.9613 0.06632
