ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
59.0 2.0 760.2 1944.4 291.94508 61.18661 0.00572 0.00226 0.2113 -0.00556 0.00225 -0.00133 0.00243 15.81013 0.04214
59.0 5.0 755.7 1935.2 291.9452 61.18648 0.00672 0.00232 0.1925 -0.00662 0.00231 -0.00112 0.00259 15.85014 0.03359
59.0 7.0 750.2 1933.7 291.94523 61.18651 0.00712 0.00264 0.2098 -0.00694 0.00262 -0.00159 0.003 15.85779 0.02282
59.0 10.0 752.0 1942.4 291.94513 61.18666 0.00795 0.00312 0.174 -0.00378 0.0026 -0.00699 0.00326 15.81984 0.04428
59.0 13.0 751.8 1938.4 291.9455 61.18615 0.0062 0.00213 0.1859 -0.00567 0.00209 0.0025 0.00234 15.84257 0.02824
59.0 18.0 751.5 1944.4 291.9456 61.18605 0.01 0.00379 0.2122 -0.00973 0.00376 0.00232 0.00427 15.85048 0.03713
59.0 20.0 756.7 1941.9 291.94527 61.1867 0.01268 0.00497 0.176 -0.00219 0.00445 -0.01249 0.00498 15.81752 0.04523
59.0 22.0 744.5 1934.4 291.9454 61.1862 0.02965 0.0074 0.1157 -0.00026 0.00686 0.02965 0.0074 15.84885 0.05668
59.0 23.0 752.2 1941.4 291.94518 61.1866 0.00609 0.00191 0.1713 -0.00599 0.00191 -0.0011 0.00209 15.90187 0.04217
59.0 24.0 752.2 1942.4 291.94544 61.18615 0.00726 0.00272 0.2193 -0.00724 0.00272 0.00053 0.00319 15.84966 0.05353
59.0 26.0 745.8 1935.2 291.94545 61.18611 0.01383 0.00446 0.1337 -0.00108 0.00369 -0.01378 0.00447 15.82894 0.04258
59.0 28.0 752.0 1938.9 291.94529 61.18628 0.02019 0.00608 0.1587 -0.01736 0.0059 -0.01031 0.00658 15.82811 0.04671
59.0 37.0 748.0 1936.4 291.94551 61.18648 0.02919 0.01079 0.1882 -0.02368 0.01056 -0.01707 0.0112 15.72194 0.13561
59.0 39.0 756.4 1939.7 291.94552 61.18623 0.06582 0.01289 0.0917 -0.03297 0.01164 -0.05697 0.01329 15.88376 0.06192
