ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
26.0 0.0 606.9 1666.6 270.16809 38.73401 0.01043 0.00163 72.7140737801 -0.00859 0.00372429859168 0.00592 0.00387072344659 15.08875 0.02991
26.0 1.0 600.1 1663.6 270.16859 38.73439 0.0112 0.00157 53.9382468336 -0.00344 0.00127 0.01066 0.0016 14.98395 0.04784
26.0 2.0 601.9 1669.6 270.16835 38.73382 0.00627 0.00213 66.5834253722 -0.00429 0.0019 0.00458 0.00232 15.04804 0.04957
26.0 3.0 596.9 1663.9 270.16766 38.73473 0.00658 0.00134 48.7758970995 -0.00086 0.00112 0.00652 0.00134 14.96342 0.03118
26.0 4.0 606.7 1667.6 270.16812 38.73402 0.00946 0.00131 72.3072737455 -0.00771 0.0012 0.00548 0.0015 15.04626 0.04077
26.0 5.0 602.9 1664.8 270.16852 38.73445 0.00935 0.00146 71.8775553992 -0.00754 0.00135 0.00553 0.00164 15.13774 0.06827
26.0 6.0 604.7 1668.6 270.16806 38.73429 0.00563 0.00114 70.3076510405 -0.00435 0.00105 0.00357 0.00125 15.12137 0.02614
26.0 7.0 599.9 1667.6 270.16833 38.73391 0.00475 0.00113 59.782416344 -0.00234 0.00099 0.00413 0.00117 14.88507 0.01238
26.0 8.0 599.1 1660.6 270.16823 38.73425 0.01022 0.00102 73.3844344004 -0.00855 0.00097 0.0056 0.00115 15.11833 0.02146
26.0 9.0 602.7 1662.8 270.16869 38.73421 0.01223 0.00263 62.4180222016 -0.00698 0.00179 0.01004 0.00296 15.11893 0.05768
26.0 11.0 600.8 1670.6 270.16834 38.73465 0.00683 0.00101 84.0643677016 -0.00668 0.00101 0.0014 0.0012 15.08708 0.02105
26.0 13.0 606.7 1667.6 270.16825 38.73389 0.00836 0.00184 71.0066595506 -0.00659 0.00169 0.00515 0.00207 15.0285 0.0566
26.0 14.0 607.7 1671.6 270.16831 38.73383 0.00815 0.00262 -81.5777308707 -0.0078 0.00255 -0.00236 0.00324 15.06443 0.05401
26.0 16.0 604.4 1668.6 270.16801 38.73447 0.00557 0.001 77.6185925064 -0.00505 0.00096 0.00233 0.00115 15.10601 0.03567
26.0 17.0 601.9 1665.6 270.1683 38.73464 0.00645 0.00134 70.6170482499 -0.00503 0.00124 0.00404 0.00148 14.95001 0.03128
26.0 18.0 601.9 1665.4 270.16821 38.73384 0.01424 0.00233 65.2713520213 -0.00925 0.00201 0.01082 0.00254 15.05874 0.04145
26.0 19.0 608.2 1665.6 270.1681 38.7343 0.00612 0.00097 75.2350880786 -0.00532 0.00093 0.00302 0.00109 15.12488 0.02208
26.0 20.0 607.2 1666.6 270.16828 38.73465 0.00468 0.00109 83.3424408797 -0.00456 0.00108 0.00108 0.0013 14.91176 0.01571
26.0 21.0 605.7 1667.8 270.16829 38.73463 0.00569 0.001 71.1384398434 -0.0045 0.00094 0.00348 0.00111 14.97947 0.04839
26.0 22.0 596.7 1662.6 270.16812 38.7342 0.00417 0.00144 46.1574799757 -0.00017 0.0011 0.00416 0.00145 15.20222 0.01755
26.0 25.0 602.9 1663.3 270.16832 38.73459 0.01295 0.0011 74.1178203781 -0.01101 0.00105 0.00682 0.00122 14.9853 0.04662
26.0 26.0 605.7 1664.6 270.16812 38.73428 0.00938 0.00112 71.0295778624 -0.0074 0.00105 0.00577 0.00123 15.04064 0.04165
26.0 29.0 602.2 1663.8 270.168 38.73434 0.05699 0.0055 63.6957180847 -0.0346 0.00483 0.04528 0.00585 15.10995 0.15749
