ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
64.0 0.0 682.7 654.2 270.15455 38.85474 0.03649 0.00691 4.85295252476 -0.01411 0.00691378333476 0.03365 0.00783604492075 17.34068 0.05403
64.0 1.0 684.1 648.3 270.15459 38.85479 0.053 0.00712 0.0582 -0.00506 0.00616 0.05276 0.00713 17.41693 0.06055
64.0 2.0 687.6 655.2 270.15456 38.85482 0.02688 0.008 0.1276 -0.00342 0.00684 0.02667 0.00802 17.38733 0.06837
64.0 3.0 691.1 652.2 270.15427 38.85475 0.04214 0.00768 0.0769 -0.00084 0.00648 0.04213 0.00768 17.44792 0.06989
64.0 4.0 683.2 657.5 270.15452 38.85465 0.04936 0.00756 0.07 -0.02144 0.0067 0.04446 0.00774 17.47421 0.05604
64.0 5.0 688.1 655.2 270.15452 38.85465 0.04275 0.0061 0.063 0.01002 0.00533 0.04156 0.00614 17.44314 0.17444
64.0 6.0 683.4 651.2 270.15502 38.85445 0.02366 0.00842 0.1558 -0.00255 0.00736 0.02352 0.00843 17.49704 0.13999
64.0 8.0 689.6 653.2 270.15483 38.85473 0.03989 0.0089 0.0932 0.00475 0.00741 0.03961 0.00892 17.40551 0.06158
64.0 9.0 688.9 652.2 270.15452 38.85457 0.05606 0.01216 0.0946 0.00632 0.01059 0.0557 0.01218 16.96605 0.28207
64.0 10.0 686.9 651.2 270.15453 38.85461 0.03342 0.01317 0.1484 -0.00245 0.0099 0.03333 0.01319 17.44377 0.16281
64.0 11.0 687.6 651.2 270.15457 38.85477 0.0501 0.00744 0.0623 -0.01058 0.00618 0.04897 0.00749 17.33259 0.13059
64.0 12.0 688.1 657.8 270.1541 38.85483 0.0287 0.00744 0.1189 0.01338 0.00657 0.02539 0.00767 17.47238 0.08448
64.0 14.0 687.4 652.0 270.15429 38.85473 0.04567 0.01005 0.0922 -0.00753 0.00837 0.04504 0.01009 17.46196 0.18316
64.0 16.0 689.1 655.0 270.15458 38.85459 0.05779 0.01155 0.0929 0.03287 0.00994 0.04753 0.01224 17.265 0.16795
64.0 19.0 688.1 649.6 270.15492 38.85428 0.05878 0.0088 0.0731 -0.02377 0.00854 0.05377 0.00885 17.40991 0.10224
64.0 21.0 689.1 649.8 270.15447 38.85454 0.06711 0.02184 0.1073 0.00318 0.01438 0.06704 0.02185 17.02417 0.25109
64.0 22.0 689.1 653.2 270.15465 38.85455 0.06837 0.01604 0.1131 0.04208 0.01453 0.05389 0.0169 17.21179 0.13411
64.0 23.0 690.6 650.2 270.15488 38.85434 0.05532 0.00882 0.0707 -0.01207 0.00776 0.05399 0.00887 17.36437 0.12228
64.0 30.0 690.6 658.0 270.15469 38.85463 0.24313 0.02337 0.0579 0.24261 0.02335 0.01586 0.02815 17.36448 0.31475
