ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
51.0 0.0 258.8 680.1 270.21829 38.85134 0.01968 0.00125 1.21467052568 0.00275 0.00349748481055 0.01949 0.00362596194133 14.64036 0.01192
51.0 1.0 260.8 673.1 270.21825 38.8513 0.01847 0.00123 0.0221 0.00247 0.00081 0.0183 0.00124 14.8613 0.02111
51.0 2.0 263.8 681.1 270.21819 38.85136 0.01602 0.00131 0.0275 0.00301 0.00086 0.01574 0.00133 14.87123 0.0258
51.0 3.0 267.8 679.1 270.21798 38.85119 0.01165 0.00134 0.0404 -0.00279 0.00091 0.01131 0.00137 14.82742 0.02018
51.0 4.0 259.7 683.6 270.21894 38.85121 0.0253 0.00128 0.0165 0.00135 0.00083 0.02527 0.00128 14.8409 0.0208
51.0 5.0 264.8 681.1 270.21896 38.85125 0.00922 0.00116 0.0428 0.0013 0.00078 0.00913 0.00116 14.72861 0.04713
51.0 6.0 259.5 675.9 270.21928 38.85166 0.01789 0.00138 0.0253 0.00306 0.00089 0.01762 0.00139 14.72381 0.03005
51.0 7.0 264.2 682.1 270.21911 38.85134 0.01296 0.0012 0.0309 0.00112 0.0008 0.01291 0.0012 14.85752 0.0352
51.0 8.0 266.8 679.2 270.2184 38.85115 0.02073 0.00139 0.0214 0.00174 0.00088 0.02066 0.00139 14.65286 0.01526
51.0 9.0 265.6 676.9 270.21907 38.85102 0.01993 0.00176 0.0268 -0.00027 0.00107 0.01993 0.00176 14.90796 0.05992
51.0 10.0 263.3 675.4 270.21913 38.85109 0.01544 0.00178 0.0331 0.00266 0.00099 0.01521 0.00179 14.72233 0.04671
51.0 11.0 264.3 677.6 270.21813 38.85134 0.0095 0.00126 0.0461 0.00221 0.00085 0.00924 0.00128 14.77146 0.04062
51.0 12.0 264.8 683.8 270.21794 38.85126 0.0121 0.00125 0.0345 -0.00156 0.00083 0.012 0.00126 14.81366 0.02302
51.0 13.0 267.8 679.1 270.21814 38.85134 0.013 0.00117 0.0304 -0.00038 0.00079 0.013 0.00117 14.87311 0.02178
51.0 14.0 264.1 676.4 270.21799 38.8512 0.02342 0.00156 0.0209 0.00233 0.00097 0.0233 0.00156 14.74259 0.03516
51.0 15.0 254.8 675.6 270.21934 38.85157 0.01946 0.00151 0.0231 0.00094 0.0009 0.01943 0.00151 14.96661 0.01539
51.0 16.0 266.0 681.1 270.21894 38.85136 0.01223 0.00169 0.0402 0.00162 0.00097 0.01213 0.0017 14.80152 0.03862
51.0 17.0 265.6 674.9 270.21895 38.85125 0.01838 0.0013 0.0235 0.00028 0.00086 0.01838 0.0013 14.73882 0.04552
51.0 18.0 260.2 678.9 270.21896 38.85115 0.01633 0.00153 0.0306 0.00309 0.00097 0.01603 0.00155 14.69002 0.02984
51.0 19.0 264.8 676.1 270.21903 38.85146 0.01435 0.00139 0.0311 -0.00045 0.00089 0.01435 0.00139 14.72818 0.04477
51.0 21.0 265.6 674.4 270.21903 38.85108 0.02918 0.00355 0.0247 0.0034 0.00139 0.02898 0.00357 14.91734 0.05173
51.0 22.0 266.3 679.6 270.21892 38.85134 0.0087 0.00207 0.0715 -0.00161 0.0012 0.00855 0.00209 14.84398 0.02765
51.0 23.0 267.1 675.1 270.21915 38.8515 0.02446 0.00137 0.0179 -0.00113 0.00087 0.02444 0.00137 14.86518 0.02675
51.0 24.0 269.2 679.3 270.21822 38.8513 0.01128 0.00212 0.0665 -0.0047 0.00129 0.01026 0.00226 14.79234 0.05285
51.0 25.0 261.6 682.0 270.21818 38.85133 0.01098 0.00262 0.0665 0.00056 0.00146 0.01096 0.00262 14.8127 0.04675
51.0 27.0 260.8 673.4 270.21902 38.85128 0.0296 0.00184 0.0174 -9e-05 0.00103 0.0296 0.00184 14.8131 0.06291
51.0 28.0 265.2 687.1 270.21911 38.85106 0.05517 0.00834 0.0387 -0.00524 0.00422 0.05492 0.00836 14.81829 0.1518
51.0 29.0 263.8 676.1 270.218 38.85122 0.02517 0.00193 0.0225 0.00194 0.00113 0.0251 0.00193 14.75787 0.11174
