ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
67.0 0.0 180.2 822.1 270.23039 38.83464 0.00849 0.00122 2.71581994892 0.00232 0.00348390585407 0.00816 0.00362249913734 14.51558 0.01175
67.0 2.0 185.2 823.1 270.23021 38.83467 0.00298 0.0008 0.2218 0.00297 0.00079 0.00026 0.00132 14.7662 0.0257
67.0 3.0 189.0 821.1 270.23008 38.83448 0.00538 0.00134 0.0785 0.00069 0.00083 0.00534 0.00134 14.6937 0.02
67.0 5.0 186.0 823.1 270.23107 38.83435 0.00797 0.00087 0.0663 0.00672 0.00072 0.00428 0.00116 14.61154 0.0467
67.0 10.0 184.1 817.1 270.23133 38.83411 0.00773 0.00173 0.0583 0.0007 0.00089 0.0077 0.00174 14.60249 0.04634
67.0 16.0 187.0 823.1 270.23118 38.83455 0.00323 0.00088 0.2621 0.00322 0.00087 -0.00014 0.00169 14.69429 0.03793
67.0 20.0 187.5 825.1 270.2303 38.83458 0.00987 0.0011 0.0759 0.00866 0.00088 0.00474 0.00164 14.64886 0.02561
67.0 22.0 187.0 821.3 270.2312 38.83458 0.00534 0.00154 0.1617 0.00414 0.00106 -0.00338 0.00206 14.74529 0.02696
67.0 24.0 190.0 821.1 270.23028 38.83461 0.01294 0.00218 0.0495 0.00387 0.00114 0.01235 0.00225 14.67064 0.05142
67.0 28.0 186.0 829.2 270.23148 38.8341 0.0208 0.00706 0.112 0.00893 0.00367 0.01879 0.00762 14.72553 0.14331
67.0 32.0 183.0 819.1 270.23127 38.83457 0.02233 0.00618 0.0739 -0.00568 0.00298 -0.0216 0.00634 14.80911 0.12897
