ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
59.0 0.0 1758.9 271.4 269.99236 38.89788 0.00878 0.00216 5.84416951033 -0.00739 0.00415022890935 -0.00474 0.00370815317914 15.60653 0.0155
59.0 1.0 1762.2 268.5 269.99236 38.89786 0.00964 0.00238 0.0784 -0.00963 0.00238 -0.00034 0.00151 15.80733 0.02397
59.0 2.0 1764.8 273.4 269.99233 38.89787 0.00942 0.00235 0.1083 -0.00759 0.00267 -0.00559 0.0016 15.82871 0.02888
59.0 3.0 1767.8 267.9 269.99231 38.8978 0.00672 0.00256 0.1226 -0.00672 0.00256 -1e-05 0.00165 15.78897 0.02413
59.0 4.0 1759.4 275.4 269.99201 38.89777 0.0133 0.00212 0.0738 -0.01018 0.00246 -0.00855 0.00152 15.80215 0.02304
59.0 5.0 1764.5 272.4 269.99195 38.89778 0.00762 0.00138 0.1395 -0.00102 0.00214 -0.00755 0.00137 15.70755 0.05721
59.0 7.0 1764.4 274.2 269.99188 38.89772 0.01043 0.00197 0.0901 -0.00773 0.00232 -0.00701 0.00142 15.83079 0.03926
59.0 8.0 1767.0 270.9 269.992 38.89788 0.00813 0.00194 0.1613 -0.00345 0.00279 -0.00737 0.0017 15.63191 0.01875
59.0 10.0 1764.8 272.4 269.99192 38.89777 0.00972 0.00339 0.124 -0.00898 0.00356 -0.00371 0.00215 15.71258 0.05562
59.0 12.0 1764.7 275.2 269.99231 38.89779 0.01113 0.00191 0.0985 -0.00653 0.00247 -0.00901 0.00153 15.77705 0.02786
59.0 14.0 1765.8 273.2 269.99227 38.89779 0.00765 0.00285 0.1476 -0.00673 0.00306 -0.00363 0.00197 15.73168 0.04992
59.0 17.0 1767.2 271.4 269.99191 38.89778 0.00774 0.00236 0.1385 -0.00597 0.00275 -0.00493 0.00161 15.70782 0.05435
59.0 18.0 1760.0 268.5 269.99192 38.89782 0.0127 0.00328 0.076 -0.01266 0.00329 -0.00095 0.00192 15.68735 0.04051
59.0 20.0 1766.5 275.2 269.99235 38.89785 0.00884 0.00344 0.1362 -0.00807 0.00365 -0.00362 0.00207 15.71806 0.04017
59.0 21.0 1767.5 270.4 269.99199 38.89782 0.01541 0.0047 0.1311 -0.01325 0.00502 -0.00788 0.00363 15.72406 0.08715
59.0 24.0 1770.5 276.2 269.9924 38.89781 0.01263 0.00484 0.1364 -0.01128 0.00523 -0.00567 0.00282 15.69059 0.07773
59.0 27.0 1763.0 268.4 269.99189 38.8981 0.01637 0.00359 0.0703 -0.01621 0.00361 -0.0023 0.00227 15.76981 0.10376
59.0 29.0 1765.0 270.2 269.99226 38.89778 0.01665 0.00406 0.0734 -0.01654 0.00408 0.00197 0.00241 15.69371 0.20083
59.0 30.0 1768.0 275.4 269.99233 38.89782 0.0181 0.00531 0.2315 0.00625 0.00876 -0.01699 0.00465 15.73348 0.08427
59.0 32.0 1762.0 269.0 269.99182 38.89761 0.10832 0.02004 0.0476 0.10702 0.02022 0.01672 0.00995 15.71077 0.24666
