ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
28.0 0.0 1489.6 1501.2 270.03359 38.75355 0.0058 0.0015 -33.0940422468 0.00234 0.00394461658466 -0.00531 0.00366938686976 15.03025 0.02929
28.0 2.0 1484.3 1503.7 270.0332 38.75308 0.01262 0.00177 -36.3197946333 0.00376 0.00252 -0.01204 0.00168 14.9925 0.0488
28.0 3.0 1480.1 1501.4 270.03396 38.75341 0.00358 0.00125 -13.3499166265 0.0032 0.0013 -0.00161 0.00103 14.91373 0.0309
28.0 4.0 1489.6 1502.4 270.0335 38.75361 0.00713 0.00116 -46.5700095882 -0.00039 0.00151 -0.00712 0.00116 15.00036 0.04029
28.0 6.0 1487.3 1503.2 270.03316 38.75317 0.01133 0.00099 -51.0619987021 -0.00238 0.00124 -0.01108 0.00097 15.05982 0.02604
28.0 8.0 1481.8 1497.4 270.03317 38.75321 0.0022 0.00091 -47.8133280037 -0.00022 0.00113 -0.00219 0.00091 15.06338 0.02137
28.0 12.0 1492.3 1499.2 270.03394 38.75433 0.00349 0.00122 -14.1635166956 0.00307 0.00127 -0.00166 0.00102 15.01164 0.02052
28.0 13.0 1490.3 1505.2 270.03308 38.75305 0.00421 0.0021 -6.12491882995 0.00412 0.00213 -0.00089 0.00153 14.9809 0.05572
28.0 14.0 1490.8 1505.8 270.03313 38.75308 0.0193 0.00282 -65.9130647518 -0.01287 0.00338 -0.01438 0.00228 14.99158 0.05194
28.0 19.0 1490.8 1500.4 270.03319 38.7532 0.00843 0.00089 -38.5543300344 0.00188 0.00109 -0.00822 0.00088 15.05879 0.02199
28.0 22.0 1478.8 1496.7 270.03384 38.7537 0.00762 0.00108 -49.4061506741 -0.00117 0.00131 -0.00753 0.00108 15.14791 0.01699
28.0 26.0 1488.3 1498.2 270.0332 38.75318 0.00415 0.00123 -83.4742211726 -0.00404 0.00124 -0.00094 0.00095 14.97382 0.04134
28.0 27.0 1487.8 1500.9 270.03404 38.7535 0.00501 0.00121 -13.9286039996 0.00443 0.00126 -0.00234 0.00099 15.06631 0.02795
28.0 28.0 1482.8 1498.2 270.03386 38.75382 0.00741 0.00151 -14.1348688059 0.00653 0.00158 -0.00351 0.00123 15.02535 0.06812
28.0 31.0 1487.3 1500.2 270.03401 38.75349 0.01658 0.00229 -1.764710009 0.01655 0.00229 -0.00102 0.0016 14.99298 0.07742
