ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
23.0 0.0 272.0 626.1 270.21798 38.85762 0.00611 0.00158 -53.1303763425 -0.00171 0.00352754872397 -0.00586 0.0037662182624 14.53557 0.02583
23.0 2.0 267.5 628.6 270.21718 38.85756 0.00788 0.00198 -50.5406071085 -0.00151 0.00112 -0.00773 0.002 14.50373 0.04443
23.0 3.0 265.7 622.4 270.2184 38.85808 0.00448 0.00084 -14.9599280309 0.00389 0.00073 -0.00224 0.00112 14.39185 0.02908
23.0 4.0 272.0 627.6 270.21796 38.85765 0.00693 0.00133 -41.3732823864 0.00087 0.00078 -0.00688 0.00134 14.48859 0.03692
23.0 5.0 271.8 623.1 270.21811 38.85738 0.00462 0.0014 -48.1399139469 -0.00051 0.00086 -0.00459 0.0014 14.60717 0.05224
23.0 7.0 264.7 626.6 270.21728 38.85758 0.00547 0.00103 -49.8244098646 -0.00092 0.00069 -0.00539 0.00104 14.32264 0.01155
23.0 9.0 271.5 620.6 270.2181 38.85745 0.00681 0.0028 -45.5501447129 -0.00013 0.00111 -0.00681 0.0028 14.61557 0.04541
23.0 10.0 272.8 629.6 270.21716 38.85752 0.00938 0.00118 -29.1463630383 0.00493 0.00078 -0.00798 0.0013 14.437 0.02463
23.0 13.0 275.7 625.6 270.21717 38.85757 0.00565 0.00172 -41.6884091737 0.00065 0.001 -0.00561 0.00173 14.47792 0.0497
23.0 14.0 273.4 630.6 270.21718 38.85752 0.00593 0.00163 -78.8160742982 -0.00548 0.00141 -0.00226 0.00256 14.5152 0.04245
23.0 15.0 270.2 622.6 270.21702 38.85747 0.00265 0.0012 -56.012354052 -0.00099 0.00079 -0.00246 0.00126 14.42727 0.0336
23.0 17.0 266.2 624.6 270.218 38.85755 0.00465 0.00111 -29.1921996619 0.00244 0.00079 -0.00396 0.00121 14.35299 0.02871
23.0 20.0 272.8 625.8 270.2174 38.85741 0.00787 0.00104 -29.4271123579 0.00407 0.00073 -0.00674 0.00113 14.33449 0.01491
23.0 22.0 260.7 622.1 270.21842 38.85792 0.00495 0.00095 -19.1711678251 0.00388 0.00074 -0.00307 0.00121 14.66036 0.01345
23.0 27.0 273.2 621.6 270.21827 38.85788 0.00362 0.0011 -47.0398349802 -0.00026 0.00072 -0.00361 0.0011 14.55146 0.02554
23.0 29.0 267.8 623.6 270.21808 38.85768 0.03565 0.00296 -89.8455118545 -0.03565 0.00296 -0.00019 0.00478 14.58269 0.11303
23.0 31.0 268.8 625.8 270.21823 38.8579 0.00713 0.00124 14.5531279963 0.00623 0.00102 0.00347 0.00178 14.47063 0.06401
23.0 32.0 269.8 622.6 270.21706 38.85745 0.00256 0.00089 -2.84187066385 0.00254 0.00088 -0.00025 0.00145 14.45359 0.09866
