ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
84.0 0.0 786.2 1504.9 270.13973 38.75365 0.00219 0.00021 2.94500306697 -0.00209 0.00340647912073 -0.00065 0.00340777053218 11.80387 0.01109
84.0 9.0 789.5 1502.9 270.13986 38.75413 0.00122 0.00024 0.1056 -0.00122 0.00024 -7e-05 0.00026 12.19816 0.04069
84.0 19.0 792.2 1500.7 270.1396 38.75348 0.00257 0.00021 0.0451 -0.00256 0.00021 -0.00025 0.00023 11.9396 0.04428
84.0 21.0 789.5 1500.9 270.13994 38.75392 0.00376 0.00031 0.0509 -0.00366 0.0003 0.00088 0.00039 12.14198 0.03601
84.0 26.0 788.5 1503.7 270.13974 38.75353 0.00411 0.00024 0.0309 -0.00378 0.00023 -0.00162 0.00026 12.06221 0.02988
84.0 27.0 786.0 1499.4 270.13972 38.75373 0.00465 0.00021 0.0249 -0.00463 0.00021 0.00047 0.00023 12.06957 0.05091
84.0 28.0 791.2 1511.9 270.14004 38.75385 0.00233 0.00068 0.1398 -0.00108 0.00064 0.00206 0.00069 12.17972 0.08579
84.0 29.0 789.2 1501.7 270.13958 38.7546 0.00213 0.00023 0.0552 -0.00167 0.00022 -0.00133 0.00024 12.03286 0.07868
84.0 31.0 790.5 1503.9 270.13958 38.75346 0.00298 0.00023 0.0422 -0.00281 0.00023 -0.00098 0.00025 12.03262 0.05438
84.0 32.0 788.5 1501.9 270.13978 38.75413 0.00379 0.00041 0.058 -0.00378 0.00041 -0.00033 0.00044 12.18811 0.07333
