ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
11.0 0.0 215.2 826.2 239.87418 56.44524 0.00243 0.00103 77.6300516623 -0.00221 0.00351967328029 0.00102 0.0037002162099 14.30408 0.00998
11.0 1.0 223.5 826.2 239.87414 56.44525 0.00704 0.00151 -68.6861804803 -0.00518 0.00109 -0.00477 0.00189 14.20547 0.01392
11.0 3.0 225.2 834.4 239.87403 56.44545 0.00251 0.00108 85.3019565391 -0.00247 0.00105 0.00041 0.00182 14.22481 0.02025
11.0 4.0 222.0 830.2 239.87375 56.44546 0.00485 0.00217 29.2494954414 0.00253 0.00125 0.00414 0.00242 14.21062 0.02802
11.0 5.0 217.0 826.2 239.87414 56.44524 0.00325 0.00159 51.6979818547 -0.00075 0.00103 0.00316 0.00162 14.30505 0.0126
11.0 6.0 217.0 834.4 239.87445 56.44536 0.00935 0.00392 35.305659336 0.0031 0.00229 0.00882 0.00408 14.22545 0.02422
11.0 8.0 221.8 827.2 239.87411 56.44524 0.00639 0.00287 73.3844344004 -0.00534 0.00223 0.0035 0.00398 14.18511 0.03365
11.0 10.0 213.8 829.2 239.87442 56.44536 0.01512 0.00413 46.3121785804 -0.00069 0.00228 0.01511 0.00413 14.24406 0.02118
11.0 13.0 222.0 832.2 239.87414 56.44523 0.00554 0.00098 -86.4306833955 -0.0055 0.00097 -0.00069 0.00163 14.2202 0.01554
11.0 14.0 220.2 833.7 239.8743 56.44503 0.00557 0.00164 -43.4817670725 0.0003 0.001 -0.00556 0.00165 14.16821 0.04117
11.0 15.0 221.0 824.2 239.87414 56.44524 0.00691 0.00183 58.7682810466 -0.00319 0.00123 0.00612 0.00196 14.19133 0.03927
11.0 16.0 219.8 830.2 239.87437 56.44561 0.00813 0.00251 58.2297007191 -0.00362 0.00159 0.00728 0.00269 14.22052 0.0201
11.0 17.0 223.8 824.2 239.87414 56.44524 0.00368 0.00153 -65.6036675425 -0.00242 0.00114 -0.00277 0.00178 14.17114 0.04249
11.0 19.0 216.0 834.2 239.87417 56.44523 0.00657 0.00169 38.9038342894 0.00139 0.00098 0.00642 0.00172 14.2087 0.02672
11.0 21.0 219.0 830.7 239.87415 56.44524 0.00631 0.00148 -65.4031323142 -0.00413 0.00108 -0.00478 0.00172 14.0987 0.01481
11.0 22.0 219.8 825.9 239.87413 56.44523 0.00799 0.00226 62.2633235969 -0.00453 0.00145 0.00658 0.00256 14.20021 0.02353
11.0 23.0 219.2 828.2 239.87419 56.44523 0.00507 0.00203 -70.2388961051 -0.00391 0.0014 -0.00322 0.0027 14.21002 0.01605
11.0 24.0 223.5 837.6 239.87417 56.44525 0.00662 0.00324 29.0833376808 0.00349 0.0021 0.00562 0.00358 14.1969 0.03453
11.0 25.0 218.2 827.2 239.87415 56.44524 0.01103 0.00233 55.9722470063 -0.00412 0.00147 0.01023 0.00244 14.19883 0.02192
11.0 26.0 224.0 835.6 239.87414 56.44524 0.0041 0.00138 84.8149424132 -0.00403 0.00132 0.00074 0.0025 14.18522 0.03181
11.0 27.0 225.5 834.6 239.87416 56.44525 0.00367 0.00148 54.3049398225 -0.00117 0.00092 0.00348 0.00153 14.18552 0.03873
11.0 28.0 215.8 827.9 239.87413 56.44525 0.01215 0.00268 -57.4619372737 -0.00512 0.00149 -0.01102 0.00287 14.20502 0.03401
11.0 29.0 213.8 831.2 239.87436 56.44504 0.00363 0.00153 55.897762493 -0.00135 0.00099 0.00337 0.0016 14.19206 0.03397
11.0 32.0 220.8 828.2 239.87416 56.44523 0.01586 0.00166 46.7762743945 -0.00098 0.00103 0.01583 0.00167 14.2032 0.03558
11.0 34.0 212.2 825.9 239.87414 56.44523 0.00767 0.00324 -51.0390803903 -0.0016 0.0014 -0.0075 0.0033 14.21503 0.0324
11.0 35.0 212.8 824.9 239.87431 56.44504 0.00268 0.00131 37.7865665889 0.00067 0.00084 0.00259 0.00134 14.18534 0.03623
11.0 36.0 218.0 833.2 239.87422 56.44534 0.00834 0.00415 34.5780029361 0.00297 0.00223 0.0078 0.00436 14.26859 0.03037
11.0 37.0 220.2 832.4 239.87413 56.44526 0.01015 0.00307 -33.4607352356 0.00398 0.00203 -0.00934 0.00322 14.1874 0.05124
11.0 39.0 217.2 828.9 239.87416 56.44525 0.00813 0.00209 -49.543660545 -0.00128 0.00103 -0.00803 0.00211 14.20845 0.04586
11.0 40.0 220.8 832.2 239.87405 56.44537 0.03213 0.00368 67.1391944334 -0.02243 0.00212 0.023 0.0047 14.16338 0.0333
11.0 41.0 221.0 828.2 239.87403 56.44539 0.00725 0.0013 -85.198824136 -0.00714 0.00126 -0.00121 0.00236 14.18115 0.05628
11.0 43.0 223.2 838.1 239.8738 56.44546 0.00914 0.00343 26.2701149067 0.00556 0.00209 0.00726 0.00402 14.19776 0.05323
