ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
9.0 0.0 1391.2 759.6 280.39506 32.34422 0.0105 0.00167 -33.9935859851 0.00394 0.00395479455851 -0.00973 0.00375765884561 14.5247 0.02304
9.0 1.0 1394.9 756.8 280.39467 32.34416 0.014 0.0029 -29.7479687232 0.00711 0.00342 -0.01206 0.00269 14.62261 0.04501
9.0 2.0 1390.4 757.8 280.39465 32.3441 0.00479 0.00158 -25.9435289635 0.00296 0.00178 -0.00377 0.00145 14.64941 0.03292
9.0 4.0 1397.4 759.1 280.39503 32.34425 0.01315 0.00216 -21.3197595568 0.00967 0.00232 -0.00891 0.00196 14.6542 0.03131
9.0 5.0 1392.4 759.3 280.39525 32.34437 0.00827 0.0015 -21.1421426403 0.00612 0.00161 -0.00556 0.00136 14.69037 0.0299
9.0 6.0 1388.9 759.8 280.39471 32.34409 0.0044 0.00163 24.1788189545 0.00293 0.00183 0.00329 0.00146 14.66932 0.03317
9.0 8.0 1392.4 754.8 280.39472 32.34411 0.00552 0.00161 -32.5096252957 0.00233 0.00188 -0.005 0.00154 14.47506 0.02312
9.0 10.0 1388.9 755.1 280.39503 32.34423 0.00667 0.00179 -2.17151004355 0.00665 0.00179 -0.00051 0.00145 14.67258 0.03254
9.0 13.0 1390.2 762.6 280.39507 32.34421 0.00842 0.00159 -26.1669825036 0.00514 0.00176 -0.00666 0.00148 14.50466 0.02384
9.0 15.0 1391.4 760.8 280.39499 32.34431 0.01042 0.00423 -16.3350267392 0.00877 0.00447 -0.00563 0.00358 14.64138 0.03838
9.0 16.0 1392.9 755.8 280.39505 32.34426 0.00856 0.00208 -2.48663683087 0.00853 0.00208 -0.00074 0.00173 14.68171 0.04147
9.0 19.0 1390.7 757.1 280.39563 32.3441 0.00394 0.00138 5.14516100027 0.00387 0.00139 0.0007 0.00118 14.42764 0.01396
9.0 23.0 1393.9 764.6 280.395 32.34435 0.00704 0.00128 -15.4813196244 0.00603 0.00134 -0.00362 0.0011 14.68922 0.0394
9.0 33.0 1399.1 765.1 280.39508 32.34435 0.00615 0.00218 -38.600166658 0.00136 0.00272 -0.00599 0.00215 14.70472 0.05593
9.0 36.0 1389.4 752.8 280.39498 32.34433 0.00507 0.00125 20.7869088073 0.00379 0.00134 0.00336 0.00113 14.73457 0.05615
