ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
32.0 0.0 1580.2 492.7 241.70859 15.92418 0.00478 0.00055 4.13102570289 0.0005 0.00346930828841 0.00475 0.00344419801986 13.94551 0.05053
32.0 1.0 1578.2 489.7 241.70896 15.92412 0.00327 0.00052 0.0988 -0.00068 0.00065 0.0032 0.00051 13.97498 0.06537
32.0 2.0 1577.4 488.7 241.70864 15.92418 0.00238 0.00084 0.1441 -0.00223 0.00086 0.00082 0.00066 13.84994 0.03659
32.0 4.0 1579.9 493.7 241.70844 15.92449 0.00418 0.00073 0.0761 0.00365 0.00077 0.00204 0.00059 13.81845 0.02038
32.0 6.0 1577.2 491.9 241.70883 15.9241 0.00335 0.00062 0.1119 0.00133 0.00078 0.00308 0.00059 13.92315 0.04653
32.0 7.0 1579.4 490.7 241.70858 15.92417 0.00226 0.00082 0.1416 -0.00212 0.00084 0.00078 0.00061 13.99112 0.04444
32.0 8.0 1583.4 490.7 241.70875 15.92408 0.00265 0.00079 0.1346 -0.00218 0.00086 0.0015 0.00063 13.9347 0.03403
32.0 9.0 1577.2 488.7 241.70859 15.92413 0.00165 0.00058 0.2049 0.00072 0.00071 0.00149 0.00054 13.88274 0.03591
32.0 10.0 1575.9 488.9 241.70859 15.92401 0.00314 0.00061 0.1216 0.00071 0.00077 0.00306 0.0006 13.87949 0.03873
32.0 11.0 1578.2 482.5 241.7089 15.92409 0.00468 0.00061 0.0796 0.00143 0.00076 0.00446 0.0006 13.96265 0.05027
32.0 12.0 1573.7 494.7 241.70862 15.92415 0.00375 0.00065 0.1082 0.00139 0.00084 0.00348 0.00062 13.87415 0.03381
32.0 13.0 1577.7 493.7 241.70858 15.92414 0.00484 0.00075 0.0728 0.0038 0.00083 0.003 0.00062 13.96165 0.05428
32.0 14.0 1584.2 492.2 241.70864 15.92418 0.00531 0.00067 0.0626 0.00378 0.00075 0.00373 0.00057 13.86052 0.03666
32.0 16.0 1581.2 492.9 241.70877 15.92401 0.00225 0.00063 0.1867 0.00043 0.00085 -0.00221 0.00062 13.85734 0.01514
32.0 17.0 1579.7 487.7 241.70861 15.92418 0.00231 0.00058 0.1594 0.00081 0.00076 0.00216 0.00055 13.9743 0.03455
32.0 19.0 1574.2 485.7 241.70866 15.92416 0.00401 0.0008 0.1383 0.00044 0.00111 0.00398 0.0008 13.93893 0.02273
32.0 22.0 1580.2 486.7 241.70865 15.9242 0.00227 0.00078 0.2163 -0.0008 0.00101 0.00212 0.00074 13.96157 0.01282
32.0 23.0 1580.7 493.2 241.70843 15.92445 0.00461 0.00093 0.0809 0.00427 0.00096 0.00176 0.0007 13.87704 0.03196
32.0 24.0 1585.9 495.7 241.70867 15.92418 0.00621 0.00081 0.0908 -0.00097 0.00113 0.00613 0.0008 13.88698 0.03361
32.0 25.0 1575.4 492.2 241.70855 15.92413 0.0024 0.0009 0.1376 0.00238 0.00091 -0.00026 0.00066 13.97033 0.03843
32.0 27.0 1576.4 492.4 241.7086 15.92426 0.00679 0.00144 0.0744 0.00676 0.00145 -0.00062 0.00101 13.9281 0.02582
32.0 28.0 1586.9 491.2 241.70856 15.92431 0.00596 0.00086 0.0867 0.00278 0.00109 0.00527 0.00078 13.93441 0.02383
32.0 29.0 1581.2 486.4 241.70856 15.9243 0.00318 0.00108 0.1707 0.00222 0.00125 0.00228 0.00088 13.93857 0.02685
32.0 32.0 1576.7 487.2 241.70858 15.92449 0.0041 0.00141 0.2617 0.00023 0.00215 0.00409 0.00141 13.95467 0.02389
32.0 34.0 1581.2 494.4 241.70857 15.92424 0.00573 0.00106 0.0748 0.00515 0.00112 0.00252 0.00078 13.93357 0.02424
32.0 36.0 1581.2 485.9 241.70868 15.92413 0.003 0.00095 0.2089 -0.00085 0.00128 -0.00288 0.00091 14.02627 0.053
32.0 37.0 1582.2 498.2 241.70878 15.9248 0.00558 0.00208 0.3088 -0.00036 0.00345 -0.00557 0.00207 13.95167 0.05502
