ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
21.0 0.0 1245.8 1839.2 241.75024 15.76312 0.06441 0.01426 44.484443214 0.00116 0.0173268606504 0.0644 0.01465 17.79177 0.12112
21.0 1.0 1248.0 1842.2 241.75013 15.76327 0.05202 0.02124 64.0795998074 -0.03214 0.02291 0.0409 0.02014 17.69172 0.13313
21.0 4.0 1240.8 1843.4 241.75056 15.76391 0.05997 0.01836 67.8095550537 -0.04287 0.02002 0.04194 0.01644 17.82783 0.19776
21.0 5.0 1245.0 1839.2 241.75017 15.76309 0.03359 0.01103 67.0475211862 -0.02338 0.01164 0.02412 0.01042 17.59499 0.18228
21.0 6.0 1244.8 1845.4 241.7506 15.76396 0.02937 0.01375 61.7419320033 -0.01621 0.01486 0.0245 0.01323 17.71819 0.16649
21.0 7.0 1243.8 1837.2 241.75059 15.76401 0.03758 0.01383 58.5219091947 -0.01709 0.0145 0.03347 0.01365 17.77899 0.15799
21.0 9.0 1242.0 1839.2 241.7502 15.76315 0.04785 0.01523 39.7575414041 0.00871 0.01668 0.04705 0.01518 17.72576 0.12613
21.0 10.0 1247.8 1839.2 241.75021 15.76312 0.04924 0.02289 58.126568316 -0.02178 0.02492 0.04416 0.02236 17.63166 0.15214
21.0 11.0 1250.8 1841.2 241.75061 15.76392 0.03558 0.01458 68.2564621339 -0.02582 0.01571 0.02449 0.01321 17.9236 0.18073
21.0 12.0 1246.2 1841.7 241.75016 15.76324 0.04422 0.01046 51.5089057823 -0.00996 0.01159 0.04308 0.0104 17.57992 0.16764
21.0 15.0 1242.5 1836.2 241.75016 15.76322 0.03247 0.01208 45.303772861 -0.00035 0.01406 0.03247 0.01208 17.74678 0.12068
21.0 18.0 1244.2 1842.2 241.75017 15.76319 0.06061 0.01689 68.4398086284 -0.04424 0.01784 0.04144 0.01574 17.69425 0.18797
21.0 23.0 1246.8 1842.2 241.75056 15.76411 0.07365 0.02376 72.0494427377 -0.05966 0.02455 0.04318 0.02219 17.75464 0.17055
