ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
62.0 0.0 746.6 1374.2 272.39172 20.65183 0.01583 0.00302 5.18526804593 -0.00489 0.00443649636538 -0.01506 0.00456087710863 17.51508 0.20169
62.0 1.0 754.3 1377.2 272.39171 20.65179 0.01861 0.003 0.0726 0.004 0.00269 -0.01818 0.00302 16.29113 0.03422
62.0 3.0 755.1 1379.2 272.39175 20.65184 0.01216 0.00328 0.1303 -0.00665 0.00308 -0.01018 0.00336 16.44962 0.04232
62.0 4.0 751.6 1380.2 272.39174 20.65185 0.00802 0.00265 0.1537 -0.0021 0.00245 -0.00774 0.00267 16.26819 0.08897
62.0 5.0 754.1 1385.2 272.39174 20.65183 0.01719 0.00435 0.1149 -0.00661 0.00386 -0.01587 0.00443 16.4929 0.04555
62.0 7.0 745.9 1377.2 272.39171 20.65187 0.01891 0.00323 0.0766 -0.00264 0.00289 -0.01872 0.00324 16.2358 0.03406
62.0 8.0 752.6 1379.2 272.39175 20.65175 0.01505 0.00365 0.1103 -0.00509 0.00327 -0.01417 0.0037 16.25098 0.04022
62.0 11.0 750.4 1382.2 272.39175 20.65183 0.0186 0.00242 0.0601 -0.00455 0.00222 -0.01803 0.00244 16.27093 0.05852
62.0 12.0 752.1 1374.2 272.39185 20.65185 0.01432 0.00325 0.1074 -0.0041 0.00306 -0.01372 0.00327 16.31194 0.07554
62.0 13.0 738.9 1378.0 272.39174 20.65185 0.02119 0.00543 0.1263 0.01336 0.00519 -0.01645 0.00559 16.44592 0.04117
62.0 18.0 753.1 1385.8 272.39174 20.65172 0.02745 0.00411 0.0655 -0.00189 0.0036 -0.02738 0.00411 16.46506 0.03627
