ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
22.0 0.0 618.6 1605.5 272.40886 20.6252 0.05187 0.00728 12.4904799339 0.04702 0.00778203058334 0.0219 0.00908982398069 16.33974 0.05094
22.0 1.0 623.1 1609.0 272.40885 20.62524 0.01511 0.00488 59.301131796 -0.00723 0.00401 0.01327 0.00511 16.45713 0.06299
22.0 2.0 622.8 1605.5 272.40886 20.62519 0.03259 0.00494 27.2384135805 0.01894 0.00431 0.02652 0.00524 16.41575 0.05568
22.0 3.0 605.8 1602.5 272.40887 20.62519 0.04044 0.00532 70.3019214626 -0.03125 0.00477 0.02566 0.00606 16.40286 0.04021
22.0 4.0 621.6 1610.0 272.40887 20.62524 0.01319 0.00441 54.3335877123 -0.00422 0.0036 0.0125 0.00449 16.47081 0.04499
22.0 5.0 616.3 1608.8 272.40888 20.6252 0.02594 0.00685 31.5928928235 0.0117 0.00547 0.02315 0.00716 16.43564 0.06614
22.0 6.0 614.3 1605.8 272.40883 20.6252 0.0172 0.00502 54.0585679706 -0.00535 0.00406 0.01635 0.00511 16.44929 0.04553
22.0 7.0 620.3 1610.5 272.40859 20.62534 0.0212 0.0042 51.6177677633 -0.00485 0.00331 0.02063 0.00425 16.454 0.03604
22.0 9.0 611.1 1603.5 272.40894 20.62512 0.0227 0.00602 66.5146704367 -0.01549 0.0053 0.01659 0.00658 16.38264 0.05987
22.0 11.0 622.6 1604.0 272.40887 20.62524 0.01277 0.0035 49.5894971686 -0.00204 0.00285 0.01261 0.00352 16.42323 0.04189
22.0 14.0 618.6 1605.5 272.4087 20.62534 0.02517 0.00648 54.5112046287 -0.0082 0.00539 0.0238 0.0066 16.40528 0.04629
