ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
23.0 0.0 1900.4 1788.0 272.24761 20.60325 0.05342 0.01065 -24.8720978866 0.03452 0.0151855194182 -0.04077 0.00700977175092 16.36234 0.05181
23.0 4.0 1904.2 1793.2 272.24755 20.60329 0.05957 0.00758 -8.29642887349 0.05709 0.00785 -0.01701 0.00337 16.47394 0.04515
23.0 5.0 1899.2 1786.0 272.24761 20.60326 0.02717 0.00774 -28.9286390762 0.01445 0.0121 -0.02301 0.00507 16.4625 0.06761
23.0 7.0 1902.2 1797.9 272.24749 20.60337 0.04332 0.00641 -15.8480126133 0.03686 0.00728 -0.02276 0.00312 16.44722 0.03599
23.0 8.0 1898.2 1787.0 272.24757 20.60323 0.02346 0.00522 -26.8659910137 0.01388 0.00754 -0.01891 0.00336 16.25236 0.03136
23.0 9.0 1892.2 1790.0 272.24743 20.60326 0.0271 0.00872 -22.471404725 0.01919 0.01129 -0.01914 0.00496 16.40068 0.06077
23.0 10.0 1894.2 1792.0 272.24752 20.60323 0.04678 0.00647 38.3709835399 0.01073 0.01216 0.04554 0.006 16.35652 0.05848
23.0 13.0 1902.2 1785.2 272.24754 20.60329 0.03904 0.00628 -24.3736246049 0.02574 0.0085 -0.02935 0.00378 16.47526 0.05141
23.0 14.0 1901.2 1786.8 272.24742 20.60337 0.02787 0.0083 -26.705562831 0.01662 0.01228 -0.02238 0.00486 16.42198 0.04694
23.0 17.0 1902.7 1785.5 272.24755 20.60337 0.03545 0.0039 -30.8652364237 0.01679 0.00623 -0.03123 0.0029 16.23308 0.04021
23.0 28.0 1899.7 1794.0 272.24741 20.60339 0.05785 0.00632 -12.2670263938 0.05262 0.00682 -0.02402 0.00288 16.24908 0.06665
23.0 30.0 1900.7 1787.8 272.24747 20.6032 0.03731 0.00611 -17.056953561 0.03089 0.00701 -0.02093 0.00341 16.29048 0.06625
23.0 31.0 1900.7 1787.0 272.24751 20.60321 0.03986 0.00811 -17.7960691168 0.03241 0.00951 -0.0232 0.0042 16.83036 0.3183
