ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
24.0 0.0 777.4 1525.2 272.3886 20.63469 0.09591 0.02945 59.8282529676 -0.04745 0.0278781078985 0.08335 0.0301920519342 16.92424 0.07998
24.0 2.0 781.7 1524.9 272.38859 20.63471 0.10144 0.01887 81.2740632393 -0.09677 0.01879 0.03042 0.01966 17.33063 0.10564
24.0 3.0 765.5 1522.7 272.38853 20.6347 0.11594 0.02183 -43.8656487952 0.0046 0.02019 -0.11585 0.02183 17.26127 0.07445
24.0 5.0 774.9 1527.9 272.38861 20.63471 0.0771 0.02502 20.1738439666 0.05876 0.02352 0.04992 0.02696 17.03557 0.10899
24.0 7.0 779.4 1530.7 272.38848 20.63465 0.03588 0.01416 15.8136351456 0.03055 0.01359 0.01881 0.01555 17.37693 0.07123
24.0 9.0 770.4 1523.7 272.38865 20.63464 0.07987 0.02478 -47.2289110526 -0.00621 0.02088 -0.07963 0.0248 17.03185 0.10244
24.0 10.0 771.4 1529.4 272.38855 20.63465 0.05661 0.02338 -89.7996752309 -0.05661 0.02338 -0.0004 0.02545 16.94101 0.09516
24.0 11.0 781.9 1523.9 272.38855 20.6347 0.05033 0.01196 84.1846888386 -0.0493 0.01192 0.01015 0.01284 17.5012 0.08197
24.0 17.0 779.4 1523.7 272.38852 20.6347 0.03031 0.01316 49.5092830773 -0.00475 0.01205 0.02993 0.01319 17.61903 0.06712
24.0 18.0 780.4 1521.9 272.3885 20.63472 0.02381 0.01079 60.9913572917 -0.01261 0.01001 0.02019 0.01108 17.56401 0.06108
24.0 20.0 777.7 1528.9 272.38857 20.63469 0.0364 0.01281 56.6999034061 -0.01446 0.01141 0.03341 0.01305 17.68092 0.1051
24.0 21.0 776.9 1522.9 272.38866 20.63466 0.02542 0.00768 75.9799332123 -0.02244 0.00753 0.01195 0.00818 nan nan
24.0 24.0 777.2 1526.9 272.38856 20.63468 0.02578 0.00745 86.2702552128 -0.02556 0.00744 0.00335 0.00821 17.67985 0.10103
24.0 25.0 778.7 1525.4 272.38858 20.63466 0.04757 0.00897 73.9974992411 -0.04034 0.00883 0.02521 0.00934 17.62282 0.10575
24.0 30.0 777.9 1524.4 272.38854 20.6347 0.02997 0.01389 84.8779677707 -0.02949 0.01381 0.00533 0.01636 17.57061 0.11163
24.0 34.0 780.9 1527.4 272.38858 20.63467 0.034 0.01645 40.3018513095 0.00555 0.0135 0.03354 0.01652 17.42743 0.09246
