ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
67.0 0.0 1291.8 161.4 272.3229 20.79473 0.0061 0.00037 1.90221987983 0.00171 0.00342463136702 0.00585 0.00342007309863 18.27937 1.86964
67.0 1.0 1300.8 164.9 272.32291 20.79459 0.00189 0.00036 0.0923 0.00153 0.00037 0.00111 0.00034 13.09411 0.03209
67.0 2.0 1290.2 165.2 272.32287 20.79475 0.00185 0.00039 0.1144 0.00076 0.00043 0.00169 0.00038 13.04332 0.03087
67.0 5.0 1296.5 171.4 272.3229 20.79462 0.0059 0.0004 0.0311 0.00555 0.00041 -0.00198 0.00036 13.44439 0.0311
67.0 6.0 1292.8 168.4 272.32272 20.795 0.00255 0.00035 0.074 -0.00081 0.00038 -0.00242 0.00034 13.04605 0.03323
67.0 7.0 1287.0 162.7 272.32285 20.79476 0.00411 0.00038 0.0496 0.00156 0.00041 0.00381 0.00037 12.98795 0.03225
67.0 8.0 1294.5 163.9 272.32275 20.79499 0.0016 0.00044 0.1376 0.00112 0.00046 0.00114 0.00042 12.99887 0.03847
67.0 9.0 1289.2 163.7 272.32276 20.795 0.00417 0.00035 0.0462 0.00073 0.00039 0.00411 0.00035 nan nan
67.0 10.0 1297.5 166.4 272.3229 20.79462 0.00377 0.00043 0.0504 0.00375 0.00043 -0.00045 0.00038 13.45661 0.04259
67.0 11.0 1293.0 168.7 272.3229 20.79473 0.00431 0.00036 0.0387 0.00395 0.00036 -0.00173 0.00033 12.99519 0.05547
67.0 12.0 1293.5 159.2 272.32288 20.79475 0.00664 0.00035 0.0291 0.00149 0.00039 0.00648 0.00035 13.08438 0.07239
67.0 13.0 1283.8 165.4 272.32291 20.79474 0.00552 0.0004 0.0425 0.00135 0.00047 0.00535 0.00039 13.46245 0.02989
67.0 14.0 1296.0 162.7 272.32289 20.79472 0.00407 0.00035 0.0478 0.00086 0.00039 0.00397 0.00035 13.00423 0.04778
67.0 15.0 1292.0 169.2 272.32271 20.795 0.00184 0.00037 0.1106 0.00033 0.00041 -0.0018 0.00037 13.07032 0.05922
67.0 17.0 1297.2 170.4 272.3229 20.79461 0.00556 0.0004 0.0334 0.00503 0.00041 -0.00237 0.00036 13.69528 0.0395
67.0 18.0 1300.1 173.4 272.32275 20.79489 0.00682 0.00039 0.0277 0.00547 0.0004 0.00407 0.00036 13.45413 0.02525
67.0 19.0 1293.0 163.9 272.32287 20.79467 0.0032 0.00039 0.0656 0.00096 0.00042 0.00305 0.00038 13.53267 0.03493
67.0 21.0 1293.0 166.9 272.3229 20.79459 0.00546 0.00055 0.0469 0.00468 0.00057 -0.00281 0.00049 13.67805 0.03467
67.0 24.0 1293.8 166.2 272.32284 20.79474 0.00539 0.0004 0.0339 0.00507 0.0004 -0.00183 0.00036 13.12745 0.06446
67.0 25.0 1291.2 165.9 272.32288 20.79473 0.00584 0.00044 0.0417 0.00166 0.00049 0.0056 0.00044 14.01885 0.4187
67.0 27.0 1284.2 166.7 272.32292 20.79479 0.00463 0.00046 0.0461 0.00401 0.00048 0.00233 0.00041 13.75748 0.03094
67.0 29.0 1291.8 165.2 272.32272 20.79491 0.00213 0.00051 0.1042 0.00212 0.00051 0.00012 0.00044 13.50813 0.02982
67.0 30.0 1287.2 170.9 272.32285 20.79471 0.00565 0.00047 0.0379 0.00523 0.00048 -0.00215 0.00042 13.7147 0.02791
67.0 43.0 1291.2 159.7 272.32271 20.79488 0.01596 0.00038 0.0131 0.00402 0.00042 0.01545 0.00038 nan nan
