ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
90.0 2.0 707.4 824.8 272.39638 20.71761 0.05795 0.01853 0.1833 0.05761 0.01849 0.00632 0.02128 17.7441 0.05466
90.0 5.0 713.4 829.8 272.39644 20.71748 0.0727 0.01867 0.1507 0.06912 0.01825 -0.02255 0.02227 17.5629 0.10149
90.0 13.0 699.1 822.3 272.39647 20.71758 0.08625 0.02771 0.1671 0.06603 0.0248 -0.05549 0.03136 17.33801 0.07949
90.0 14.0 712.9 821.8 272.39647 20.71765 0.0381 0.01509 0.1902 0.02422 0.01316 0.02941 0.01627 17.78529 0.08054
90.0 16.0 705.1 824.8 272.39637 20.71743 0.05144 0.02032 0.2372 0.05139 0.02032 -0.00214 0.0244 17.45819 0.09393
90.0 19.0 710.4 823.2 272.39639 20.71749 0.11075 0.0204 0.1173 0.10971 0.02027 -0.01514 0.02608 17.39237 0.10275
90.0 20.0 705.1 822.8 272.39657 20.71756 0.11261 0.02647 0.1394 0.10756 0.02589 -0.03336 0.03189 17.1165 0.1102
90.0 24.0 710.1 823.8 272.39646 20.71769 0.09037 0.0182 0.1217 0.08379 0.01736 0.03386 0.02266 17.70517 0.12297
90.0 27.0 704.4 827.8 272.39645 20.71766 0.09545 0.02971 0.1826 0.09436 0.02958 0.01435 0.03497 17.09325 0.11455
90.0 28.0 710.7 825.0 272.39681 20.71732 0.04516 0.01132 0.1588 0.04502 0.01129 -0.00362 0.01436 17.79401 0.11671
90.0 29.0 708.9 824.8 272.39681 20.71721 0.19712 0.029 0.0894 0.18949 0.02837 -0.05429 0.03575 17.28564 0.09185
90.0 35.0 711.7 824.8 272.3968 20.71733 0.04782 0.01738 0.1857 0.03612 0.01619 -0.03133 0.01885 17.75202 0.14367
