ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
21.0 0.0 864.5 1550.4 272.37762 20.63167 0.13691 0.01242 -76.8565586388 -0.12276 0.012510859283 -0.06062 0.0142515122005 16.6077 0.0618
21.0 1.0 868.8 1554.4 272.37761 20.63162 0.0705 0.00768 -65.185408352 -0.04566 0.00658 -0.05372 0.00838 16.73874 0.07744
21.0 2.0 868.8 1550.4 272.37761 20.63166 0.08205 0.00807 -75.1606035653 -0.07128 0.00809 -0.04063 0.00801 16.79087 0.06979
21.0 3.0 851.9 1548.2 272.37762 20.63168 0.03866 0.0089 -86.9234270993 -0.03844 0.00889 -0.00415 0.00908 16.77848 0.05098
21.0 4.0 868.0 1555.4 272.37757 20.63166 0.03522 0.00639 -74.9657979149 -0.03048 0.00631 -0.01765 0.00663 16.88948 0.05911
21.0 6.0 860.0 1550.4 272.37761 20.63163 0.05267 0.00727 -82.8325084421 -0.05104 0.00725 -0.01304 0.0077 16.83984 0.05783
21.0 7.0 866.5 1556.4 272.37752 20.63159 0.03031 0.00589 -76.1174430831 -0.02682 0.00578 -0.01412 0.00627 16.84791 0.04667
21.0 8.0 862.2 1550.9 272.37758 20.63165 0.04842 0.006 -77.5383784151 -0.04391 0.00593 -0.02041 0.0063 16.74246 0.03368
21.0 10.0 858.5 1554.4 272.37756 20.63167 0.05947 0.01011 83.6289197773 -0.05801 0.01008 0.01312 0.0108 16.63022 0.07298
21.0 13.0 865.8 1548.9 272.37758 20.63164 0.045 0.00684 -81.7668069431 -0.04315 0.00679 -0.01276 0.00739 16.83271 0.06541
21.0 14.0 864.5 1549.9 272.37769 20.63163 0.08834 0.00984 -71.7171272165 -0.07095 0.00969 -0.05263 0.01009 16.74744 0.05901
21.0 15.0 859.2 1551.7 272.37763 20.63164 0.04119 0.00451 -83.073150716 -0.03999 0.00449 -0.00986 0.00484 16.74177 0.03817
21.0 16.0 859.8 1547.4 272.37756 20.63166 0.04149 0.00446 -78.1686319897 -0.038 0.00441 -0.01665 0.00475 16.73181 0.03799
21.0 17.0 866.2 1548.9 272.37761 20.63166 0.03891 0.00526 -75.2580063904 -0.03387 0.00516 -0.01915 0.00557 16.76235 0.04447
21.0 18.0 867.3 1547.7 272.37756 20.63165 0.03952 0.00429 -76.3122487335 -0.0351 0.00421 -0.01817 0.00457 16.77497 0.03907
21.0 19.0 866.1 1544.4 272.37767 20.63165 0.03925 0.00509 -85.4738438776 -0.03876 0.00509 -0.00618 0.00501 16.80386 0.084
21.0 20.0 864.5 1554.2 272.37765 20.63164 0.03599 0.00493 -75.9340965887 -0.03174 0.00483 -0.01697 0.00527 16.82625 0.06897
21.0 21.0 864.0 1547.9 272.37768 20.63168 0.04385 0.00344 -77.549837571 -0.03977 0.00343 -0.01846 0.0035 nan nan
21.0 22.0 868.3 1547.4 272.37758 20.63171 0.03383 0.00459 -82.4944633429 -0.03268 0.00456 -0.00876 0.00507 16.75041 0.0513
21.0 23.0 864.2 1550.7 272.37765 20.63169 0.03799 0.00374 -81.8871280801 -0.03648 0.00373 -0.01061 0.00379 16.78566 0.10084
21.0 24.0 864.0 1552.2 272.37761 20.63167 0.04649 0.00341 -86.7057031371 -0.04618 0.00341 -0.00534 0.00347 16.7791 0.06495
21.0 25.0 865.5 1550.4 272.37766 20.63165 0.04603 0.00388 -80.5234885277 -0.04354 0.00387 -0.01495 0.00393 16.82349 0.08144
21.0 26.0 864.8 1546.4 272.37764 20.63165 0.03911 0.00418 -82.5689478563 -0.0378 0.00416 -0.01003 0.0044 16.69525 0.07596
21.0 27.0 856.0 1546.2 272.37752 20.63165 0.037 0.00361 -77.9108009819 -0.03376 0.00356 -0.01516 0.00381 nan nan
21.0 30.0 864.5 1549.7 272.37761 20.6317 0.05237 0.00615 -81.7897252549 -0.05024 0.00612 -0.01481 0.00649 16.77885 0.07381
21.0 31.0 864.2 1550.7 272.37762 20.63169 0.05216 0.00777 -80.5349476836 -0.04934 0.00773 -0.01692 0.00812 17.13191 0.3047
21.0 32.0 864.8 1556.7 272.37766 20.63161 0.0398 0.0063 -73.544862583 -0.03341 0.00621 -0.02163 0.0065 16.81105 0.08039
21.0 34.0 868.0 1552.7 272.37763 20.63161 0.03747 0.00582 -86.6885144033 -0.03722 0.00581 -0.00432 0.00691 16.70499 0.06215
21.0 36.0 867.5 1554.7 272.37762 20.63165 0.04002 0.00548 -78.0024742291 -0.03656 0.00541 -0.01627 0.00579 16.74122 0.05915
21.0 38.0 860.8 1547.7 272.37763 20.63165 0.0493 0.00498 -79.9448011546 -0.04629 0.00496 -0.01695 0.0051 16.79317 0.09841
21.0 39.0 861.0 1548.9 272.37769 20.63163 0.03803 0.00421 -89.9371851017 -0.03803 0.00421 -8e-05 0.00482 16.68644 0.08529
21.0 40.0 854.7 1550.2 272.3776 20.63168 0.08733 0.01512 71.6082652355 -0.06994 0.01308 0.0523 0.0182 16.80124 0.06753
