ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
50.0 0.0 1927.2 174.6 272.24309 20.79274 0.0071 0.00166 6.94424847699 0.00485 0.00399624824054 0.00519 0.00358921997097 17.57399 0.36177
50.0 2.0 1925.5 176.1 272.24317 20.79272 0.00576 0.00186 0.1895 0.00349 0.00257 0.00457 0.00127 15.09821 0.03046
50.0 5.0 1932.5 183.3 272.24306 20.79285 0.00547 0.00187 0.223 0.00296 0.00277 0.0046 0.00133 15.44523 0.03232
50.0 6.0 1927.4 182.3 272.24228 20.79366 0.00456 0.00176 0.1537 0.00381 0.002 0.00252 0.00104 15.09638 0.03289
50.0 7.0 1922.0 173.3 272.24327 20.79278 0.00904 0.00164 0.0921 0.00629 0.00205 0.00649 0.00113 15.04965 0.03211
50.0 8.0 1929.5 175.1 272.24232 20.7937 0.00378 0.00148 0.2966 0.00145 0.00237 0.00349 0.00127 15.06383 0.03829
50.0 11.0 1928.4 180.3 272.24306 20.79276 0.0059 0.00156 0.0921 0.00542 0.00164 0.00234 0.00095 15.06993 0.05533
50.0 12.0 1929.0 170.1 272.24287 20.79269 0.01054 0.00227 0.0538 0.01045 0.00229 0.00134 0.00111 15.13656 0.07174
50.0 13.0 1918.9 178.9 272.24309 20.79275 0.0175 0.00352 0.0648 0.01584 0.0038 0.00744 0.00176 15.42886 0.03025
50.0 16.0 1922.7 176.4 272.2432 20.79291 0.00502 0.00145 0.2981 0.0001 0.00299 0.00502 0.00145 15.45286 0.03463
50.0 19.0 1929.0 174.8 272.2432 20.79288 0.0335 0.00285 0.0218 0.0332 0.00287 0.00447 0.00142 15.51362 0.03631
50.0 20.0 1925.7 180.3 272.24308 20.7928 0.0165 0.0025 0.1058 0.0083 0.0039 0.01426 0.00179 15.52597 0.03574
50.0 21.0 1928.5 178.4 272.243 20.79286 0.01142 0.00315 0.215 0.00487 0.00531 0.01032 0.00242 15.54029 0.0361
50.0 22.0 1918.4 174.8 272.24375 20.79217 0.00777 0.0011 0.0991 0.00337 0.00165 0.007 0.00092 nan nan
50.0 23.0 1927.8 175.3 272.24293 20.79284 0.00423 0.00165 0.1084 0.00423 0.00165 -0.00019 0.00092 nan nan
50.0 27.0 1919.7 175.8 272.24302 20.79262 0.01385 0.00385 0.0787 0.01304 0.00404 0.00466 0.00181 15.62468 0.03946
50.0 30.0 1921.4 182.6 272.24323 20.79279 0.02643 0.00256 0.0704 0.01252 0.0041 0.02327 0.00189 15.55483 0.03518
50.0 33.0 1924.5 176.1 272.24384 20.79233 0.00359 0.00105 0.2725 -6e-05 0.00195 0.00359 0.00105 14.99444 0.08411
50.0 36.0 1931.0 178.9 272.24212 20.79393 0.01134 0.00261 0.0611 0.01134 0.00261 0.00012 0.00139 15.10663 0.05245
50.0 40.0 1926.4 181.3 272.24227 20.79389 0.0078 0.00138 0.1538 0.00226 0.00248 0.00747 0.00123 15.00591 0.12279
50.0 41.0 1922.9 182.1 272.24325 20.79274 0.03818 0.00273 0.0727 0.00376 0.00557 0.03799 0.00269 15.28499 0.02834
50.0 44.0 1928.4 183.1 272.24398 20.79199 0.00651 0.00211 0.1528 0.00482 0.00259 -0.00436 0.00131 15.11889 0.02029
