ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
46.0 0.0 710.8 204.4 272.39618 20.78993 0.00974 0.00267 8.78344299936 0.00929 0.00429847647429 0.00295 0.0045475707801 17.52006 0.21222
46.0 1.0 720.0 207.4 272.39645 20.78949 0.00684 0.00238 0.189 0.00582 0.00224 0.00359 0.0027 16.14208 0.03344
46.0 2.0 709.2 210.4 272.39617 20.78998 0.01531 0.00332 0.114 0.01232 0.0031 0.00909 0.00368 16.10074 0.03086
46.0 3.0 717.2 209.4 272.39624 20.78974 0.00949 0.00298 0.1435 0.00478 0.00258 0.0082 0.0031 16.30785 0.04026
46.0 4.0 718.8 210.3 272.3962 20.79 0.01499 0.00223 0.0825 0.014 0.00219 0.00536 0.00251 16.11095 0.08704
46.0 5.0 716.5 215.3 272.39611 20.7898 0.00828 0.00326 0.2456 0.00827 0.00325 -0.00049 0.00407 16.35486 0.04228
46.0 6.0 712.3 210.9 272.39627 20.78991 0.01351 0.00243 0.1003 0.01234 0.00236 0.0055 0.00278 16.10709 0.03392
46.0 7.0 705.8 207.4 272.39615 20.79003 0.01317 0.00258 0.1139 0.01258 0.00253 0.00387 0.00304 16.07075 0.03339
46.0 8.0 713.8 209.2 272.39634 20.78989 0.01955 0.00337 0.0754 0.00584 0.0029 0.01865 0.00341 16.08428 0.03954
46.0 9.0 708.2 205.9 272.39637 20.78988 0.00943 0.00211 0.1233 0.0082 0.002 0.00465 0.00242 nan nan
46.0 13.0 703.0 208.2 272.39621 20.78996 0.01752 0.00495 0.1493 0.01684 0.00493 0.00486 0.00526 16.30399 0.03823
46.0 15.0 711.3 214.4 272.39634 20.78987 0.02069 0.00277 0.0748 0.01881 0.00268 0.00862 0.00317 16.1657 0.06102
46.0 19.0 712.2 208.9 272.39609 20.78983 0.02137 0.004 0.0971 0.01627 0.00359 0.01384 0.00451 16.35907 0.04803
46.0 20.0 709.8 208.9 272.39617 20.78991 0.02311 0.0051 0.1167 0.01915 0.00484 0.01294 0.00563 16.29917 0.0562
46.0 23.0 711.5 208.4 272.39622 20.78981 0.01747 0.00201 0.0644 0.01695 0.00199 0.00424 0.00227 nan nan
46.0 24.0 713.3 210.2 272.39607 20.79002 0.02085 0.00349 0.0824 0.01406 0.00317 0.0154 0.00373 16.14616 0.06512
46.0 26.0 711.0 206.7 272.39636 20.78987 0.01728 0.00238 0.0769 0.01568 0.00229 0.00726 0.00273 16.02792 0.07351
46.0 29.0 710.8 210.4 272.39643 20.78968 0.05249 0.00564 0.0589 0.04551 0.00535 0.02614 0.00644 16.29212 0.04319
46.0 30.0 706.8 214.9 272.3961 20.78997 0.052 0.00593 0.0573 0.0378 0.00563 0.03571 0.00625 16.26749 0.05454
46.0 37.0 713.2 207.4 272.39637 20.78988 0.05869 0.00303 0.0283 0.05326 0.00294 0.02466 0.00339 16.13928 0.085
