ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
22.0 0.0 510.1 546.6 292.1749 74.02458 0.02227 0.00903 -33.6268929962 0.00861 0.00750440537285 -0.02054 0.00998659601666 16.27804 0.03569
22.0 1.0 509.1 543.1 292.17462 74.0246 0.03247 0.00854 -31.2147406787 0.01503 0.00632 -0.02878 0.00906 16.30304 0.05165
22.0 2.0 508.6 549.1 292.17463 74.02453 0.03214 0.00632 -28.8656137187 0.01716 0.00487 -0.02717 0.00682 16.25038 0.02391
22.0 3.0 511.4 547.1 292.17543 74.02481 0.04057 0.01047 -45.7220320514 -0.00102 0.00723 -0.04056 0.01047 16.29941 0.04988
22.0 6.0 505.9 541.6 292.17457 74.02445 0.06381 0.01431 -40.5195752717 0.00994 0.00939 -0.06303 0.01441 16.23794 0.05604
22.0 10.0 506.9 544.1 292.17478 74.02452 0.03803 0.00878 -30.4412476553 0.0185 0.00642 -0.03322 0.00939 16.27165 0.06249
22.0 12.0 510.9 549.1 292.17477 74.02453 0.02965 0.00886 -57.2442133115 -0.01229 0.00649 -0.02699 0.00928 16.2701 0.0567
22.0 13.0 508.6 549.9 292.17413 74.02471 0.0397 0.00809 -34.4519522212 0.01429 0.00586 -0.03704 0.00837 16.32172 0.03807
22.0 20.0 510.6 550.4 292.17436 74.02448 0.03697 0.01473 -33.8102394907 0.01408 0.00987 -0.03419 0.0154 16.18157 0.07211
22.0 24.0 512.9 552.1 292.17457 74.02454 0.02392 0.01057 -63.6212335713 -0.01447 0.00789 -0.01904 0.01185 15.98833 0.07632
22.0 26.0 507.1 544.6 292.17499 74.02452 0.0566 0.02473 -58.6937965332 -0.02604 0.01872 -0.05026 0.0261 16.09164 0.16253
