ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
21.0 0.0 478.1 1795.6 292.18532 73.87791 0.00999 0.00242 -26.1669825036 0.0061 0.00398056528649 -0.00791 0.00428626877365 14.57843 0.02049
21.0 1.0 476.6 1792.1 292.1853 73.87785 0.00901 0.00217 -22.8380977139 0.0063 0.00188 -0.00645 0.00241 14.63709 0.02649
21.0 2.0 480.1 1798.1 292.18507 73.87781 0.01092 0.00192 -27.4504079647 0.00628 0.00164 -0.00893 0.00204 14.52438 0.01477
21.0 3.0 478.9 1796.3 292.18535 73.8776 0.00721 0.00209 -9.35067121654 0.00683 0.00202 -0.00231 0.00263 14.64064 0.02646
21.0 4.0 477.4 1798.3 292.1851 73.87762 0.01219 0.00192 -19.0279283763 0.0096 0.00174 -0.00751 0.00219 14.58519 0.023
21.0 5.0 476.9 1801.8 292.18607 73.87748 0.00717 0.0017 -14.5244801066 0.00627 0.0016 -0.00348 0.00199 14.57791 0.02369
21.0 6.0 472.4 1790.3 292.1854 73.87784 0.01314 0.00284 -28.3384925472 0.00722 0.00223 -0.01098 0.00307 14.63853 0.02903
21.0 7.0 482.6 1802.1 292.18561 73.87742 0.00623 0.00173 -17.2173817437 0.00514 0.00159 -0.00352 0.002 14.58098 0.02285
21.0 8.0 476.6 1795.3 292.18507 73.87786 0.01214 0.00225 -15.177651993 0.01048 0.0021 -0.00613 0.00265 14.54603 0.02651
21.0 9.0 478.9 1801.6 292.1849 73.87784 0.01251 0.00206 -25.4737035715 0.00788 0.00174 -0.00971 0.00225 14.66832 0.01904
21.0 10.0 474.1 1792.8 292.18534 73.87786 0.01082 0.00213 -18.6268579197 0.00861 0.00192 -0.00655 0.00245 14.63732 0.03146
21.0 11.0 470.9 1794.1 292.18456 73.87776 0.00797 0.00184 -7.94692461846 0.00767 0.0018 -0.00218 0.0023 14.51868 0.0171
21.0 12.0 482.9 1798.1 292.18541 73.87785 0.00996 0.00209 -22.6432920636 0.00701 0.0018 -0.00708 0.00233 14.64102 0.02901
21.0 13.0 480.9 1799.1 292.18491 73.87795 0.01082 0.00201 -23.3652188854 0.00742 0.00175 -0.00788 0.00222 14.70194 0.02041
21.0 15.0 480.9 1800.8 292.18458 73.87775 0.01087 0.00324 -33.8388873804 0.00413 0.00249 -0.01005 0.00335 14.63605 0.04205
21.0 16.0 474.9 1801.1 292.18492 73.87772 0.00582 0.00179 -19.7212073084 0.0045 0.00162 -0.0037 0.00202 14.50064 0.01559
21.0 17.0 480.9 1798.3 292.1855 73.87755 0.01198 0.00197 -14.117680072 0.01056 0.00184 -0.00567 0.00236 14.70262 0.02398
21.0 18.0 474.4 1807.8 292.18536 73.87802 0.05819 0.00345 -16.352215473 0.04896 0.00306 -0.03144 0.00424 2.07852 0.21804
21.0 19.0 476.6 1796.3 292.18508 73.87761 0.00982 0.00195 -24.0413090837 0.00656 0.0017 -0.00731 0.00213 14.5864 0.02458
21.0 20.0 481.9 1799.8 292.18497 73.87782 0.00901 0.00289 -27.530622056 0.00516 0.00233 -0.00739 0.00312 14.61557 0.03794
21.0 21.0 480.4 1798.1 292.185 73.87762 0.0065 0.00189 -15.2464069284 0.0056 0.00176 -0.0033 0.00221 14.58601 0.02724
21.0 22.0 468.8 1797.1 292.18484 73.87772 0.01281 0.00234 -18.5008072048 0.01023 0.00205 -0.00771 0.00278 14.63557 0.04777
21.0 23.0 478.1 1802.1 292.18502 73.87773 0.00846 0.00227 -4.20551021626 0.00837 0.00226 -0.00124 0.00297 1.78543 0.10578
21.0 24.0 484.1 1803.1 292.18565 73.87776 0.01685 0.00323 -30.4584363892 0.00819 0.00244 -0.01473 0.00344 14.64877 0.04816
21.0 25.0 478.9 1802.3 292.18493 73.8777 0.00772 0.00238 -27.2670614703 0.00448 0.00196 -0.00628 0.00257 14.65126 0.03354
21.0 26.0 474.9 1793.6 292.18527 73.87784 0.02842 0.00421 -10.9836009327 0.02636 0.00402 -0.01063 0.00524 14.65297 0.07697
21.0 27.0 477.1 1794.3 292.1853 73.87789 0.02117 0.00708 -9.8491444983 0.01993 0.00665 -0.00714 0.00983 14.65895 0.10571
