ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
24.0 2.0 326.5 1357.6 239.01417 11.15363 0.00783 0.00329 -48.0596998556 -0.00084 0.0022 -0.00779 0.0033 13.17636 0.01763
24.0 3.0 331.7 1353.6 239.01423 11.15365 0.00686 0.00204 88.7969990894 -0.00685 0.00204 0.00029 0.00291 13.1904 0.01155
24.0 6.0 331.2 1347.8 239.01491 11.15361 0.00659 0.0029 -72.2958145896 -0.00537 0.00252 -0.00382 0.00355 13.16389 0.02226
24.0 7.0 327.8 1343.6 239.01417 11.15365 0.00592 0.00255 -42.9890233687 0.00042 0.00177 -0.00591 0.00256 13.16992 0.02529
24.0 11.0 321.7 1353.6 239.01423 11.15363 0.00775 0.00279 -72.4963498179 -0.00634 0.00242 -0.00444 0.00343 13.16591 0.03012
24.0 12.0 323.7 1353.8 239.01513 11.15342 0.00819 0.00322 -42.4046064176 0.00074 0.00224 -0.00815 0.00322 13.14608 0.03485
24.0 14.0 327.2 1348.6 239.01488 11.15351 0.00846 0.00331 -39.7346230923 0.00155 0.00233 -0.00832 0.00334 13.1834 0.01891
24.0 16.0 323.2 1349.6 239.01417 11.15364 0.00938 0.00271 -59.2552951724 -0.00448 0.00205 -0.00824 0.00287 13.148 0.02926
24.0 17.0 321.2 1351.8 239.01419 11.15364 0.00885 0.00305 -41.1326401124 0.00119 0.00211 -0.00877 0.00307 13.19018 0.01449
24.0 18.0 328.2 1352.6 239.01487 11.15373 0.01215 0.0044 -59.7996050778 -0.006 0.003 -0.01057 0.00476 13.10729 0.02453
24.0 20.0 323.7 1352.3 239.01521 11.15341 0.00763 0.00328 -47.538308262 -0.00067 0.00233 -0.0076 0.00329 13.16377 0.03798
24.0 21.0 318.7 1348.8 239.01422 11.15368 0.0069 0.00325 -26.9175572152 0.00407 0.00249 -0.00557 0.00359 13.19499 0.01744
24.0 22.0 326.0 1354.6 239.01421 11.15365 0.00664 0.00236 -71.3447046497 -0.00528 0.00202 -0.00402 0.00286 13.172 0.02847
24.0 23.0 326.0 1353.8 239.01425 11.15368 0.00771 0.0025 -67.5173465782 -0.00545 0.00204 -0.00545 0.00288 13.1663 0.02788
24.0 24.0 328.2 1351.8 239.01516 11.15348 0.00887 0.00373 -34.8644818337 0.00307 0.00262 -0.00832 0.00385 nan nan
24.0 28.0 319.2 1351.8 239.01422 11.15366 0.00965 0.00364 -39.9981836781 0.00168 0.00247 -0.00951 0.00367 13.15966 0.03087
24.0 30.0 327.0 1354.6 239.01413 11.15369 0.01487 0.00601 -55.7086864206 -0.00543 0.00363 -0.01385 0.0063 13.09097 0.02736
24.0 32.0 328.2 1354.6 239.01491 11.15355 0.00708 0.00317 -75.1319556755 -0.00615 0.00283 -0.00351 0.00404 nan nan
24.0 34.0 320.4 1352.1 239.01422 11.15365 0.00822 0.00337 -37.0417214552 0.00225 0.00245 -0.0079 0.00343 13.18193 0.01639
24.0 35.0 321.2 1353.1 239.01426 11.15369 0.00866 0.00398 -56.602500581 -0.00341 0.0028 -0.00796 0.00417 13.14755 0.04209
24.0 49.0 326.5 1351.3 239.01507 11.15341 0.01239 0.00422 -49.9160831118 -0.00211 0.0028 -0.01221 0.00425 nan nan
24.0 55.0 328.2 1354.6 239.01413 11.15367 0.01645 0.00353 -65.3572956906 -0.01073 0.00263 -0.01247 0.00407 13.15987 0.04075
24.0 60.0 320.2 1352.1 239.01414 11.1537 0.01018 0.00377 -68.5028339858 -0.00745 0.00289 -0.00694 0.00458 13.16414 0.04606
24.0 62.0 327.8 1353.8 239.01504 11.15359 0.01638 0.00415 -60.9856277137 -0.00868 0.00275 -0.0139 0.00459 13.15231 0.04169
24.0 63.0 322.7 1350.1 239.01422 11.15364 0.00918 0.00261 -9.8376853424 0.00865 0.00247 -0.00309 0.00348 13.18958 0.0175
24.0 67.0 323.9 1355.6 239.01519 11.15339 0.00747 0.00373 -57.3874527603 -0.00313 0.00267 -0.00678 0.00392 nan nan
24.0 70.0 320.4 1349.6 239.01416 11.15364 0.01062 0.00401 -34.4347634874 0.00383 0.00271 -0.00991 0.00417 13.14928 0.0374
24.0 71.0 327.8 1356.8 239.01412 11.15364 0.0081 0.00329 -72.4734315061 -0.00663 0.00271 -0.00465 0.00424 13.17786 0.0408
24.0 73.0 323.2 1351.6 239.01423 11.15365 0.01492 0.006 -45.5787926027 -0.0003 0.00378 -0.01491 0.006 13.15594 0.04598
24.0 76.0 326.2 1353.8 239.0141 11.15363 0.00731 0.00338 -46.0658067285 -0.00027 0.0023 -0.00731 0.00338 13.19878 0.02405
24.0 79.0 324.7 1351.6 239.01508 11.1534 0.00783 0.0036 -59.1349740355 -0.00371 0.00263 -0.00689 0.00384 13.20581 0.02709
24.0 80.0 329.8 1354.3 239.015 11.15352 0.01382 0.00545 47.1257786495 -0.00103 0.00313 0.01378 0.00546 13.18479 0.04841
24.0 83.0 329.9 1351.3 239.01492 11.1536 0.00829 0.00297 -73.6938316097 -0.00698 0.0026 -0.00447 0.00371 13.17157 0.04264
24.0 86.0 323.2 1349.8 239.01471 11.15359 0.01249 0.00541 35.5749494997 0.00404 0.00334 0.01182 0.0056 13.17479 0.04829
24.0 87.0 329.7 1354.1 239.01416 11.15365 0.00753 0.00372 -76.0314994139 -0.00665 0.00326 -0.00353 0.00503 13.1548 0.04562
24.0 89.0 328.0 1349.8 239.0142 11.15366 0.00875 0.00389 -36.6635693104 0.00251 0.0026 -0.00838 0.00399 13.15247 0.05686
24.0 90.0 331.7 1357.8 239.01416 11.15363 0.00563 0.00224 88.8714836027 -0.00563 0.00224 0.00022 0.00361 13.18342 0.02246
24.0 93.0 331.7 1358.8 239.01411 11.15372 0.00645 0.00223 88.0349652219 -0.00644 0.00222 0.00044 0.00343 13.20119 0.02138
24.0 96.0 321.2 1351.8 239.01431 11.15438 0.01294 0.00581 -63.6097744154 -0.00783 0.00392 -0.0103 0.00666 13.18766 0.04168
24.0 97.0 322.4 1344.6 239.01414 11.1537 0.00921 0.00435 -40.359147089 0.00149 0.00272 -0.00909 0.00439 13.15383 0.05242
24.0 109.0 321.7 1349.6 239.01515 11.15356 0.02032 0.00651 -56.9118977903 -0.00821 0.00408 -0.01859 0.00689 13.09406 0.0467
