ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
17.0 3.0 337.2 1818.6 239.01399 11.09828 0.00817 0.00193 65.7125295236 -0.00541 0.00159 0.00613 0.00216 12.69864 0.01115
17.0 7.0 332.1 1808.4 239.01399 11.09832 0.00531 0.00188 -51.3656663335 -0.00117 0.00139 -0.00518 0.0019 12.69594 0.02447
17.0 9.0 325.2 1808.3 239.01392 11.09819 0.0094 0.00277 -51.7380889003 -0.00219 0.002 -0.00914 0.00281 12.67942 0.02685
17.0 10.0 329.4 1818.1 239.01399 11.09819 0.00556 0.00278 -41.7170570635 0.00064 0.00201 -0.00552 0.00279 12.67592 0.02947
17.0 11.0 324.7 1819.1 239.01394 11.09814 0.00528 0.0026 -47.4294462809 -0.00045 0.00189 -0.00526 0.00261 12.6895 0.02908
17.0 13.0 324.7 1814.1 239.01394 11.09815 0.00557 0.00267 -38.5314117225 0.00125 0.00197 -0.00543 0.0027 12.70268 0.01512
17.0 18.0 331.4 1818.1 239.01488 11.09749 0.01664 0.00245 -77.2690882513 -0.01502 0.00222 -0.00715 0.0033 12.63726 0.02259
17.0 19.0 325.9 1814.6 239.01397 11.0982 0.01007 0.00296 -50.0249450929 -0.00176 0.00212 -0.00991 0.00298 12.71095 0.01199
17.0 22.0 331.4 1819.8 239.01397 11.09819 0.00587 0.00202 59.4501008228 -0.00284 0.00156 0.00513 0.00214 12.69365 0.02747
17.0 23.0 331.6 1818.8 239.01402 11.09831 0.00433 0.00194 -65.2312449756 -0.00281 0.00157 -0.00329 0.00216 12.68755 0.02688
17.0 27.0 332.1 1822.3 239.01398 11.09827 0.00472 0.00155 77.6873474418 -0.00429 0.00141 0.00197 0.0021 12.69005 0.04049
17.0 28.0 322.2 1817.6 239.01397 11.09823 0.00817 0.00273 -47.0283758243 -0.00058 0.00191 -0.00815 0.00273 12.67978 0.02978
17.0 31.0 327.4 1817.1 239.01401 11.09822 0.00659 0.00282 -40.2216372182 0.00109 0.00204 -0.0065 0.00284 12.66348 0.0412
17.0 36.0 319.2 1813.6 239.01396 11.09825 0.00955 0.00259 -51.9099762389 -0.00228 0.00188 -0.00928 0.00262 12.67061 0.03867
17.0 38.0 331.9 1805.1 239.01395 11.09829 0.0089 0.0024 -53.9325172557 -0.00273 0.00174 -0.00847 0.00246 12.69373 0.0269
17.0 52.0 331.9 1819.1 239.01405 11.09828 0.00705 0.00314 -48.3461787531 -0.00082 0.00205 -0.00701 0.00316 12.69962 0.02506
17.0 53.0 330.6 1811.1 239.01397 11.09821 0.00574 0.00247 -62.6643940535 -0.00332 0.002 -0.00469 0.00268 12.68821 0.04326
17.0 54.0 329.9 1816.8 239.01399 11.09822 0.00874 0.00222 -58.4130472136 -0.00394 0.00165 -0.0078 0.00234 12.67191 0.04033
17.0 56.0 326.1 1812.1 239.01403 11.09831 0.00822 0.00392 -40.3763358229 0.00132 0.00258 -0.00811 0.00395 12.60804 0.03383
17.0 64.0 335.4 1820.1 239.01395 11.09815 0.0131 0.00254 42.7942177183 0.00101 0.00191 0.01306 0.00255 12.70215 0.02304
17.0 65.0 323.7 1809.6 239.01397 11.09812 0.00546 0.00254 37.414144022 0.00143 0.00191 0.00527 0.00258 12.72448 0.01731
17.0 68.0 322.9 1814.6 239.01399 11.09835 0.0078 0.00283 -48.7758970995 -0.00102 0.00189 -0.00773 0.00284 12.65293 0.05153
17.0 69.0 333.1 1812.6 239.01419 11.0983 0.00916 0.00362 59.2381064386 -0.00437 0.00256 0.00806 0.00387 12.66165 0.05008
17.0 71.0 330.6 1822.6 239.01398 11.09817 0.00584 0.00265 61.6502587561 -0.0032 0.002 0.00488 0.00288 12.69176 0.03902
17.0 73.0 326.7 1817.1 239.01419 11.09823 0.00711 0.00289 -79.1999560209 -0.00661 0.00267 -0.00262 0.00402 12.69718 0.0441
17.0 76.0 331.4 1818.8 239.01396 11.09825 0.00677 0.00247 47.7273843344 -0.00064 0.00175 0.00674 0.00247 12.7308 0.02318
17.0 78.0 329.9 1817.6 239.01392 11.09814 0.00866 0.00241 37.9298060377 0.00212 0.00179 0.0084 0.00244 12.72193 0.01726
17.0 83.0 333.9 1816.6 239.01493 11.09729 0.00625 0.00263 58.2640781869 -0.00279 0.00202 0.0056 0.00277 12.70036 0.04115
17.0 87.0 333.7 1819.6 239.01393 11.09825 0.01005 0.00347 52.0302973758 -0.00244 0.00239 0.00975 0.00352 12.68574 0.04354
17.0 107.0 329.6 1818.1 239.01494 11.0974 0.01102 0.00431 -18.3289198662 0.00884 0.00343 -0.00658 0.00556 12.67157 0.0296
