ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
4.0 0.0 1581.0 214.6 238.86213 11.28667 0.01764 0.00859 4.589391939 0.01741 0.00929421863311 0.00281 0.00692249232575 14.57485 0.03693
4.0 4.0 1578.8 209.2 238.86214 11.2867 0.02274 0.00754 1.82773536647 0.02269 0.00754 0.00145 0.0055 14.6101 0.02298
4.0 12.0 1580.2 217.8 238.86299 11.28612 0.01176 0.00574 -52.4943931899 -0.00304 0.00819 -0.01136 0.00553 14.57416 0.0549
4.0 15.0 1584.5 219.6 238.86297 11.28609 0.02423 0.01196 2.28037202462 0.02415 0.01198 0.00193 0.00786 14.59508 0.0274
4.0 23.0 1583.8 218.6 238.86219 11.28674 0.01612 0.00714 17.3892690822 0.01324 0.00787 0.00919 0.00534 14.58106 0.04396
4.0 36.0 1580.0 219.6 238.86213 11.28665 0.0176 0.00875 11.1955953169 0.01627 0.00912 0.0067 0.00617 14.56212 0.06355
4.0 47.0 1583.2 213.6 238.86299 11.28603 0.03637 0.01711 17.9163902537 0.02948 0.01905 0.02129 0.01258 14.6265 0.04163
4.0 52.0 1583.8 218.6 238.86217 11.28661 0.03176 0.01387 -1.58709309251 0.03171 0.01388 -0.00176 0.00917 14.6103 0.04002
4.0 62.0 1584.8 218.6 238.86299 11.28603 0.03757 0.01509 -87.427629959 -0.03742 0.01513 -0.00337 0.00863 14.53196 0.07858
4.0 67.0 1580.2 220.3 238.86303 11.2861 0.02421 0.01082 2.2001579333 0.02413 0.01084 0.00186 0.00713 nan nan
4.0 80.0 1593.5 226.3 238.86287 11.28602 0.0455 0.01926 78.2201981913 -0.04171 0.02042 0.01819 0.0114 14.50172 0.09503
4.0 86.0 1586.8 222.1 238.86275 11.28611 0.04775 0.01771 -71.9291216007 -0.03856 0.01997 -0.02816 0.01241 14.55034 0.08382
4.0 96.0 1579.2 216.3 238.86282 11.28617 0.05147 0.02161 7.6604457209 0.04964 0.02205 0.0136 0.01451 14.57411 0.08401
4.0 108.0 1582.5 211.2 238.86278 11.28621 0.05769 0.02203 17.7445029152 0.04698 0.02434 0.03349 0.01656 14.50984 0.1306
