ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
39.0 0.0 738.7 1482.0 238.96432 11.13777 0.00801 0.0028 9.92935858962 -0.00538 0.00431689703375 0.00593 0.00448178535854 13.33119 0.03892
39.0 1.0 742.7 1472.0 238.96425 11.13832 0.0093 0.00206 0.1202 -0.00877 0.00204 0.0031 0.00226 13.3346 0.02576
39.0 3.0 741.2 1475.5 238.96426 11.1383 0.00799 0.00264 0.1842 -0.00795 0.00263 0.00082 0.00295 13.36425 0.01543
39.0 4.0 736.7 1478.5 238.96422 11.13826 0.0108 0.00294 0.1444 -0.00953 0.00287 0.00507 0.00318 13.35753 0.01594
39.0 6.0 746.9 1480.5 238.96426 11.13832 0.00673 0.00233 0.1891 -0.00654 0.00232 0.00158 0.00256 13.35006 0.01173
39.0 7.0 741.7 1485.0 238.9642 11.13828 0.01036 0.00256 0.1364 -0.0102 0.00255 0.00182 0.00283 13.33191 0.01805
39.0 10.0 734.2 1481.5 238.96421 11.13825 0.00937 0.00293 0.1675 -0.00834 0.00285 0.00427 0.00321 13.33268 0.03153
39.0 11.0 737.7 1479.5 238.96427 11.13829 0.01114 0.00235 0.1148 -0.0108 0.00234 0.00271 0.00257 13.31707 0.02979
39.0 12.0 735.7 1471.2 238.96425 11.1383 0.00937 0.00306 0.168 -0.00731 0.0029 0.00587 0.0033 13.33571 0.0283
39.0 13.0 736.2 1475.0 238.96422 11.13826 0.01146 0.00277 0.1303 -0.01105 0.00275 0.00303 0.003 13.32521 0.02488
39.0 15.0 742.2 1477.8 238.96427 11.13782 0.01754 0.00274 0.0846 -0.01726 0.00273 0.00311 0.00297 13.36565 0.01934
39.0 16.0 741.4 1481.5 238.96428 11.13829 0.01008 0.00239 0.1278 -0.01007 0.00239 0.00042 0.00258 13.33876 0.02848
39.0 17.0 745.9 1476.8 238.96436 11.13785 0.00951 0.00289 0.1625 -0.00882 0.00284 0.00356 0.00313 13.32376 0.02285
39.0 18.0 731.7 1477.8 238.96422 11.13825 0.00749 0.00281 0.2063 -0.00733 0.00279 0.00156 0.0031 13.31927 0.04097
39.0 19.0 744.2 1481.2 238.96429 11.13783 0.01319 0.00338 0.134 -0.01133 0.00329 0.00676 0.00362 13.32652 0.02743
39.0 21.0 736.7 1483.2 238.96423 11.13827 0.01413 0.00285 0.1063 -0.01321 0.00282 0.005 0.00303 13.32865 0.0307
39.0 22.0 735.2 1481.8 238.96425 11.13828 0.01094 0.00278 0.1397 -0.01079 0.00277 0.00178 0.00306 13.3522 0.01672
39.0 23.0 737.2 1478.0 238.96424 11.13828 0.01162 0.00318 0.1539 -0.01157 0.00318 0.00107 0.00358 13.36317 0.01273
