ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
14.0 0.0 859.8 1320.2 241.01986 57.48106 0.00448 0.00141 38.359524384 0.00103 0.00364724553602 0.00436 0.00368461666934 14.93248 0.0724
14.0 1.0 864.6 1322.2 241.01994 57.48139 0.00373 0.00138 88.6423004847 -0.00372 0.00138 0.00018 0.00147 15.06984 0.02058
14.0 3.0 862.3 1335.8 241.01986 57.48091 0.01348 0.00368 89.788216075 -0.01348 0.00368 0.0001 0.00404 15.03724 0.12653
14.0 5.0 863.8 1329.7 241.01979 57.48088 0.00656 0.00183 -85.5311396571 -0.00648 0.00183 -0.00102 0.00192 14.95449 0.08939
14.0 6.0 863.3 1325.2 241.01988 57.48096 0.00712 0.00162 -56.957734414 -0.00289 0.00154 -0.00651 0.00163 15.05745 0.02262
14.0 10.0 863.3 1325.9 241.01997 57.48098 0.00494 0.00202 -35.2025269328 0.00166 0.00192 -0.00465 0.00203 15.0584 0.02436
14.0 12.0 859.8 1330.4 241.02016 57.4813 0.00395 0.00162 78.2660348149 -0.00362 0.0016 0.00157 0.00169 15.13057 0.00934
14.0 14.0 860.6 1329.7 241.01997 57.48093 0.00716 0.00327 -89.7194611395 -0.00716 0.00327 -7e-05 0.00328 15.00151 0.13077
14.0 17.0 866.8 1314.9 241.02008 57.48097 0.00961 0.00193 49.3603140505 -0.00146 0.00176 0.0095 0.00193 14.95102 0.08608
14.0 18.0 865.6 1334.2 241.02021 57.48124 0.00434 0.00203 87.0895848599 -0.00432 0.00202 0.00044 0.0021 15.02357 0.13085
