ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
18.0 1.0 1425.6 1596.3 240.8957 57.44805 0.00213 0.00055 56.006624474 -0.0008 0.00064 0.00197 0.00054 13.40794 0.01294
18.0 2.0 1424.7 1604.6 240.89567 57.44817 0.00137 0.00064 87.6453539212 -0.00137 0.00065 0.00011 0.00055 13.39065 0.00787
18.0 3.0 1423.4 1610.1 240.89686 57.44845 0.00296 0.00111 -13.0748968849 0.00265 0.00115 -0.0013 0.0009 13.21537 0.04457
18.0 4.0 1415.9 1599.1 240.89698 57.4484 0.00411 0.00079 -4.20551021626 0.00407 0.00079 -0.0006 0.00066 13.20884 0.0453
18.0 5.0 1424.2 1605.3 240.89663 57.44848 0.00185 0.00068 13.4874264974 0.00165 0.0007 0.00084 0.00058 13.21385 0.03634
18.0 6.0 1423.2 1601.3 240.89689 57.44848 0.00292 0.00067 84.4597085802 -0.00286 0.00067 0.00056 0.00057 13.40302 0.01399
18.0 8.0 1429.4 1607.2 240.8969 57.44857 0.00158 0.00078 -40.0783977694 0.00027 0.00097 -0.00156 0.00078 13.22037 0.04542
18.0 10.0 1424.7 1599.8 240.89693 57.44853 0.00154 0.00058 57.4905851634 -0.00065 0.00068 0.00139 0.00056 13.40476 0.01478
18.0 14.0 1421.9 1604.1 240.89682 57.44844 0.00285 0.00101 -12.0951390552 0.0026 0.00105 -0.00117 0.00081 13.22523 0.04597
18.0 15.0 1426.7 1603.3 240.8968 57.4485 0.00187 0.00077 -73.5906992066 -0.00157 0.00081 -0.00101 0.00066 13.40629 0.01695
18.0 17.0 1427.9 1590.3 240.89607 57.44841 0.00264 0.00071 68.1418705749 -0.00191 0.00076 0.00182 0.00064 13.21783 0.03559
18.0 19.0 1420.2 1610.3 240.89667 57.44846 0.0042 0.00076 77.3034657191 -0.00379 0.00078 0.0018 0.00067 13.21303 0.04772
18.0 20.0 1436.2 1609.2 240.89686 57.44843 0.00321 0.00064 -70.479538379 -0.0025 0.00068 -0.00202 0.00057 13.39891 0.01494
18.0 21.0 1433.7 1606.2 240.8964 57.44842 0.00247 0.00075 -40.1758005946 0.00041 0.00087 -0.00244 0.00075 2.27753 0.90155
18.0 22.0 1420.9 1604.1 240.89661 57.44845 0.00153 0.00076 13.3269983147 0.00137 0.00079 0.00069 0.00064 13.22609 0.05532
18.0 24.0 1422.4 1604.8 240.89692 57.44842 0.00302 0.00067 9.53974728893 0.00285 0.00068 0.00099 0.00057 13.22431 0.03363
18.0 25.0 1421.7 1599.3 240.89675 57.44852 0.00678 0.00116 -7.11040623757 0.00657 0.00117 -0.00167 0.00093 13.22316 0.06285
18.0 28.0 1423.6 1593.3 240.89654 57.44839 0.00553 0.00082 -16.7876633973 0.00461 0.00087 -0.00306 0.00069 13.41581 0.02881
18.0 30.0 1423.9 1604.3 240.89676 57.44843 0.00323 0.00057 28.0233657598 0.00181 0.00064 0.00268 0.00054 13.41503 0.02495
18.0 32.0 1417.9 1596.6 240.89669 57.44841 0.00885 0.00059 42.6509782695 0.00072 0.00065 0.00882 0.00059 13.21924 0.05128
