ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
18.0 0.0 1775.4 499.8 268.44476 32.26806 0.04453 0.00461 -41.4534964777 0.0055 0.00920122274483 -0.04419 0.00565600565771 16.58785 0.03489
18.0 1.0 1780.6 506.4 268.4447 32.26817 0.04595 0.0061 -35.3801438493 0.01514 0.01058 -0.04339 0.0053 16.55877 0.04846
18.0 3.0 1787.4 518.1 268.44493 32.26819 0.04809 0.00351 -44.478713636 0.00087 0.00646 -0.04808 0.00351 16.53791 0.03408
18.0 4.0 1773.6 505.9 268.44489 32.2682 0.03757 0.00662 -47.8534350493 -0.00373 0.01366 -0.03738 0.00651 16.48862 0.04946
18.0 5.0 1769.1 504.9 268.44532 32.2683 0.04324 0.00498 -37.5516538929 0.01112 0.00889 -0.04179 0.00458 16.60548 0.05832
18.0 6.0 1773.6 508.4 268.44527 32.26835 0.04213 0.00437 -35.0306395943 0.01436 0.00687 -0.03961 0.00392 16.6149 0.0486
18.0 7.0 1780.4 509.9 268.44493 32.26821 0.06533 0.01559 -18.941984707 0.05157 0.01832 -0.04012 0.00951 16.36832 0.06943
18.0 9.0 1779.1 502.1 268.44489 32.26825 0.05101 0.00467 -43.9229445747 0.00192 0.01106 -0.05098 0.00465 16.62024 0.05198
18.0 12.0 1774.6 502.3 268.44516 32.26838 0.04055 0.00469 -44.7480037997 0.00036 0.00857 -0.04054 0.00469 16.46749 0.10297
18.0 13.0 1778.9 508.6 268.4448 32.26805 0.03718 0.00684 -41.0237781314 0.00514 0.0127 -0.03682 0.00668 16.46697 0.09019
