ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
17.0 0.0 1265.6 491.4 246.08293 56.9392 0.0545 0.01121 -69.4023777242 -0.04101 0.012318506403 -0.03589 0.0108846497417 16.89741 0.16847
17.0 1.0 1268.4 495.6 246.08289 56.93919 0.04073 0.00813 -82.5975957461 -0.03938 0.00817 -0.01041 0.00756 16.68353 0.23897
17.0 4.0 1260.1 496.9 246.08292 56.93916 0.06497 0.00803 -83.5773535757 -0.06335 0.00809 -0.01444 0.00679 16.82256 0.14962
17.0 5.0 1262.4 495.9 246.08304 56.93914 0.04845 0.00708 -85.2847678052 -0.0478 0.00711 -0.00794 0.00615 16.65223 0.31646
17.0 6.0 1268.9 489.4 246.08284 56.9392 0.04984 0.00662 -88.5620863934 -0.04977 0.00662 -0.00251 0.00607 16.81106 0.13704
17.0 7.0 1266.6 498.4 246.08283 56.93914 0.04043 0.00637 89.427252664 -0.04043 0.00637 0.00081 0.0057 16.83631 0.06837
17.0 9.0 1265.9 496.4 246.08292 56.93914 0.02895 0.00897 87.5536806739 -0.02884 0.00897 0.00247 0.00804 16.83012 0.15845
17.0 11.0 1264.9 490.7 246.0829 56.93917 0.0439 0.00666 -86.8718608977 -0.04364 0.00667 -0.00478 0.00593 16.86242 0.06989
17.0 13.0 1259.6 493.6 246.08296 56.93916 0.06078 0.00836 -89.8054048088 -0.06078 0.00836 -0.00041 0.00741 16.86529 0.07208
17.0 15.0 1269.9 494.9 246.08286 56.93916 0.02549 0.01009 89.9830217253 -0.02549 0.01009 1e-05 0.00891 17.17738 0.39909
17.0 18.0 1269.6 493.9 246.08294 56.93917 0.05247 0.00612 -89.9658329914 -0.05247 0.00612 -6e-05 0.00551 16.81221 0.15194
17.0 19.0 1262.9 497.4 246.08291 56.93919 0.03837 0.00611 -87.1755285292 -0.03819 0.00611 -0.00378 0.0056 16.86939 0.07123
17.0 24.0 1265.1 497.9 246.08297 56.93916 0.04139 0.00715 -87.433359537 -0.04122 0.00716 -0.00371 0.00557 16.80147 0.08638
17.0 25.0 1264.9 487.6 246.08292 56.93913 0.04673 0.00775 86.9807228788 -0.04647 0.00775 0.00491 0.00697 16.86385 0.0942
17.0 26.0 1267.1 490.4 246.08287 56.93918 0.04294 0.00856 86.367658038 -0.04259 0.00856 0.00543 0.00873 16.70323 0.3166
17.0 27.0 1264.6 494.4 246.08292 56.9392 0.05122 0.00912 -83.1476352294 -0.04976 0.00921 -0.01214 0.00756 16.9584 0.09936
17.0 34.0 1261.1 496.4 246.08279 56.93917 0.04158 0.01175 85.9092918019 -0.04116 0.01177 0.00592 0.01048 16.84191 0.11053
17.0 36.0 1266.6 493.1 246.08292 56.93915 0.0494 0.00936 -77.0341755553 -0.04443 0.00943 -0.0216 0.00903 16.7816 0.08234
