ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
13.0 3.0 322.4 808.4 246.28687 56.90161 0.03221 0.00917 -64.8187153632 -0.02054 0.00577 -0.0248 0.0109 15.63799 0.15522
13.0 5.0 324.7 816.1 246.28691 56.90164 0.01129 0.00304 -20.007686206 0.00865 0.00232 -0.00726 0.00383 15.62087 0.13614
13.0 6.0 329.4 807.1 246.28686 56.90167 0.01439 0.00365 -49.6410633701 -0.00232 0.00221 -0.01421 0.00368 15.68141 0.05209
13.0 8.0 327.0 818.1 246.28678 56.90161 0.0186 0.0069 -34.4233043315 0.00671 0.00381 -0.01735 0.00725 15.7271 0.05994
13.0 9.0 327.2 813.8 246.28691 56.9016 0.01306 0.00503 -44.5188206817 0.00022 0.00297 -0.01305 0.00503 15.68053 0.05932
13.0 10.0 326.2 810.6 246.28676 56.90145 0.01194 0.00532 -53.4455031298 -0.00347 0.00317 -0.01142 0.00547 15.69761 0.03147
13.0 13.0 321.4 814.6 246.28691 56.90162 0.00901 0.00383 -65.7469069913 -0.00597 0.00271 -0.00675 0.00451 15.71057 0.02633
13.0 14.0 335.0 815.3 246.28692 56.90163 0.0171 0.00789 49.6066859024 -0.00274 0.00468 0.01688 0.00796 15.6526 0.13241
13.0 15.0 332.5 816.1 246.2867 56.9016 0.01267 0.00494 56.3847766188 -0.0049 0.00298 0.01168 0.00521 15.71473 0.12389
13.0 17.0 323.4 811.8 246.28695 56.90172 0.06044 0.00829 -52.1162410451 -0.01486 0.00464 -0.05859 0.00847 15.63515 0.13218
13.0 19.0 325.0 818.6 246.28688 56.90164 0.00653 0.00299 25.7372641573 0.00406 0.00211 0.0051 0.00343 15.72015 0.02612
13.0 25.0 325.4 805.4 246.28675 56.90145 0.01106 0.00271 -82.5288408106 -0.01069 0.00256 -0.00285 0.00429 15.70611 0.03433
13.0 26.0 328.4 809.1 246.28684 56.9016 0.01302 0.00467 -61.1575150523 -0.00696 0.00275 -0.011 0.00525 15.61506 0.12985
13.0 28.0 326.4 805.9 246.28672 56.90144 0.00607 0.00207 -83.783618382 -0.00593 0.002 -0.00131 0.00322 15.66279 0.05288
13.0 29.0 319.7 815.3 246.28694 56.90163 0.01075 0.00446 -57.8114415287 -0.00465 0.00283 -0.00969 0.00476 15.69181 0.07307
13.0 37.0 319.9 813.3 246.2867 56.90157 0.03499 0.007 -65.1051942607 -0.02259 0.00469 -0.02672 0.00826 15.6686 0.10912
