ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
35.0 2.0 283.5 677.1 246.29531 56.91846 0.00402 0.00118 0.1402 0.00267 0.0009 -0.003 0.00136 13.95206 0.01855
35.0 3.0 285.8 675.1 246.29533 56.91849 0.00229 0.00078 0.2483 0.00222 0.00075 0.00056 0.00116 13.92932 0.04269
35.0 4.0 289.9 678.1 246.29536 56.91846 0.00205 0.00074 0.2668 0.00203 0.00073 0.00022 0.0011 13.96817 0.00874
35.0 7.0 291.2 672.1 246.29539 56.91849 0.00355 0.00106 0.1665 -0.00283 0.00086 -0.00214 0.00133 13.92993 0.0324
35.0 8.0 284.6 670.4 246.29528 56.91852 0.00358 0.00109 0.1044 -0.00049 0.00074 -0.00355 0.0011 13.95737 0.02204
35.0 9.0 287.5 669.1 246.29526 56.91839 0.00625 0.00144 0.0845 -0.00252 0.00094 -0.00573 0.00152 13.96049 0.01036
35.0 13.0 288.2 674.1 246.29534 56.91852 0.0041 0.0009 0.157 0.00392 0.00085 0.0012 0.00132 13.97381 0.01029
35.0 14.0 287.3 663.9 246.29522 56.91841 0.00251 0.00098 0.2222 -0.00205 0.00081 -0.00146 0.00124 13.96247 0.01077
35.0 18.0 288.2 664.1 246.29521 56.9184 0.00438 0.00109 0.0943 -0.0016 0.00077 -0.00408 0.00113 13.90207 0.02343
35.0 19.0 286.0 676.1 246.29526 56.91852 0.00549 0.00144 0.0867 -1e-05 0.00095 -0.00549 0.00144 13.86681 0.03428
35.0 21.0 293.2 674.6 246.29532 56.91849 0.0047 0.00124 0.1159 0.00283 0.00086 -0.00376 0.0014 13.87131 0.04199
35.0 22.0 284.1 666.9 246.29531 56.91849 0.00853 0.00208 0.1146 -0.00566 0.0014 -0.00637 0.00248 13.93666 0.04798
35.0 28.0 290.0 667.4 246.29532 56.91849 0.0023 0.00085 0.3077 0.00229 0.00083 0.00028 0.00143 13.92225 0.04089
35.0 30.0 296.4 674.1 246.29533 56.91847 0.00735 0.00155 0.1124 0.00552 0.00113 -0.00486 0.00197 13.93344 0.04048
35.0 34.0 293.4 680.9 246.29528 56.9185 0.00679 0.00123 0.1297 0.00638 0.00113 -0.00232 0.00183 13.86476 0.03836
35.0 35.0 281.0 672.1 246.29528 56.9184 0.01536 0.0021 0.0391 -0.00136 0.00119 -0.0153 0.0021 13.94836 0.03172
35.0 37.0 287.4 670.9 246.29536 56.91852 0.02248 0.00283 0.1192 0.02113 0.00221 0.00769 0.00565 13.96748 0.05708
