ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
10.0 1.0 1656.6 1549.6 245.99954 56.8144 0.01099 0.00346 -21.7838553709 0.00796 0.00404 -0.00757 0.00266 15.61476 0.09806
10.0 4.0 1651.9 1549.4 245.99964 56.81438 0.00755 0.00337 -23.8465034333 0.00508 0.0041 -0.00559 0.0026 15.66872 0.05579
10.0 6.0 1656.9 1543.7 245.99953 56.81438 0.0099 0.00294 -21.9901201771 0.00713 0.00348 -0.00688 0.00223 15.6656 0.05141
10.0 7.0 1658.1 1550.4 245.99959 56.81443 0.01606 0.00266 -24.5054048977 0.01054 0.00326 -0.01213 0.0021 15.67074 0.02484
10.0 9.0 1653.9 1549.6 245.99955 56.8144 0.02098 0.00391 -22.591725862 0.01479 0.00469 -0.01488 0.00294 15.6538 0.05801
10.0 10.0 1657.1 1540.4 245.99956 56.81454 0.02264 0.00487 -10.2788628446 0.0212 0.00506 -0.00795 0.00315 15.67853 0.03097
10.0 13.0 1651.1 1546.1 245.99953 56.81437 0.02017 0.00392 -13.0233306833 0.01812 0.00417 -0.00886 0.00262 15.67333 0.02552
10.0 15.0 1661.4 1547.4 245.99959 56.81438 0.0099 0.00363 -60.5559093674 -0.00511 0.00501 -0.00847 0.00296 15.69004 0.12148
10.0 16.0 1655.4 1546.6 245.99957 56.8144 0.01499 0.00285 -17.3892690822 0.01231 0.00315 -0.00855 0.00209 15.67116 0.02518
10.0 18.0 1661.1 1546.4 245.99961 56.81439 0.00658 0.00264 -26.126875458 0.00403 0.0033 -0.00521 0.00215 15.6582 0.05654
10.0 19.0 1654.9 1550.1 245.99953 56.81436 0.01543 0.00291 -14.5072913727 0.0135 0.00313 -0.00749 0.00205 15.68436 0.02534
10.0 20.0 1650.4 1546.9 245.99963 56.8144 0.01461 0.00271 -15.7448802102 0.01246 0.00293 -0.00763 0.002 15.6685 0.06938
10.0 21.0 1655.1 1547.4 245.99956 56.81441 0.00793 0.00388 -19.7212073084 0.00612 0.00446 -0.00503 0.00282 15.64701 0.08892
10.0 23.0 1649.1 1538.4 245.99971 56.81451 0.01574 0.00385 -20.9244186782 0.01172 0.00443 -0.0105 0.00299 15.59348 0.12472
10.0 24.0 1656.6 1550.4 245.99957 56.81441 0.02105 0.00343 -16.1344915109 0.0178 0.00381 -0.01124 0.00219 15.6577 0.032
10.0 26.0 1656.4 1544.2 245.99949 56.81436 0.01545 0.00442 -6.97289636674 0.015 0.00449 -0.00372 0.003 15.60714 0.12901
10.0 27.0 1656.4 1547.1 245.99958 56.81437 0.019 0.00285 -48.6956830082 -0.00244 0.00481 -0.01884 0.00281 15.68988 0.03284
10.0 29.0 1649.6 1546.4 245.99953 56.81441 0.01755 0.00394 -17.2632183673 0.01446 0.00436 -0.00995 0.00287 15.64532 0.07027
10.0 34.0 1651.1 1549.4 245.99934 56.81437 0.01283 0.00537 -17.8017986947 0.01043 0.00605 -0.00747 0.00372 15.65728 0.03953
10.0 37.0 1647.9 1547.6 245.99952 56.81441 0.02204 0.00529 -34.3430902401 0.00801 0.0073 -0.02054 0.00491 15.64764 0.10721
