ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
9.0 0.0 1264.1 737.9 235.67947 61.53461 0.0231 0.00358 89.432982242 -0.02309 0.00493724619601 0.00046 0.00470345617605 15.11151 0.03252
9.0 1.0 1261.1 744.8 235.67902 61.53446 0.04077 0.00251 35.540572032 0.01322 0.00267 0.03856 0.0025 15.13403 0.02152
9.0 2.0 1255.4 733.6 235.67965 61.53458 0.02236 0.00622 86.7859172285 -0.02222 0.00623 0.0025 0.00549 15.04196 0.01476
9.0 4.0 1261.1 729.4 235.67955 61.53456 0.0154 0.00348 -87.1869876851 -0.01532 0.00349 -0.00151 0.0031 15.12197 0.02129
9.0 5.0 1253.6 729.6 235.67945 61.53451 0.0079 0.00332 81.8584801903 -0.00758 0.00334 0.00222 0.00305 15.11032 0.0235
9.0 6.0 1255.1 728.4 235.67944 61.53463 0.01462 0.00426 85.9379396917 -0.01447 0.00427 0.00207 0.00387 15.11585 0.02665
9.0 7.0 1261.1 743.6 235.67939 61.5347 0.03725 0.00632 -89.6163287364 -0.03725 0.00632 -0.0005 0.00545 15.14059 0.02868
9.0 8.0 1258.6 730.4 235.67948 61.53458 0.01384 0.00344 -86.0926382964 -0.01371 0.00345 -0.00188 0.0031 15.11732 0.02665
9.0 9.0 1241.9 817.9 235.67968 61.53471 0.02574 0.00345 -85.8863734901 -0.02548 0.00345 -0.00369 0.00305 15.11059 0.04305
9.0 10.0 1262.6 741.9 235.67965 61.5346 0.03094 0.00395 -89.1063962987 -0.03092 0.00395 -0.00096 0.00349 15.12669 0.0287
9.0 11.0 1243.4 813.6 235.67944 61.53454 0.02282 0.00358 -83.669026823 -0.02226 0.0036 -0.005 0.00323 15.10971 0.04563
9.0 12.0 1256.6 734.1 235.67936 61.53462 0.01664 0.0048 -83.5716239978 -0.01622 0.00483 -0.0037 0.00425 15.12669 0.03776
9.0 13.0 1268.4 738.9 235.67929 61.53452 0.02021 0.00364 86.5911115781 -0.02006 0.00365 0.0024 0.00328 15.12345 0.02197
9.0 14.0 1263.4 730.6 235.67951 61.53452 0.0197 0.00321 -89.6105991585 -0.0197 0.00321 -0.00027 0.00288 15.1233 0.02519
9.0 15.0 1266.1 733.9 235.67963 61.53455 0.02554 0.00443 83.8466437394 -0.02495 0.00445 0.00544 0.00404 15.12415 0.01903
9.0 18.0 1254.1 735.6 235.67949 61.53459 0.01815 0.00489 -87.5364919401 -0.01808 0.0049 -0.00156 0.00418 15.13278 0.04294
9.0 19.0 1260.4 730.9 235.67928 61.53463 0.01399 0.0039 76.9081248404 -0.01255 0.00398 0.00617 0.00356 15.13146 0.03365
9.0 20.0 1260.1 733.1 235.67916 61.53442 0.01484 0.00294 -85.5368692351 -0.01466 0.00295 -0.0023 0.00274 15.12421 0.0297
9.0 21.0 1255.9 731.9 235.67958 61.53496 0.01801 0.00405 -89.0949371428 -0.018 0.00405 -0.00057 0.00362 15.11884 0.03361
9.0 22.0 1263.9 741.9 235.67962 61.53462 0.02426 0.00466 -87.9432919746 -0.0242 0.00466 -0.00174 0.00408 15.12338 0.03844
9.0 23.0 1257.9 740.4 235.67954 61.5349 0.02417 0.00435 88.2870666517 -0.02412 0.00435 0.00144 0.00385 15.12851 0.03544
9.0 25.0 1262.6 731.6 235.67966 61.53453 0.03164 0.00452 87.8688074613 -0.03155 0.00453 0.00235 0.00391 15.12569 0.04231
9.0 29.0 1259.4 738.1 235.67952 61.53463 0.01278 0.00388 85.1873649801 -0.0126 0.00389 0.00214 0.0035 15.12878 0.04697
9.0 30.0 1256.1 733.6 235.67944 61.53458 0.01788 0.00467 -89.9658329914 -0.01788 0.00467 -2e-05 0.00404 15.12264 0.03852
9.0 33.0 1260.6 742.4 235.67925 61.53458 0.02847 0.00463 89.8798893222 -0.02847 0.00463 0.00012 0.00406 15.13424 0.0524
9.0 34.0 1260.4 732.9 235.67965 61.53462 0.0276 0.00493 86.9520749891 -0.02744 0.00494 0.00293 0.00433 15.13164 0.04461
9.0 37.0 1254.1 734.4 235.67998 61.53452 0.02046 0.0041 89.6392470482 -0.02046 0.0041 0.00026 0.00411 15.14639 0.03264
9.0 39.0 1259.4 735.4 235.6794 61.53476 0.03758 0.00755 85.9608580035 -0.0372 0.00757 0.00528 0.00663 15.13688 0.04652
9.0 40.0 1259.4 733.6 235.67943 61.53457 0.01576 0.00589 77.5842150387 -0.01431 0.00605 0.00662 0.0051 15.13794 0.03395
9.0 43.0 1264.1 736.1 235.67937 61.53459 0.02028 0.00397 89.9830217253 -0.02028 0.00397 1e-05 0.00363 15.13799 0.05152
9.0 47.0 1262.6 737.4 235.67932 61.53463 0.03353 0.00518 -85.6514607941 -0.03314 0.00519 -0.00507 0.00466 15.14019 0.03078
9.0 49.0 1262.4 735.6 235.67919 61.53453 0.02195 0.0033 -86.5968411561 -0.02179 0.0033 -0.0026 0.00301 15.10829 0.03105
9.0 54.0 1265.9 740.4 235.67929 61.53457 0.01504 0.00543 85.6858382618 -0.01487 0.00545 0.00225 0.00494 15.14016 0.05745
9.0 58.0 1262.1 736.1 235.67918 61.53456 0.02907 0.00615 89.2381765916 -0.02906 0.00615 0.00077 0.00556 15.14404 0.03213
