ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
7.0 1.0 1623.6 541.9 235.58958 61.55854 0.00994 0.00383 -10.6856628792 0.00926 0.00397 -0.00362 0.00273 15.40652 0.02214
7.0 7.0 1623.9 540.9 235.58964 61.55856 0.02105 0.00937 67.545994468 -0.01491 0.01121 0.01486 0.00705 15.48533 0.03031
7.0 8.0 1620.1 524.9 235.58964 61.55864 0.01289 0.00499 -18.6555058095 0.01025 0.00556 -0.00781 0.0038 15.48188 0.02838
7.0 11.0 1604.6 612.8 235.5896 61.55852 0.01348 0.00492 -23.0386329422 0.00935 0.00571 -0.00971 0.00404 15.50398 0.04695
7.0 26.0 1603.6 613.2 235.5897 61.5585 0.01049 0.0043 -30.9397209371 0.00494 0.00552 -0.00925 0.00389 15.52837 0.04164
7.0 32.0 1625.4 530.4 235.58965 61.55862 0.01308 0.00581 12.3185925953 0.01189 0.00611 0.00546 0.00412 15.49291 0.02764
7.0 34.0 1622.6 529.1 235.5897 61.55857 0.0175 0.00811 -12.6165306488 0.01583 0.00859 -0.00746 0.00546 15.47705 0.04633
7.0 35.0 1616.4 524.9 235.5896 61.55859 0.03506 0.01209 -8.70322890804 0.03346 0.01246 -0.01049 0.00726 15.47911 0.05559
7.0 36.0 1633.4 530.9 235.5895 61.55856 0.00729 0.00325 -32.2919013336 0.00313 0.00429 -0.00658 0.00296 15.48113 0.02883
7.0 43.0 1625.4 530.6 235.58964 61.55858 0.01745 0.00652 -4.28572430758 0.01725 0.00656 -0.0026 0.0045 15.488 0.05337
7.0 48.0 1612.9 526.1 235.58964 61.55859 0.01436 0.0063 -32.3033604895 0.00616 0.00846 -0.01297 0.0057 15.45675 0.06925
