ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
2.0 4.0 593.0 284.9 235.8441 61.58677 0.00169 0.00069 -71.4363778969 -0.00135 0.00065 -0.00102 0.00077 12.48219 0.02019
2.0 5.0 585.5 284.9 235.84424 61.58685 0.00336 0.00065 -89.0204526295 -0.00336 0.00065 -0.00011 0.00077 12.48491 0.02265
2.0 8.0 590.5 285.9 235.84406 61.58677 0.00217 0.00068 -84.7862945235 -0.00213 0.00068 -0.00039 0.0008 12.49306 0.02542
2.0 9.0 578.4 372.6 235.84412 61.58681 0.00218 0.00084 -39.0528033161 0.00045 0.00072 -0.00213 0.00084 12.46553 0.04251
2.0 11.0 579.7 368.1 235.8443 61.58689 0.00246 0.00083 -26.3274106863 0.00149 0.00075 -0.00196 0.00087 12.49211 0.04581
2.0 12.0 589.0 289.1 235.84396 61.58678 0.0027 0.00103 -37.4313327559 0.00071 0.00088 -0.00261 0.00104 12.48657 0.03513
2.0 13.0 603.8 290.6 235.84395 61.58675 0.00208 0.00077 -76.2434937981 -0.00185 0.00074 -0.00096 0.00086 12.47602 0.02094
2.0 19.0 595.5 281.9 235.84391 61.58684 0.00269 0.00076 -8.26205140579 0.00258 0.00075 -0.00077 0.00088 12.50192 0.03225
2.0 25.0 595.5 286.6 235.84409 61.58674 0.00317 0.00085 -51.7896551019 -0.00074 0.00072 -0.00309 0.00085 12.48547 0.03954
2.0 26.0 578.7 368.6 235.84406 61.58675 0.00406 0.00085 -53.4283143959 -0.00118 0.00073 -0.00388 0.00086 12.50225 0.03948
2.0 27.0 762.0 208.3 235.84411 61.58719 0.0019 0.0007 -65.9589013755 -0.00127 0.00065 -0.00142 0.00074 12.50992 0.03715
2.0 29.0 592.8 292.1 235.84389 61.58681 0.00577 0.00083 -41.3159866069 0.00074 0.0007 -0.00572 0.00083 12.50854 0.04638
2.0 30.0 588.8 288.4 235.84411 61.58676 0.00331 0.00101 -47.7961392698 -0.00032 0.00085 -0.00329 0.00101 12.5001 0.03612
2.0 34.0 594.5 285.6 235.84414 61.58676 0.00371 0.0009 -44.1463981148 0.00011 0.00076 -0.00371 0.0009 12.50887 0.04424
2.0 35.0 587.0 286.1 235.84393 61.58677 0.00188 0.00082 10.9721417768 0.00174 0.0008 0.0007 0.00097 12.51502 0.04741
2.0 37.0 587.0 289.9 235.84419 61.58673 0.00266 0.0008 55.9550582725 -0.00099 0.00066 0.00247 0.00082 12.4999 0.03202
2.0 39.0 592.0 290.1 235.84409 61.58682 0.00276 0.00092 -79.194226443 -0.00257 0.0009 -0.00102 0.00109 12.47616 0.04349
2.0 40.0 593.5 286.4 235.84406 61.58677 0.00248 0.001 -44.4615249022 5e-05 0.00084 -0.00248 0.001 12.51146 0.03206
2.0 42.0 594.8 283.1 235.84412 61.58681 0.00264 0.00074 1.53552689095 0.00264 0.00074 0.00014 0.00087 12.49196 0.02256
2.0 45.0 593.0 282.6 235.84425 61.58688 0.00186 0.00081 -47.4867420604 -0.00016 0.0007 -0.00185 0.00082 12.48371 0.02428
2.0 47.0 594.7 293.8 235.84396 61.58674 0.00281 0.0007 79.1426602414 -0.00261 0.00068 0.00104 0.00084 12.4944 0.02918
2.0 48.0 584.2 283.4 235.84411 61.5868 0.00241 0.00095 -38.8236201981 0.00052 0.0008 -0.00235 0.00096 12.5326 0.05967
2.0 49.0 596.5 288.4 235.84409 61.58687 0.00272 0.0007 -3.4835833944 0.0027 0.0007 -0.00033 0.00081 12.48515 0.03018
2.0 58.0 594.2 292.1 235.84412 61.58685 0.00175 0.00081 -83.6461085111 -0.00171 0.0008 -0.00038 0.00099 12.55027 0.03104
