ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
32.0 2.0 1301.1 1336.1 252.3014 52.55179 0.00765 0.00186 0.1107 -0.00704 0.00189 0.00298 0.00166 14.52789 0.02415
32.0 3.0 1307.3 1343.1 252.30084 52.55189 0.00534 0.00148 0.1375 -0.00384 0.00158 0.00371 0.00136 14.43895 0.041
32.0 5.0 1298.1 1331.8 252.30071 52.55144 0.00879 0.00138 0.0753 -0.00731 0.00142 0.00488 0.00128 14.44277 0.05407
32.0 6.0 1301.8 1339.8 252.30076 52.55182 0.0061 0.00206 0.1453 -0.00609 0.00206 -0.00018 0.00177 14.44584 0.0554
32.0 7.0 1301.6 1336.8 252.30092 52.55191 0.00478 0.00161 0.1654 -0.00385 0.00164 0.00284 0.00155 14.45343 0.04835
32.0 10.0 1303.8 1343.8 252.30089 52.55203 0.00583 0.00158 0.1201 -0.00578 0.00159 -0.00078 0.0014 14.43768 0.04955
32.0 11.0 1305.6 1340.8 252.30072 52.5517 0.00748 0.00175 0.1137 -0.00586 0.00182 0.00464 0.00162 14.42641 0.06019
32.0 12.0 1300.6 1339.1 252.30145 52.55175 0.00471 0.00156 0.147 -0.0045 0.00158 -0.0014 0.00136 14.45233 0.04513
32.0 13.0 1295.8 1340.8 252.30116 52.55185 0.00749 0.00185 0.1309 -0.00403 0.00203 0.00631 0.00176 14.44942 0.0626
32.0 15.0 1304.6 1340.8 252.3006 52.55181 0.00515 0.00162 0.1693 -0.00219 0.00178 0.00466 0.00158 14.43723 0.04629
32.0 16.0 1301.1 1336.6 252.3007 52.55143 0.00532 0.00184 0.1587 -0.00505 0.00186 0.00168 0.00167 nan nan
32.0 21.0 1303.8 1341.8 252.30094 52.55201 0.00662 0.00171 0.1205 -0.0059 0.00175 0.003 0.00155 14.50598 0.03388
32.0 22.0 1298.1 1343.8 252.30112 52.55184 0.00758 0.00276 0.1577 -0.00714 0.00281 0.00257 0.00233 14.48106 0.06458
32.0 27.0 1305.6 1340.8 252.30107 52.55189 0.00513 0.00187 0.1592 -0.00508 0.00188 0.00072 0.00163 14.4403 0.05762
32.0 31.0 1295.1 1341.3 252.3008 52.55185 0.01798 0.00347 0.0787 -0.01796 0.00347 -0.00074 0.00283 14.45965 0.10563
32.0 33.0 1300.1 1338.1 252.30076 52.55187 0.0087 0.00344 0.1679 -0.00864 0.00345 0.00098 0.00291 14.45645 0.08008
32.0 36.0 1304.3 1334.8 252.30086 52.55176 0.00891 0.00258 0.1271 -0.00883 0.00258 0.00118 0.00226 14.45188 0.06806
32.0 38.0 1304.8 1339.8 252.30068 52.55139 0.02861 0.00455 0.0679 0.02837 0.00456 0.00372 0.00387 14.46093 0.08881
32.0 41.0 1307.8 1338.8 252.30065 52.5514 0.01546 0.00482 0.156 -0.01092 0.00525 0.01095 0.00435 14.46914 0.08129
32.0 43.0 1302.3 1342.8 252.30047 52.55188 0.01632 0.00422 0.115 -0.01536 0.00429 0.00551 0.00368 14.45716 0.09091
32.0 45.0 1297.6 1337.8 252.30064 52.55135 0.02103 0.0043 0.0857 -0.02097 0.0043 0.0015 0.0036 14.52096 0.09434
