ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
17.0 2.0 1247.9 1456.6 252.31191 52.53754 0.00785 0.00326 74.8913134015 -0.00678 0.00335 0.00395 0.00298 15.41555 0.03121
17.0 3.0 1253.4 1463.3 252.31134 52.53769 0.01143 0.00269 -64.125436431 -0.00708 0.00291 -0.00898 0.00254 15.34066 0.05655
17.0 4.0 1247.9 1456.8 252.31138 52.53771 0.01258 0.00313 -74.1865753135 -0.01072 0.00312 -0.0066 0.00317 15.36242 0.06698
17.0 7.0 1247.9 1459.6 252.31127 52.53767 0.01084 0.00392 85.6400016382 -0.01071 0.00393 0.00164 0.00361 15.36856 0.07843
17.0 9.0 1246.9 1459.3 252.31197 52.53753 0.01548 0.00288 89.3584977286 -0.01548 0.00288 0.00035 0.00256 15.35643 0.06383
17.0 11.0 1244.6 1464.6 252.31163 52.53757 0.01191 0.00562 -83.8294550056 -0.01164 0.00565 -0.00255 0.00487 15.35113 0.09697
17.0 14.0 1242.6 1461.1 252.31164 52.53756 0.01276 0.00382 86.7114327151 -0.01268 0.00383 0.00146 0.00346 15.35873 0.08935
17.0 16.0 1247.1 1455.3 252.31157 52.53754 0.01683 0.00786 75.309572592 -0.01466 0.00787 0.00825 0.00783 15.39697 0.15069
17.0 17.0 1244.4 1459.1 252.31143 52.53746 0.01296 0.00307 84.2763620858 -0.0127 0.00309 0.00257 0.00271 15.33291 0.08322
17.0 18.0 1250.4 1452.8 252.31189 52.53741 0.02013 0.0049 88.6594892185 -0.0201 0.00491 0.00094 0.00438 15.33318 0.07706
17.0 24.0 1247.4 1456.6 252.31139 52.537 0.01233 0.00346 71.1097919537 -0.00974 0.00352 0.00755 0.00337 2.13598 0.93455
17.0 25.0 1249.6 1460.6 252.31185 52.53742 0.01234 0.00569 -69.0356847353 -0.00918 0.0059 -0.00824 0.00542 15.3604 0.08485
17.0 35.0 1241.6 1461.3 252.31121 52.53766 0.05403 0.00715 -66.3542422541 -0.03665 0.00736 -0.0397 0.00696 15.43661 0.17605
17.0 37.0 1246.4 1458.3 252.31123 52.53765 0.04054 0.00724 -83.7148634466 -0.03956 0.00728 -0.00882 0.00639 15.368 0.121
17.0 42.0 1243.9 1457.6 252.31103 52.53695 0.07022 0.0098 80.9761251858 -0.06677 0.00995 0.02175 0.00823 15.36623 0.14606
17.0 46.0 1248.4 1460.6 252.31179 52.53748 0.01235 0.00363 -85.2217424478 -0.01218 0.00364 -0.00205 0.00331 15.35175 0.06386
