ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
18.0 2.0 410.2 1383.3 252.47428 52.54696 0.00234 0.00112 -88.3271736974 -0.00233 0.00112 -0.00014 0.00149 13.85103 0.02268
18.0 4.0 410.7 1380.6 252.4749 52.54727 0.00768 0.00135 44.7021671761 8e-05 0.00089 0.00768 0.00135 13.75811 0.04418
18.0 6.0 413.2 1385.3 252.47427 52.54697 0.00379 0.00176 72.3416512132 -0.00309 0.00156 0.00219 0.0021 13.76856 0.03953
18.0 10.0 407.2 1376.1 252.47336 52.54751 0.00354 0.00102 66.4573746572 -0.00241 0.00085 0.00259 0.00114 13.77106 0.04883
18.0 11.0 406.7 1390.6 252.47437 52.54704 0.00373 0.00186 -29.9026673279 0.00188 0.00141 -0.00323 0.00198 13.81478 0.05668
18.0 13.0 407.2 1379.8 252.47427 52.54721 0.00519 0.00113 51.4630691587 -0.00116 0.00085 0.00506 0.00114 13.85548 0.02009
18.0 14.0 404.7 1388.1 252.47443 52.54688 0.00368 0.00139 -63.7129068185 -0.00224 0.00106 -0.00292 0.00155 13.75261 0.05647
18.0 15.0 413.7 1388.3 252.4735 52.54701 0.00263 0.0013 59.0547599441 -0.00124 0.00102 0.00232 0.00137 13.76657 0.04287
18.0 19.0 414.7 1387.8 252.47336 52.54735 0.00323 0.00136 31.3064139259 0.00149 0.00106 0.00287 0.00143 13.74331 0.05469
18.0 20.0 413.2 1389.1 252.47427 52.54696 0.00302 0.00133 55.9264103827 -0.00112 0.00105 0.0028 0.00137 13.8474 0.0321
18.0 22.0 413.2 1384.1 252.47421 52.54719 0.00242 0.00119 44.1005614912 8e-05 0.00089 0.00242 0.00119 13.75158 0.0488
18.0 23.0 413.2 1390.3 252.47373 52.54714 0.00562 0.001 8.78344299936 0.00536 0.00097 0.0017 0.00125 13.7605 0.0455
18.0 24.0 410.2 1380.3 252.47332 52.5475 0.00291 0.0012 67.8725804112 -0.00208 0.001 0.00203 0.00138 nan nan
18.0 25.0 412.2 1387.6 252.47429 52.54694 0.00512 0.00218 25.6284021762 0.0032 0.00175 0.00399 0.00241 13.75649 0.05119
18.0 27.0 414.9 1384.6 252.47411 52.54694 0.00433 0.00138 32.1429323068 0.00188 0.00109 0.0039 0.00144 13.75907 0.05228
18.0 29.0 412.2 1383.6 252.4745 52.547 0.00471 0.00159 39.8492146513 0.00084 0.00114 0.00463 0.00161 13.75305 0.05262
18.0 33.0 407.7 1387.6 252.47392 52.5472 0.00411 0.00164 -50.3859085038 -0.00077 0.00115 -0.00404 0.00166 13.76238 0.0682
18.0 35.0 404.2 1384.6 252.47385 52.54728 0.02324 0.00241 47.5898744636 -0.0021 0.00154 0.02314 0.00242 13.71839 0.08785
18.0 37.0 408.9 1381.6 252.47383 52.54727 0.00937 0.00239 50.483311329 -0.00178 0.00158 0.0092 0.00242 13.75155 0.06999
18.0 39.0 416.2 1381.6 252.47423 52.54691 0.00592 0.00167 74.4959725229 -0.00508 0.0015 0.00305 0.00206 13.77989 0.05762
18.0 40.0 411.7 1385.6 252.47414 52.547 0.00402 0.00201 7.96984293027 0.00386 0.00194 0.0011 0.00275 13.76937 0.06063
18.0 41.0 413.2 1384.6 252.47438 52.54701 0.00596 0.00213 53.5486355329 -0.00175 0.00161 0.00569 0.00217 13.77629 0.04447
18.0 42.0 406.4 1381.6 252.474 52.54747 0.01571 0.00297 55.3419934317 -0.00555 0.00191 0.0147 0.00309 13.80928 0.07907
18.0 43.0 412.7 1377.8 252.47428 52.54697 0.00728 0.00195 56.957734414 -0.00295 0.00149 0.00666 0.00203 13.85894 0.02391
18.0 45.0 419.2 1381.6 252.47378 52.54719 0.00892 0.00359 56.247266748 -0.00341 0.00241 0.00824 0.00376 13.80275 0.07636
