ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
3.0 3.0 1237.6 136.5 252.31507 52.69402 0.00326 0.00124 -41.659761284 0.00038 0.00135 -0.00324 0.00123 14.26187 0.03974
3.0 7.0 1232.6 133.2 252.31473 52.69437 0.00429 0.00172 -76.2091163304 -0.0038 0.00175 -0.00199 0.00162 14.25311 0.05339
3.0 11.0 1224.5 138.2 252.31447 52.69439 0.00507 0.00239 -75.0460120062 -0.00439 0.00247 -0.00253 0.00213 14.2907 0.06141
3.0 14.0 1221.5 135.2 252.31529 52.69387 0.00457 0.00188 -87.6338947653 -0.00455 0.00188 -0.00038 0.0017 14.24197 0.06004
3.0 17.0 1228.5 132.5 252.3148 52.69399 0.003 0.00142 -72.8630428068 -0.00248 0.00145 -0.00169 0.00135 14.25692 0.05557
3.0 19.0 1232.1 134.5 252.31522 52.69386 0.00359 0.00157 67.3454592397 -0.00252 0.00163 0.00255 0.0015 14.2506 0.05817
3.0 22.0 1234.6 133.8 252.31451 52.69418 0.00358 0.00135 -85.4509255658 -0.00354 0.00135 -0.00057 0.00125 14.25143 0.05174
3.0 23.0 1230.6 137.8 252.31539 52.69411 0.0034 0.00142 81.3027111291 -0.00324 0.00143 0.00102 0.0013 14.25497 0.048
3.0 27.0 1236.1 134.5 252.31523 52.69388 0.00563 0.0015 46.1746687096 -0.00023 0.00164 0.00563 0.0015 14.24814 0.0555
3.0 30.0 1229.0 133.5 252.31488 52.69428 0.00478 0.00216 -1.44958322168 0.00477 0.00216 -0.00024 0.00211 nan nan
3.0 33.0 1225.0 134.2 252.31474 52.69438 0.00543 0.00194 -72.8859611186 -0.00449 0.002 -0.00305 0.0018 14.25292 0.07338
3.0 35.0 1225.5 135.2 252.31473 52.69441 0.01573 0.00275 -70.0211721429 -0.01206 0.0029 -0.0101 0.0025 14.24012 0.09836
3.0 39.0 1233.5 128.4 252.31454 52.69441 0.00477 0.0023 28.6650784904 0.00258 0.00244 0.00402 0.00224 14.25014 0.06155
3.0 44.0 1224.5 129.2 252.31532 52.69457 0.07452 0.00853 -77.0456347112 -0.06703 0.0088 -0.03257 0.00724 14.43957 0.19627
