ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
26.0 0.0 417.2 1670.5 249.68761 57.26668 0.00348 0.00122 13.2582433793 0.00345 0.00360889179666 0.00045 0.0037662182624 14.60093 0.10473
26.0 1.0 421.9 1669.2 249.68806 57.26639 0.00339 0.00123 0.2209 0.00311 0.00116 -0.00136 0.00156 14.62219 0.12223
26.0 10.0 422.9 1664.8 249.68744 57.26668 0.00431 0.00159 0.1852 0.00307 0.00132 0.00303 0.00182 14.87969 0.33635
26.0 12.0 424.7 1672.8 249.68808 57.26651 0.00675 0.00168 0.1514 0.0062 0.00159 -0.00268 0.00212 15.11694 0.02419
26.0 13.0 430.8 1661.5 249.68798 57.26654 0.00516 0.0019 0.2012 0.00421 0.0017 0.00299 0.00225 15.12627 0.02198
26.0 15.0 424.4 1666.0 249.68807 57.26647 0.00522 0.00189 0.1917 0.00403 0.00165 0.00331 0.00221 15.0858 0.04125
26.0 18.0 419.9 1666.2 249.68803 57.26642 0.00448 0.00176 0.2671 0.00447 0.00176 -0.00033 0.0024 15.09831 0.04346
26.0 20.0 423.9 1660.5 249.68811 57.26643 0.0072 0.00204 0.1868 0.00705 0.00201 -0.00144 0.00271 15.12621 0.4763
26.0 23.0 411.0 1672.0 249.68805 57.26643 0.0091 0.00319 0.2094 0.00726 0.00209 -0.00549 0.00451 15.12919 0.05886
26.0 24.0 426.0 1674.2 249.68807 57.26639 0.00699 0.00232 0.1817 0.00562 0.00201 -0.00416 0.00279 15.04893 0.05324
26.0 27.0 429.8 1672.8 249.68802 57.26651 0.00705 0.00264 0.1353 0.00117 0.00188 -0.00695 0.00265 14.68261 0.13454
26.0 28.0 416.5 1665.8 249.68806 57.26646 0.00461 0.00165 0.1949 0.00372 0.00147 0.00273 0.00195 15.13109 0.02257
26.0 30.0 420.8 1673.2 249.68796 57.26645 0.00705 0.00279 0.1875 0.00459 0.00219 -0.00535 0.00316 15.12837 0.47471
26.0 34.0 426.2 1660.5 249.68804 57.26641 0.00795 0.00294 0.1358 0.00265 0.00202 0.0075 0.00303 15.12021 0.02464
26.0 35.0 424.4 1668.8 249.68807 57.26641 0.01072 0.00271 0.1651 0.0103 0.00262 -0.00299 0.00361 15.05573 0.05041
