ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
32.0 0.0 1615.8 1333.4 249.42659 57.30508 0.00741 0.00174 5.62644554818 0.00649 0.00387072344659 -0.00357 0.0036436382916 14.84659 0.12618
32.0 1.0 1620.2 1332.2 249.4265 57.30533 0.00708 0.00166 0.102 0.00588 0.00181 -0.00395 0.00124 14.88386 0.1493
32.0 3.0 1613.2 1334.9 249.42662 57.30506 0.01082 0.00181 0.0731 0.00903 0.00197 -0.00595 0.00138 14.81666 0.12431
32.0 4.0 1629.2 1327.2 249.42669 57.30519 0.00765 0.00241 0.1273 0.00689 0.00253 -0.00332 0.00178 15.29882 0.02438
32.0 5.0 1616.0 1330.9 249.42663 57.30504 0.01388 0.00191 0.0619 0.0111 0.00214 -0.00833 0.00143 15.13277 0.33652
32.0 6.0 1621.2 1335.9 249.42674 57.30512 0.00531 0.00199 0.2047 -0.00316 0.00238 -0.00427 0.00173 15.29994 0.02745
32.0 7.0 1624.5 1339.4 249.42671 57.30518 0.00636 0.00196 0.2049 0.00178 0.00266 -0.00611 0.00189 15.30117 0.02483
32.0 10.0 1620.8 1327.2 249.42627 57.30506 0.00531 0.00195 0.1597 0.00439 0.00214 -0.00298 0.00144 15.17319 0.4169
32.0 12.0 1623.8 1339.1 249.42667 57.3053 0.00737 0.00186 0.1623 -0.00281 0.00249 -0.00682 0.00173 15.30187 0.02675
32.0 13.0 1629.2 1326.2 249.42663 57.30519 0.00774 0.00232 0.1337 0.00636 0.00252 -0.0044 0.00181 15.31506 0.02449
32.0 16.0 1621.0 1330.4 249.42657 57.3051 0.00586 0.00233 0.2313 0.00314 0.00294 -0.00495 0.00203 15.41535 0.56668
32.0 22.0 1620.5 1336.4 249.42666 57.30524 0.00603 0.00223 0.2162 0.00333 0.00287 -0.00502 0.00188 15.26739 0.05306
32.0 25.0 1622.8 1324.9 249.42657 57.30523 0.00515 0.00186 0.2616 -9e-05 0.00269 -0.00515 0.00185 15.24388 0.07133
32.0 29.0 1620.5 1335.4 249.4267 57.30512 0.0137 0.00494 0.1625 0.01077 0.00565 -0.00846 0.00352 15.23907 0.05028
32.0 30.0 1619.0 1335.9 249.42657 57.30518 0.00947 0.00267 0.1926 0.00352 0.00381 -0.00879 0.00244 15.55525 0.63808
32.0 31.0 1613.5 1339.1 249.4267 57.30509 0.00679 0.00184 0.1552 -0.00357 0.00226 -0.00578 0.00165 15.26562 0.06116
