ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
16.0 0.0 417.2 1670.5 249.68761 57.26668 0.00348 0.00122 3.72422566835 0.00345 0.00360889179666 0.00045 0.0037662182624 14.60093 0.10473
16.0 1.0 415.5 1673.0 249.68742 57.26667 0.00321 0.00145 -19.1482495133 0.00252 0.00125 -0.00199 0.00172 14.58249 0.10378
16.0 3.0 421.9 1669.2 249.68806 57.26639 0.00339 0.00123 -11.7800122679 0.00311 0.00116 -0.00136 0.00156 14.62219 0.12223
16.0 6.0 430.8 1661.5 249.68798 57.26654 0.00516 0.0019 17.6642888239 0.00421 0.0017 0.00299 0.00225 15.12627 0.02198
16.0 7.0 424.2 1671.8 249.6881 57.26643 0.00686 0.00298 -26.5451346484 0.00412 0.00233 -0.00549 0.0033 15.10427 0.0236
16.0 9.0 418.5 1668.8 249.68748 57.26668 0.00739 0.00152 -17.8762832081 0.006 0.0013 -0.00432 0.00187 14.83701 0.27019
16.0 10.0 422.9 1673.8 249.68813 57.26641 0.0043 0.00178 -17.6585592459 0.00351 0.0016 -0.00249 0.00209 15.10796 0.02468
16.0 11.0 423.9 1660.5 249.68811 57.26643 0.0072 0.00204 -5.76968499697 0.00705 0.00201 -0.00144 0.00271 15.12621 0.4763
16.0 12.0 413.8 1671.5 249.68805 57.26652 0.00381 0.00181 -8.17610773652 0.00366 0.00174 -0.00107 0.00243 14.68558 0.13431
16.0 13.0 427.5 1673.2 249.68773 57.26645 0.006 0.00279 -39.4023075711 0.00116 0.00201 -0.00588 0.00282 14.86119 0.2808
16.0 15.0 411.0 1672.0 249.68805 57.26643 0.0091 0.00319 -18.5581029843 0.00726 0.00209 -0.00549 0.00451 15.12919 0.05886
16.0 16.0 426.0 1674.2 249.68807 57.26639 0.00699 0.00232 -18.2716240867 0.00562 0.00201 -0.00416 0.00279 15.04893 0.05324
16.0 17.0 424.7 1672.8 249.68808 57.26651 0.00675 0.00168 -11.6826094427 0.0062 0.00159 -0.00268 0.00212 15.11694 0.02419
16.0 18.0 423.4 1670.2 249.68741 57.26667 0.00539 0.0024 -13.762446239 0.00478 0.00217 -0.00249 0.00311 15.10197 0.0197
16.0 19.0 429.8 1672.8 249.68802 57.26651 0.00705 0.00264 -40.238825952 0.00117 0.00188 -0.00695 0.00265 14.68261 0.13454
16.0 22.0 422.7 1664.2 249.68747 57.26664 0.00765 0.00358 19.8300692895 0.00589 0.00295 0.00488 0.00433 1.89059 0.6215
16.0 23.0 422.9 1664.8 249.68744 57.26668 0.00431 0.00159 22.2995173865 0.00307 0.00132 0.00303 0.00182 14.87969 0.33635
16.0 24.0 420.0 1669.5 249.6874 57.26672 0.00838 0.00397 -13.7337983493 0.00744 0.00359 -0.00387 0.00511 15.35273 0.65971
16.0 26.0 416.5 1665.8 249.68806 57.26646 0.00461 0.00165 18.1398437938 0.00372 0.00147 0.00273 0.00195 15.13109 0.02257
16.0 27.0 426.2 1660.5 249.68804 57.26641 0.00795 0.00294 35.2712818683 0.00265 0.00202 0.0075 0.00303 15.12021 0.02464
16.0 28.0 419.9 1666.2 249.68803 57.26642 0.00448 0.00176 -2.11421426403 0.00447 0.00176 -0.00033 0.0024 15.09831 0.04346
16.0 29.0 422.9 1665.2 249.68735 57.26668 0.00855 0.00374 3.44920592669 0.00849 0.00371 0.00103 0.00544 15.06161 0.05526
16.0 30.0 420.5 1679.2 249.68752 57.26663 0.00429 0.00206 -40.3763358229 0.00069 0.00153 -0.00424 0.00207 14.6431 0.14119
16.0 36.0 420.8 1673.2 249.68796 57.26645 0.00705 0.00279 -24.6601035024 0.00459 0.00219 -0.00535 0.00316 15.12837 0.47471
16.0 38.0 424.4 1668.8 249.68807 57.26641 0.01072 0.00271 -8.0844344893 0.0103 0.00262 -0.00299 0.00361 15.05573 0.05041
