ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
10.0 4.0 287.5 1276.6 192.24597 58.31375 0.00916 0.00301 -78.8275334541 -0.00847 0.00275 -0.00348 0.00426 14.03878 0.1814
10.0 6.0 289.0 1269.1 192.24519 58.31372 0.00795 0.00251 -83.5945423096 -0.00775 0.00243 -0.00176 0.00378 13.99267 0.17906
10.0 12.0 285.4 1275.6 192.24526 58.31413 0.01124 0.00555 -26.5107571807 0.00676 0.00379 -0.00898 0.00633 14.15121 0.22749
10.0 14.0 294.0 1277.3 192.24531 58.3142 0.00861 0.00225 -88.5219793477 -0.0086 0.00225 -0.00044 0.00367 14.15336 0.25617
10.0 15.0 283.4 1274.3 192.2452 58.31417 0.0244 0.00854 -53.8752214762 -0.00744 0.00496 -0.02324 0.00883 14.316 0.30262
10.0 17.0 282.0 1276.1 192.24527 58.31416 0.02179 0.00658 -33.7357549773 0.00835 0.00393 -0.02013 0.00693 14.11375 0.28405
10.0 19.0 284.4 1269.3 192.24597 58.31389 0.01108 0.00394 -65.2427041315 -0.0072 0.00289 -0.00843 0.00455 14.31005 0.35292
10.0 20.0 291.0 1273.1 192.24519 58.31418 0.01331 0.00439 -81.7381590534 -0.01276 0.00408 -0.00379 0.00703 14.35488 0.3532
10.0 22.0 289.2 1279.3 192.24588 58.31381 0.0077 0.00332 -88.1953934045 -0.00768 0.0033 -0.00048 0.00568 14.30787 0.33538
10.0 23.0 289.2 1274.6 192.24518 58.31417 0.02409 0.00829 -48.4378520004 -0.00289 0.00435 -0.02392 0.00833 14.1042 0.28001
10.0 24.0 284.4 1274.6 192.24595 58.31386 0.00839 0.00358 -69.0987100928 -0.00626 0.00259 -0.00559 0.00452 14.46215 0.07983
