ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
2.0 0.0 1268.6 1896.1 192.02467 58.24066 0.00361 0.00162 -56.2587259039 -0.00138 0.00383313187876 -0.00334 0.0037534117813 12.94008 0.03982
2.0 3.0 1267.1 1888.1 192.02491 58.24064 0.00485 0.00178 60.0517065077 -0.00243 0.00189 0.0042 0.00175 13.00981 0.10009
2.0 8.0 1267.8 1884.9 192.02478 58.24072 0.00864 0.00292 -78.4436517314 -0.00795 0.00298 -0.00339 0.00262 13.03717 0.10947
2.0 10.0 1270.6 1906.1 192.02455 58.24072 0.0041 0.00149 -84.8550494589 -0.00404 0.00149 -0.00073 0.00133 12.99296 0.09551
2.0 12.0 1268.8 1894.1 192.02481 58.24072 0.00524 0.00239 75.2121697668 -0.00455 0.00249 0.00258 0.00206 13.03915 0.0975
2.0 13.0 1273.6 1891.1 192.02495 58.24061 0.0042 0.00188 76.3237078894 -0.00373 0.00191 0.00193 0.00173 13.06896 0.14161
2.0 17.0 1265.1 1895.1 192.0248 58.24075 0.00637 0.0024 -65.0135210135 -0.0041 0.00259 -0.00488 0.00225 13.03725 0.12509
2.0 23.0 1274.3 1890.1 192.02466 58.24081 0.00892 0.00256 -57.8343598405 -0.00386 0.00286 -0.00804 0.00249 13.04369 0.12473
2.0 25.0 1275.8 1895.1 192.02506 58.2407 0.01279 0.00449 -11.3502939215 0.0118 0.00458 -0.00494 0.00398 13.16425 0.19049
2.0 26.0 1273.3 1887.1 192.02472 58.24065 0.006 0.002 -61.6960953797 -0.0033 0.00215 -0.00501 0.00193 13.07988 0.20714
