ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
12.0 0.0 718.4 712.8 267.92415 9.68795 0.07156 0.01725 27.0206896184 0.04202 0.0176701895859 0.05793 0.0175230162929 16.18551 0.12711
12.0 1.0 726.7 720.1 267.92401 9.68793 0.04381 0.01134 75.1262260976 -0.03803 0.01083 0.02173 0.01279 16.31256 0.08757
12.0 3.0 724.9 721.9 267.92395 9.68876 0.0323 0.01272 71.1269806875 -0.02554 0.01181 0.01977 0.01411 16.29687 0.09348
12.0 4.0 726.4 719.6 267.92411 9.68792 0.04571 0.01477 68.1476001529 -0.03305 0.0132 0.03159 0.01631 16.22793 0.10328
12.0 8.0 715.9 724.9 267.92374 9.68824 0.0581 0.02276 -55.4393962569 -0.02071 0.01884 -0.05429 0.02327 16.07697 0.14813
12.0 10.0 726.7 719.4 267.92394 9.6883 0.04568 0.01328 73.430271024 -0.03825 0.01262 0.02497 0.01471 16.67801 0.29983
12.0 11.0 719.9 715.9 267.92396 9.68869 0.03269 0.01611 9.178783878 0.03103 0.01599 0.0103 0.01719 16.24264 0.10734
12.0 13.0 725.4 717.9 267.92375 9.68875 0.04736 0.02257 43.7567868141 0.00205 0.01931 0.04731 0.02258 nan nan
12.0 14.0 722.9 725.6 267.92407 9.68861 0.04915 0.01664 -75.8080458738 -0.04324 0.01577 -0.02337 0.01933 16.09894 0.14039
12.0 22.0 719.4 720.6 267.92406 9.68795 0.06957 0.01987 44.5417389935 0.00112 0.01589 0.06956 0.01987 16.30145 0.13225
12.0 26.0 719.4 724.4 267.924 9.68868 0.03212 0.01163 78.1915503015 -0.02943 0.0114 0.01287 0.01279 16.38866 0.06289
12.0 28.0 715.6 723.9 267.92408 9.68784 0.0575 0.02193 6.20513292127 0.05615 0.02177 0.01235 0.025 16.17762 0.16798
12.0 41.0 715.1 720.9 267.92386 9.68754 0.08215 0.02013 18.8846889275 0.06494 0.01863 0.05032 0.02241 16.04743 0.18104
12.0 45.0 723.9 719.1 267.92405 9.68821 0.03287 0.01566 62.3779151559 -0.01874 0.01421 0.02701 0.01631 16.33118 0.19011
12.0 47.0 711.4 715.8 267.92403 9.68877 0.02383 0.01048 19.7899622438 0.01836 0.00982 0.01518 0.01138 16.43147 0.15913
12.0 55.0 723.4 722.9 267.92403 9.68795 0.01961 0.0084 69.3966481462 -0.01476 0.00773 0.01292 0.00921 16.50765 0.05183
12.0 56.0 722.4 719.6 267.9236 9.68832 0.02824 0.00851 69.9867946752 -0.02162 0.00783 0.01816 0.0094 16.46446 0.05277
12.0 57.0 722.9 723.9 267.924 9.68875 0.01865 0.00891 86.4306833955 -0.01851 0.0089 0.00232 0.00947 16.29164 0.09522
12.0 61.0 716.9 721.6 267.92404 9.68802 0.02039 0.00935 -75.1033077857 -0.01769 0.00909 -0.01013 0.0101 16.42668 0.08803
