ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
21.0 5.0 769.5 1563.4 267.91881 9.58684 0.0176 0.00491 -89.3298498388 -0.01759 0.00491 -0.00041 0.00517 15.32282 0.14643
21.0 6.0 778.2 1564.7 267.91817 9.58758 0.02025 0.00636 51.1765902611 -0.00433 0.00586 0.01978 0.00639 15.10079 0.06824
21.0 8.0 768.2 1574.4 267.91819 9.58753 0.02158 0.00608 -68.9268227542 -0.016 0.00585 -0.01448 0.00635 15.14895 0.06951
21.0 11.0 773.2 1564.9 267.91842 9.58683 0.01783 0.00487 62.2575940189 -0.0101 0.00471 0.01469 0.00494 15.14105 0.04742
21.0 13.0 781.8 1566.9 267.91847 9.58684 0.01852 0.00672 -52.9298411142 -0.00506 0.00588 -0.01781 0.00678 3.32977 1.91197
21.0 14.0 771.5 1575.2 267.91837 9.58688 0.01621 0.00469 -80.3172237214 -0.01529 0.00467 -0.00538 0.00488 15.04967 0.06561
21.0 16.0 767.2 1569.9 267.91834 9.58748 0.02414 0.00709 -80.5349476836 -0.02284 0.00704 -0.00783 0.00743 15.12283 0.05283
21.0 18.0 770.2 1575.4 267.91837 9.58694 0.01688 0.00491 -83.777888804 -0.01649 0.0049 -0.00364 0.00504 15.06216 0.15486
21.0 19.0 765.8 1570.9 267.91831 9.58746 0.02164 0.00894 -48.1742914146 -0.00239 0.008 -0.02151 0.00895 nan nan
21.0 20.0 768.0 1570.4 267.91842 9.58685 0.01028 0.00397 80.3172237214 -0.0097 0.00397 0.00341 0.00402 15.12824 0.02724
21.0 22.0 772.8 1569.7 267.91807 9.58773 0.01244 0.00491 -84.5628409834 -0.01221 0.00488 -0.00235 0.00552 15.11941 0.05514
21.0 24.0 765.2 1568.7 267.91802 9.58771 0.01217 0.00405 -77.2576290954 -0.01098 0.00398 -0.00523 0.00437 15.13549 0.04647
21.0 26.0 767.2 1574.2 267.91841 9.58683 0.01405 0.004 89.2496357475 -0.01404 0.004 0.00037 0.00436 15.11983 0.03236
21.0 28.0 763.5 1573.2 267.91825 9.58757 0.06762 0.00848 52.6777396843 -0.01791 0.0066 0.0652 0.00861 15.02713 0.07456
21.0 32.0 766.0 1571.2 267.91822 9.5874 0.01045 0.00442 -82.3111168485 -0.01008 0.00439 -0.00277 0.00479 15.20124 0.04029
21.0 33.0 770.8 1568.9 267.91834 9.58745 0.01517 0.00672 -68.3194874914 -0.01103 0.00659 -0.01041 0.00687 15.17831 0.09027
21.0 34.0 770.8 1568.4 267.91751 9.58811 0.00791 0.00373 -79.7499955043 -0.00741 0.00368 -0.00277 0.00408 15.1452 0.05177
21.0 39.0 770.2 1566.4 267.91834 9.58741 0.04013 0.00617 53.307993259 -0.01147 0.00563 0.03846 0.00621 15.08885 0.07737
21.0 40.0 764.0 1568.7 267.91804 9.58754 0.01164 0.00355 -80.6380800867 -0.01102 0.00347 -0.00373 0.0042 15.19915 0.04906
21.0 41.0 764.8 1570.4 267.91817 9.58757 0.01867 0.00581 8.118811957 0.01793 0.00569 0.00522 0.0071 15.09941 0.08294
21.0 43.0 771.5 1571.9 267.91833 9.58742 0.01826 0.00478 -78.0884178984 -0.0167 0.00469 -0.00738 0.00524 15.22034 0.0475
21.0 44.0 770.8 1568.7 267.91809 9.58762 0.04762 0.01736 26.3503289981 0.02886 0.01456 0.03788 0.01879 15.05122 0.07016
21.0 47.0 764.5 1565.4 267.91843 9.58682 0.01325 0.00339 61.4439939498 -0.0072 0.00322 0.01113 0.00347 15.13224 0.06232
21.0 48.0 767.8 1562.7 267.91863 9.5871 0.00896 0.0028 -87.3875229134 -0.00892 0.00279 -0.00082 0.00325 15.10502 0.02494
21.0 49.0 769.8 1573.4 267.91866 9.58714 0.00984 0.00309 86.7400806049 -0.00977 0.00308 0.00112 0.00335 15.10228 0.02484
21.0 51.0 770.5 1573.4 267.91844 9.58683 0.00813 0.00316 86.1728523877 -0.00806 0.00316 0.00108 0.00345 15.21046 0.03287
21.0 56.0 775.5 1568.9 267.91767 9.58807 0.01031 0.00293 70.135763702 -0.00793 0.00278 0.00659 0.00313 15.1033 0.02565
21.0 58.0 765.2 1562.4 267.91862 9.58704 0.01289 0.00261 85.3248748509 -0.01271 0.00261 0.00209 0.00276 14.95903 0.068
21.0 59.0 766.2 1565.4 267.91811 9.58766 0.00579 0.00275 -87.5021144724 -0.00577 0.00275 -0.0005 0.00306 15.08904 0.03787
21.0 60.0 767.0 1564.4 267.91866 9.58697 0.00999 0.00333 85.7488636193 -0.00988 0.00332 0.00148 0.00369 15.11287 0.02466
21.0 61.0 764.8 1571.4 267.91807 9.58768 0.00951 0.00327 79.4577870287 -0.00888 0.00325 0.00342 0.00341 14.96465 0.05256
21.0 62.0 769.8 1571.7 267.91805 9.58761 0.0098 0.0026 87.782863792 -0.00977 0.0026 0.00076 0.00288 15.11089 0.02515
21.0 64.0 771.2 1568.9 267.9184 9.58685 0.00875 0.00182 78.5295954006 -0.00806 0.0018 0.00341 0.00197 15.0475 0.03845
21.0 68.0 768.2 1565.9 267.91871 9.58691 0.00964 0.00234 82.9069929554 -0.00934 0.00233 0.00236 0.00256 15.03397 0.03103
21.0 69.0 771.2 1571.7 267.91806 9.5877 0.01031 0.00197 89.3871456184 -0.01031 0.00197 0.00022 0.00215 15.0461 0.03669
21.0 71.0 771.2 1568.7 267.91793 9.58766 0.01263 0.00402 42.2957444366 0.00119 0.00362 0.01258 0.00403 15.15212 0.08616
21.0 76.0 776.0 1570.4 267.91795 9.58787 0.013 0.00441 20.1509256548 0.00991 0.00412 0.00841 0.00478 15.05379 0.0332
21.0 77.0 770.0 1571.2 267.91838 9.58681 0.00404 0.00179 88.9402385382 -0.00404 0.00179 0.00015 0.00198 15.05664 0.07736
21.0 78.0 769.8 1564.7 267.91864 9.58718 0.01698 0.00592 56.5050977558 -0.00664 0.00544 0.01563 0.006 15.09429 0.11223
21.0 81.0 769.2 1570.4 267.91808 9.58771 0.00941 0.00212 78.718671473 -0.00869 0.00209 0.00361 0.00229 15.0636 0.01938
21.0 82.0 766.0 1570.9 267.91857 9.58717 0.01178 0.00561 37.654786296 0.00299 0.00495 0.0114 0.00565 15.1285 0.11331
21.0 83.0 773.2 1571.9 267.9181 9.58772 0.01323 0.00406 47.0914011818 -0.00097 0.0037 0.0132 0.00407 15.05032 0.02382
21.0 84.0 765.2 1564.9 267.91804 9.58763 0.01204 0.00221 63.2144335368 -0.00715 0.00204 0.00969 0.0023 15.04523 0.03333
21.0 85.0 758.8 1566.9 267.91806 9.58764 0.01423 0.00256 52.6204439048 -0.00374 0.00234 0.01373 0.00258 15.05874 0.0165
21.0 86.0 772.2 1575.4 267.91804 9.58765 0.02017 0.00352 48.4321224224 -0.00241 0.00309 0.02003 0.00352 15.04013 0.02843
21.0 88.0 762.2 1569.9 267.91808 9.58771 0.01317 0.00318 34.5608142023 0.00469 0.00287 0.0123 0.00322 15.03921 0.01199
21.0 89.0 765.5 1574.7 267.91804 9.58758 0.0353 0.00699 41.9290514477 0.00378 0.00591 0.0351 0.007 15.00886 0.03595
