ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
8.0 0.0 1562.8 1918.4 267.82326 9.54546 0.09312 0.02491 79.2286039107 -0.08661 0.0261321277358 0.03419 0.0174445435595 16.29485 0.13916
8.0 5.0 1563.8 1917.4 267.82322 9.54478 0.04146 0.01987 60.6934192382 -0.02159 0.02608 0.03539 0.01699 16.61341 0.39819
8.0 12.0 1567.2 1923.4 267.82332 9.54531 0.05256 0.0253 73.2297357957 -0.04381 0.0275 0.02904 0.01938 16.52194 0.18502
8.0 24.0 1557.8 1925.4 267.82332 9.54548 0.04166 0.02007 88.8485652909 -0.04162 0.02008 0.00168 0.01362 16.53009 0.11534
8.0 27.0 1559.8 1930.4 267.82315 9.5454 0.05337 0.02083 72.3244624794 -0.04353 0.02287 0.03088 0.01603 16.59095 0.12871
8.0 38.0 1574.0 1930.9 267.82334 9.54527 0.03243 0.01231 -88.9688864279 -0.03241 0.01231 -0.00117 0.00788 16.7987 0.06312
8.0 41.0 1557.2 1927.4 267.82324 9.54544 0.2271 0.03042 85.1759058241 -0.22389 0.0306 0.03805 0.02301 16.13599 0.19499
8.0 48.0 1560.8 1918.7 267.82339 9.54563 0.06855 0.01408 87.433359537 -0.06827 0.0141 0.00613 0.01066 16.73006 0.06153
8.0 53.0 1560.0 1920.4 267.82243 9.54601 0.03208 0.01509 78.8218038761 -0.02967 0.01576 0.0122 0.01028 16.6185 0.13625
8.0 55.0 1571.8 1925.4 267.8233 9.54544 0.03872 0.01361 86.6655960915 -0.03846 0.01366 0.0045 0.00915 16.72063 0.06073
8.0 58.0 1557.8 1919.2 267.82306 9.54511 0.02865 0.01302 -89.3413089947 -0.02864 0.01303 -0.00066 0.00872 16.66586 0.13428
8.0 59.0 1559.5 1922.2 267.82332 9.54555 0.05286 0.01335 83.2106605868 -0.05138 0.01354 0.0124 0.00939 16.67238 0.09057
8.0 65.0 1563.5 1920.4 267.82332 9.54524 0.0453 0.01753 78.5811616022 -0.04175 0.01851 0.01759 0.01041 16.76316 0.03496
8.0 69.0 1564.0 1930.9 267.82329 9.54546 0.03724 0.01041 -83.7549704922 -0.03636 0.01056 -0.00806 0.00663 16.74709 0.07135
8.0 79.0 1563.8 1923.4 267.82349 9.54579 0.01937 0.00904 85.2217424478 -0.0191 0.00911 0.00322 0.0061 16.71116 0.09156
8.0 81.0 1563.8 1924.9 267.82337 9.54543 0.03208 0.00981 -82.2251731792 -0.03091 0.01002 -0.0086 0.00646 16.72887 0.06675
