ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
15.0 0.0 543.4 658.4 267.94519 9.69447 0.03382 0.00276 71.6827497488 -0.02714 0.00423803020282 0.02018 0.00463492179006 14.41704 0.04423
15.0 1.0 551.7 665.4 267.94506 9.69446 0.02122 0.00236 66.9214704713 -0.0147 0.002 0.01531 0.00265 14.40147 0.03632
15.0 2.0 546.2 667.4 267.94532 9.69467 0.02529 0.00229 64.5035885758 -0.01592 0.00189 0.01965 0.00253 1.87932 0.24804
15.0 3.0 549.4 668.4 267.94535 9.69507 0.01789 0.00236 66.6636394635 -0.01227 0.00196 0.01301 0.00266 14.39703 0.03532
15.0 4.0 551.7 665.1 267.94513 9.69441 0.01661 0.00262 68.3080283355 -0.01207 0.00223 0.01141 0.003 14.34978 0.03834
15.0 5.0 541.4 660.4 267.94526 9.69476 0.02168 0.00289 67.6720451829 -0.01542 0.00255 0.01524 0.0032 14.62418 0.09339
15.0 6.0 546.2 662.4 267.94509 9.6944 0.02311 0.00311 -79.4978940744 -0.02157 0.00299 -0.00828 0.00384 14.4381 0.05298
15.0 8.0 540.7 670.7 267.94482 9.69471 0.03538 0.00342 72.3072737455 -0.02885 0.00307 0.02049 0.00402 14.5145 0.04591
15.0 9.0 547.2 664.4 267.94541 9.69495 0.01753 0.00172 69.1101692487 -0.01307 0.00155 0.01168 0.00192 14.41433 0.0238
15.0 10.0 551.2 664.4 267.94538 9.69474 0.01748 0.00247 72.2098709203 -0.01422 0.00221 0.01017 0.00292 14.45241 0.08145
15.0 11.0 544.2 661.6 267.94536 9.69507 0.02779 0.00282 67.8382029435 -0.01988 0.00243 0.01942 0.00318 14.44919 0.03517
15.0 12.0 545.4 665.4 267.94491 9.69464 0.02172 0.00357 64.5379660435 -0.01369 0.00298 0.01686 0.00392 14.44901 0.06757
15.0 13.0 549.7 664.6 267.94527 9.69507 0.01908 0.00291 -88.8542948689 -0.01906 0.00291 -0.00076 0.00406 0.91799 0.63181
15.0 14.0 547.9 671.2 267.94546 9.69493 0.0229 0.00275 71.900473711 -0.01848 0.00247 0.01352 0.00322 14.39227 0.04972
15.0 16.0 539.2 666.9 267.94494 9.69464 0.04332 0.00427 64.0394927618 -0.02672 0.00351 0.0341 0.00468 14.49723 0.03484
15.0 17.0 548.7 665.9 267.94546 9.69498 0.02556 0.00141 65.185408352 -0.01655 0.00124 0.01947 0.00153 14.34389 0.05065
15.0 18.0 547.1 671.4 267.9454 9.69499 0.02411 0.0031 68.4455382063 -0.0176 0.00269 0.01648 0.00351 14.36894 0.12231
15.0 19.0 537.2 667.9 267.94489 9.69463 0.02528 0.00506 59.1750810811 -0.01201 0.00412 0.02225 0.0053 nan nan
15.0 20.0 540.7 667.4 267.94534 9.69504 0.03032 0.00236 71.0639553301 -0.02393 0.00215 0.01861 0.00267 14.40534 0.023
15.0 21.0 547.2 662.6 267.94512 9.69449 0.01557 0.00254 76.0945247713 -0.01377 0.00237 0.00726 0.00308 14.28047 0.05812
15.0 22.0 544.2 666.4 267.94511 9.69452 0.02776 0.00299 68.2048959324 -0.0201 0.00248 0.01914 0.00346 14.40578 0.04064
15.0 23.0 544.2 667.4 267.94541 9.69482 0.01784 0.00263 69.9065805839 -0.01363 0.00237 0.01151 0.00296 14.34749 0.05612
15.0 25.0 545.4 665.4 267.94507 9.69461 0.01465 0.00388 64.0624110736 -0.00904 0.00327 0.01152 0.00421 14.31154 0.04034
15.0 27.0 543.9 667.4 267.94537 9.69461 0.02067 0.00291 72.2156004983 -0.01682 0.00264 0.01203 0.00337 14.41837 0.03372
15.0 28.0 540.9 668.6 267.94507 9.6944 0.04924 0.00448 56.1384047669 -0.01867 0.00326 0.04557 0.00466 14.36548 0.0572
15.0 29.0 544.7 663.4 267.94525 9.69507 0.01862 0.00174 67.9699832364 -0.01338 0.00151 0.01295 0.00195 14.41781 0.02044
15.0 30.0 543.7 668.4 267.94539 9.69493 0.02251 0.00264 63.9134420468 -0.0138 0.00224 0.01778 0.00285 14.39721 0.03455
15.0 31.0 546.2 665.4 267.94542 9.69496 0.0261 0.0023 63.0941123998 -0.01541 0.00193 0.02107 0.00247 14.42735 0.05116
15.0 32.0 543.2 666.4 267.94554 9.69496 0.02066 0.00288 72.8974202745 -0.01709 0.00264 0.01161 0.00334 14.47922 0.03139
15.0 36.0 543.7 667.4 267.94534 9.69478 0.02142 0.00272 68.5429410315 -0.01569 0.00245 0.01458 0.00301 14.36225 0.04181
15.0 38.0 551.9 672.3 267.94555 9.69486 0.01781 0.00156 72.8286653391 -0.0147 0.00143 0.01005 0.00181 14.46855 0.0173
15.0 39.0 541.2 663.1 267.94492 9.69462 0.03112 0.00328 66.0849520904 -0.02089 0.00278 0.02307 0.00364 14.48446 0.0507
15.0 40.0 535.9 665.4 267.94483 9.69421 0.02107 0.00229 64.6582871805 -0.01335 0.00183 0.0163 0.00255 14.55078 0.03083
15.0 41.0 540.2 666.4 267.94473 9.69396 0.05389 0.00355 65.5291830291 -0.0354 0.00276 0.04063 0.00404 14.50553 0.05452
15.0 42.0 541.7 667.4 267.94552 9.69491 0.02194 0.00296 72.6911554682 -0.01806 0.00272 0.01247 0.00341 14.38063 0.03293
15.0 43.0 543.4 668.6 267.94495 9.69465 0.02083 0.00302 66.9787662508 -0.01446 0.00255 0.015 0.0034 14.55888 0.02954
15.0 44.0 545.9 664.4 267.94516 9.69451 0.06505 0.00943 61.3465911247 -0.03513 0.00727 0.05475 0.01019 14.42897 0.05115
15.0 45.0 548.9 664.4 267.94532 9.69478 0.01857 0.00284 71.9806878023 -0.01502 0.00257 0.01093 0.00328 14.49775 0.06604
15.0 46.0 546.9 666.6 267.94555 9.69485 0.01893 0.00126 78.0425812748 -0.0173 0.00121 0.00767 0.0015 14.39408 0.02372
15.0 47.0 535.9 662.4 267.94538 9.69503 0.01973 0.00194 70.3362989303 -0.01526 0.00169 0.01251 0.00225 14.39679 0.04657
15.0 48.0 541.7 659.1 267.94552 9.69486 0.01539 0.00177 67.6720451829 -0.01095 0.00151 0.01081 0.002 14.37508 0.02225
15.0 49.0 547.4 669.1 267.94558 9.69487 0.01941 0.00205 66.7896901784 -0.01338 0.00179 0.01407 0.00227 14.36968 0.02199
15.0 54.0 549.6 670.4 267.94515 9.69481 0.03667 0.0167 61.4439939498 -0.01991 0.01361 0.03079 0.01783 14.4752 0.12338
15.0 55.0 547.7 668.6 267.94517 9.69452 0.01914 0.00176 69.2075720739 -0.01432 0.00154 0.0127 0.002 14.3931 0.02544
15.0 56.0 546.9 665.4 267.94472 9.69482 0.01999 0.00171 72.8000174493 -0.0165 0.00155 0.01129 0.00202 14.37008 0.02275
15.0 59.0 541.9 661.4 267.94516 9.69458 0.01737 0.0017 72.4963498179 -0.01423 0.00155 0.00997 0.00197 14.35256 0.03373
15.0 60.0 538.4 661.4 267.94551 9.69487 0.01244 0.00219 67.7923663199 -0.00888 0.0019 0.0087 0.00245 14.3693 0.02157
15.0 62.0 545.4 667.4 267.94547 9.69479 0.02311 0.00169 71.1728173112 -0.01829 0.00151 0.01412 0.00195 14.37697 0.02214
15.0 63.0 547.9 670.9 267.94553 9.69477 0.02081 0.00299 65.5005351394 -0.01365 0.00253 0.01571 0.0033 14.41893 0.04577
15.0 66.0 541.4 659.9 267.94545 9.69479 0.01739 0.00286 70.8462313679 -0.01365 0.00257 0.01078 0.00327 14.46501 0.03273
15.0 71.0 542.2 665.4 267.94539 9.6948 0.02484 0.00214 71.5738877677 -0.01988 0.0019 0.0149 0.00251 14.42892 0.05873
15.0 74.0 550.6 667.1 267.94549 9.69479 0.02159 0.00306 67.1220056996 -0.01506 0.00267 0.01547 0.00339 14.42243 0.06296
15.0 76.0 548.2 667.4 267.94503 9.69462 0.03279 0.00257 68.7835833055 -0.0242 0.0022 0.02212 0.00295 14.33343 0.02524
15.0 78.0 545.2 660.4 267.9455 9.69484 0.02018 0.00336 69.6888566218 -0.01531 0.00295 0.01314 0.00385 14.41297 0.07591
15.0 82.0 543.2 666.4 267.94549 9.69491 0.02355 0.00327 66.955847939 -0.01633 0.00277 0.01697 0.00367 14.42245 0.07551
