ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
19.0 0.0 460.3 206.6 267.95505 9.74802 0.10372 0.04688 44.1406685369 0.00312 0.0336820441779 0.10367 0.0470131056196 16.65129 0.18712
19.0 30.0 462.1 217.2 267.95533 9.74772 0.09505 0.03859 54.2247257312 -0.03008 0.02651 0.09016 0.0397 17.00156 0.16999
19.0 34.0 458.8 213.9 267.95445 9.74729 0.11342 0.0364 37.3797665543 0.02981 0.02465 0.10944 0.03712 16.72638 0.1507
19.0 36.0 461.8 215.4 267.9555 9.74863 0.08217 0.02988 62.4638588252 -0.04705 0.02336 0.06737 0.03259 17.04858 0.16133
19.0 51.0 466.2 217.2 267.95545 9.74763 0.05042 0.02477 58.4359655254 -0.02279 0.01938 0.04498 0.02598 17.12946 0.13664
19.0 61.0 459.6 215.7 267.95506 9.7478 0.07179 0.02096 76.8221811711 -0.06433 0.02002 0.03187 0.02445 17.35357 0.17082
19.0 62.0 462.6 216.2 267.95576 9.74871 0.07474 0.02192 54.832060994 -0.02516 0.01606 0.07038 0.02256 17.30972 0.10428
19.0 63.0 466.5 219.4 267.95577 9.74847 0.09147 0.03737 62.6185574298 -0.05278 0.02908 0.07471 0.04088 17.01796 0.27842
19.0 64.0 463.8 213.4 267.95536 9.74759 0.03215 0.01566 59.0203824764 -0.01512 0.01161 0.02838 0.01663 17.32006 0.09526
19.0 71.0 457.2 214.1 267.95577 9.74871 0.09182 0.03375 45.773598253 -0.00248 0.02375 0.09179 0.03376 17.2146 0.42588
19.0 77.0 462.1 215.7 267.95534 9.74755 0.03387 0.01577 46.6502236796 -0.00195 0.01044 0.03382 0.01579 17.14951 0.2013
19.0 83.0 469.8 215.7 267.95507 9.74784 0.06315 0.02833 60.8022812193 -0.0331 0.02349 0.05379 0.02995 17.2998 0.13733
19.0 85.0 451.2 211.1 267.95578 9.7487 0.07434 0.01979 -61.4038869042 -0.04028 0.01468 -0.06248 0.02155 17.36778 0.10502
