ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
15.0 0.0 1602.1 1795.8 273.31827 31.64805 0.09423 0.03071 -73.66518372 -0.07932 0.0341397261266 -0.05087 0.0210365776684 16.81138 0.12712
15.0 1.0 1608.6 1788.8 273.31796 31.64878 0.10741 0.02009 -23.8235851215 0.07236 0.02419 -0.07938 0.01591 16.81025 0.06189
15.0 2.0 1610.3 1783.6 273.31759 31.64826 0.10368 0.02443 -24.2704922017 0.06864 0.03041 -0.0777 0.01845 16.69545 0.07749
15.0 5.0 1599.1 1797.6 273.31759 31.64842 0.08681 0.02333 -68.7950424614 -0.0641 0.02747 -0.05855 0.0171 16.58106 0.09503
15.0 7.0 1600.4 1798.6 273.31817 31.64828 0.03562 0.01394 -70.6399665617 -0.02779 0.01589 -0.02228 0.0102 16.9172 0.08901
15.0 8.0 1604.9 1802.3 273.31746 31.6483 0.06744 0.02457 -79.7729138161 -0.06319 0.02562 -0.02356 0.01506 16.72259 0.13613
15.0 13.0 1601.1 1795.6 273.31768 31.64832 0.05379 0.02035 -73.5334034271 -0.04515 0.02229 -0.02924 0.01472 16.81384 0.04837
15.0 14.0 1601.1 1796.6 273.31768 31.64831 0.04899 0.01098 -34.6639466054 0.0173 0.0155 -0.04583 0.01017 16.87947 0.07594
15.0 23.0 1604.1 1793.6 273.3177 31.64806 0.0861 0.01674 -35.305659336 0.02859 0.02657 -0.08122 0.01508 16.62657 0.1339
15.0 25.0 1598.6 1803.8 273.31764 31.64835 0.0835 0.02802 -72.1010089393 -0.06772 0.03149 -0.04885 0.01968 16.70886 0.07034
15.0 26.0 1606.6 1795.8 273.31794 31.6481 0.10191 0.01961 -24.9924190236 0.06552 0.02364 -0.07806 0.01618 16.65553 0.14644
15.0 29.0 1603.6 1803.8 273.31797 31.64809 0.1075 0.02427 -84.3623057551 -0.10543 0.02454 -0.02102 0.01607 17.16018 0.29187
15.0 35.0 1598.1 1792.8 273.31768 31.64822 0.03291 0.01105 -34.1826620575 0.01213 0.01392 -0.03059 0.01053 16.88175 0.05392
15.0 37.0 1602.1 1795.6 273.31795 31.6481 0.0307 0.00825 -55.1299990475 -0.01063 0.01142 -0.0288 0.00772 16.9091 0.0885
15.0 60.0 1602.6 1788.6 273.31801 31.64805 0.01399 0.00681 -53.3309115708 -0.00401 0.00993 -0.0134 0.00646 16.93429 0.34804
