ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
25.0 7.0 428.7 1331.2 273.4807 31.70375 0.01123 0.0025 61.6789066458 -0.00618 0.0019 0.00938 0.00272 14.77349 0.01759
25.0 8.0 432.2 1336.1 273.48049 31.70361 0.00692 0.0026 -78.9707729029 -0.00641 0.0024 -0.0026 0.00359 14.83207 0.03793
25.0 9.0 425.8 1339.3 273.48046 31.7035 0.01089 0.00366 -31.4439237968 0.00496 0.00258 -0.00969 0.00389 14.79144 0.08432
25.0 11.0 426.7 1331.2 273.48043 31.70355 0.00531 0.00263 -64.4405632184 -0.00333 0.00202 -0.00413 0.00296 14.85285 0.0326
25.0 13.0 426.4 1335.2 273.4809 31.7034 0.00954 0.00267 -74.1407386899 -0.00811 0.00227 -0.00501 0.00349 14.76399 0.0107
25.0 14.0 425.7 1337.2 273.48092 31.70342 0.00899 0.00239 -35.8499692413 0.00282 0.00169 -0.00854 0.00245 14.80896 0.01805
25.0 16.0 428.4 1333.8 273.4805 31.70355 0.00658 0.00284 -44.0318065558 0.00022 0.00194 -0.00657 0.00284 14.79805 0.03143
25.0 19.0 427.9 1333.0 273.48062 31.70358 0.00775 0.00316 -52.9355706921 -0.00212 0.00228 -0.00745 0.00322 14.7328 0.01641
25.0 25.0 425.9 1337.5 273.48097 31.70341 0.00959 0.00448 49.7843028189 -0.00159 0.00307 0.00946 0.00452 14.73797 0.01574
25.0 26.0 431.2 1337.1 273.48049 31.70355 0.01056 0.00348 -43.6937614567 0.00048 0.00234 -0.01055 0.00348 14.83784 0.03245
25.0 29.0 431.2 1337.6 273.48046 31.70357 0.00695 0.00337 -60.1720276446 -0.00351 0.00262 -0.006 0.0036 14.80632 0.05116
25.0 38.0 426.7 1333.0 273.48045 31.70354 0.00524 0.0022 -76.3351670453 -0.00465 0.00202 -0.0024 0.00276 14.85224 0.02778
