ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
36.0 1.0 1236.1 1888.1 273.36966 31.63727 0.02563 0.00846 -53.1074580307 -0.00715 0.00952 -0.02461 0.00836 16.0875 0.03393
36.0 9.0 1226.8 1897.1 273.36995 31.63659 0.03611 0.00942 -16.6329647926 0.0302 0.00965 -0.01981 0.00888 16.1705 0.16433
36.0 12.0 1232.2 1894.6 273.36999 31.63649 0.02759 0.00844 -59.7079318306 -0.01355 0.00773 -0.02403 0.00866 16.05611 0.09136
36.0 17.0 1227.2 1888.4 273.36957 31.63702 0.03036 0.01354 69.5570763289 -0.02295 0.01452 0.01987 0.01211 15.97866 0.06888
36.0 23.0 1231.0 1891.6 273.36976 31.63654 0.01836 0.00826 -42.6681670034 0.00149 0.00979 -0.0183 0.00825 16.04561 0.08092
36.0 26.0 1233.8 1894.1 273.36993 31.63657 0.03578 0.00869 -64.2171096783 -0.02224 0.0096 -0.02803 0.00806 16.06207 0.08778
36.0 28.0 1223.0 1888.1 273.36947 31.63693 0.05553 0.0121 58.7453627348 -0.02564 0.01402 0.04926 0.01152 15.96673 0.05975
36.0 29.0 1229.8 1899.6 273.36997 31.63655 0.02523 0.00844 -38.1876370455 0.00594 0.01023 -0.02452 0.00832 16.24555 0.13876
36.0 32.0 1227.0 1892.4 273.37 31.63659 0.00911 0.00434 -86.3905763498 -0.00904 0.00435 -0.00114 0.00384 16.1545 0.09887
36.0 33.0 1230.0 1888.9 273.36983 31.63663 0.01312 0.00572 -56.0238132079 -0.00493 0.0066 -0.01216 0.00556 16.11701 0.05912
36.0 37.0 1228.5 1891.1 273.36995 31.63655 0.01 0.00477 -74.0949020663 -0.0085 0.00491 -0.00527 0.00437 16.05389 0.0558
36.0 44.0 1232.5 1894.6 273.36998 31.63654 0.01261 0.00519 -44.2953671416 0.00031 0.00585 -0.01261 0.00519 16.15007 0.0453
36.0 58.0 1224.5 1893.1 273.36981 31.63659 0.01841 0.00588 -28.2468192999 0.01016 0.0063 -0.01535 0.00569 16.0736 0.0584
36.0 61.0 1231.2 1894.6 273.37003 31.63657 0.10494 0.00824 -48.0482406997 -0.01114 0.00787 -0.10434 0.00825 16.2646 0.31509
