ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
26.0 0.0 1570.1 1760.1 273.32251 31.65237 0.07718 0.02683 -25.4565148377 0.04866 0.0334930201684 -0.05991 0.0217770544381 16.80006 0.1259
26.0 5.0 1567.6 1761.8 273.32193 31.65264 0.05109 0.02074 -29.9141264838 0.02567 0.02939 -0.04417 0.01684 16.49338 0.08827
26.0 8.0 1573.1 1766.1 273.32188 31.65261 0.0434 0.01963 -25.7831007809 0.02698 0.02507 -0.03399 0.01524 16.68933 0.1324
26.0 9.0 1568.1 1763.8 273.32222 31.65242 0.06113 0.01802 -58.1781345176 -0.02713 0.02468 -0.05478 0.01596 16.96713 0.29849
26.0 11.0 1569.1 1755.6 273.32222 31.6524 0.04669 0.01801 17.5496972649 0.0382 0.02021 0.02684 0.01242 16.84 0.13005
26.0 13.0 1569.4 1759.6 273.32201 31.65265 0.04409 0.01931 -65.3515661126 -0.02875 0.02412 -0.03342 0.01477 16.78699 0.04752
26.0 15.0 1576.6 1761.6 273.32187 31.65277 0.04447 0.01481 -36.8411862269 0.01249 0.02093 -0.04267 0.01417 16.91128 0.04633
26.0 26.0 1574.9 1760.1 273.32221 31.65241 0.09534 0.02499 -15.418294267 0.08186 0.02748 -0.04888 0.01605 16.68941 0.15079
26.0 29.0 1572.1 1767.8 273.32223 31.65241 0.0443 0.01847 -59.4730191346 -0.02144 0.0261 -0.03876 0.01539 17.12441 0.28368
26.0 30.0 1572.1 1763.8 273.32222 31.65239 0.01884 0.00863 -39.178854031 0.0038 0.01291 -0.01846 0.0084 16.93752 0.11133
26.0 32.0 1568.4 1758.8 273.32223 31.65241 0.01754 0.00788 -32.4580590942 0.00744 0.01097 -0.01589 0.00703 17.06274 0.17037
26.0 34.0 1572.4 1759.8 273.32199 31.65261 0.04468 0.01142 -23.6230498932 0.03034 0.01387 -0.03281 0.00882 16.79182 0.08321
26.0 35.0 1566.1 1757.3 273.32202 31.65249 0.02661 0.0105 -35.5692199217 0.0086 0.01366 -0.02519 0.01007 16.86599 0.05315
26.0 40.0 1572.4 1762.8 273.32198 31.65246 0.02257 0.00751 -39.9122400088 0.00399 0.01145 -0.02222 0.00734 16.82218 0.15914
26.0 42.0 1575.1 1762.8 273.32228 31.65237 0.10437 0.0184 -7.13905412733 0.10114 0.01876 -0.02574 0.01154 16.69691 0.0821
26.0 46.0 1563.6 1761.6 273.32189 31.65262 0.05245 0.01591 -7.81514432558 0.05051 0.0163 -0.01413 0.00953 16.85719 0.06611
26.0 49.0 1565.1 1763.6 273.32193 31.65268 0.03052 0.00945 -31.0142054504 0.01431 0.01278 -0.02695 0.00826 2.57938 1.45699
26.0 50.0 1572.4 1757.8 273.3222 31.65242 0.0612 0.01589 -12.7998771432 0.05519 0.01682 -0.02644 0.01094 16.69164 0.09936
