ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
32.0 0.0 763.6 742.8 273.43348 31.77437 0.01326 0.00193 -55.8805737591 -0.00492 0.00382852451997 -0.01232 0.00392448722765 13.94546 0.01861
32.0 1.0 765.1 739.5 273.43343 31.77356 0.0154 0.00149 -54.8664384617 -0.0052 0.00134 -0.01449 0.00151 13.90898 0.01426
32.0 2.0 766.6 734.0 273.43327 31.77375 0.01249 0.00177 -51.7839255239 -0.00293 0.00162 -0.01214 0.00177 13.91592 0.01759
32.0 3.0 772.3 742.6 273.43312 31.7738 0.01479 0.00147 -48.947784438 -0.00203 0.00131 -0.01465 0.00147 13.90767 0.01839
32.0 4.0 762.1 736.2 273.43332 31.77416 0.01071 0.00137 -44.0489952897 0.00035 0.00124 -0.0107 0.00137 13.91703 0.01048
32.0 5.0 765.6 740.2 273.43334 31.77414 0.0123 0.00165 -50.9760550328 -0.00255 0.00152 -0.01203 0.00166 14.03705 0.01496
32.0 6.0 764.3 734.2 273.43333 31.77413 0.00974 0.00135 -57.6968499697 -0.00418 0.00124 -0.0088 0.00137 14.05492 0.01122
32.0 7.0 768.1 740.2 273.43349 31.77437 0.0098 0.0013 -48.8217337231 -0.0013 0.0012 -0.00971 0.0013 13.92085 0.01354
32.0 8.0 770.8 744.6 273.43337 31.77372 0.01001 0.00155 -63.1456786014 -0.00592 0.00148 -0.00807 0.00158 14.01606 0.03196
32.0 10.0 762.6 737.2 273.4332 31.77415 0.01247 0.00105 -54.4596384272 -0.00404 0.00096 -0.01179 0.00106 13.9371 0.04523
32.0 11.0 762.3 738.2 273.43319 31.77416 0.0105 0.00133 -54.2247257312 -0.00332 0.00121 -0.00996 0.00134 14.0289 0.02692
32.0 12.0 765.3 744.1 273.4335 31.77437 0.01113 0.0017 -49.5723084347 -0.00177 0.0012 -0.01099 0.00171 14.02587 0.0221
32.0 13.0 762.3 742.1 273.43311 31.77391 0.01107 0.00153 -56.1212160331 -0.00419 0.00135 -0.01024 0.00156 13.92608 0.00852
32.0 14.0 761.3 743.6 273.43309 31.77384 0.01114 0.0011 -52.0417565317 -0.00271 0.001 -0.0108 0.00111 13.97484 0.01509
32.0 15.0 772.6 741.2 273.43364 31.77354 0.01261 0.00145 -57.3129682469 -0.00525 0.00133 -0.01146 0.00147 13.90768 0.01174
32.0 16.0 763.8 740.2 273.43319 31.77416 0.01397 0.00133 -54.8549793058 -0.00471 0.00119 -0.01315 0.00135 13.96343 0.02334
32.0 17.0 765.8 736.2 273.43336 31.77412 0.01337 0.00219 -58.5047204608 -0.00607 0.00203 -0.01191 0.00223 14.03194 0.01742
32.0 18.0 765.8 742.3 273.4335 31.77436 0.01298 0.00143 -60.4470473863 -0.00666 0.00134 -0.01113 0.00146 14.01058 0.02048
32.0 19.0 764.1 740.0 273.4335 31.77364 0.00876 0.00158 -52.1105114671 -0.00215 0.00144 -0.00849 0.00159 13.87949 0.01497
32.0 20.0 773.1 745.3 273.43311 31.77374 0.00661 0.00134 -60.0746248195 -0.00332 0.00125 -0.00572 0.00136 13.91046 0.0148
32.0 23.0 763.6 741.5 273.43333 31.77415 0.01293 0.00153 -49.0967534648 -0.00184 0.00138 -0.0128 0.00153 14.0112 0.019
32.0 24.0 765.1 747.8 273.4335 31.77436 0.00768 0.00179 -62.1372728819 -0.00433 0.00164 -0.00635 0.00185 13.91365 0.01296
32.0 25.0 764.8 746.1 273.4332 31.7738 0.00834 0.00186 -59.2381064386 -0.00398 0.00173 -0.00733 0.00189 13.91601 0.01209
32.0 26.0 766.3 742.8 273.43322 31.77415 0.01073 0.00145 -54.5627708303 -0.00352 0.0013 -0.01014 0.00147 14.0352 0.02071
32.0 27.0 765.1 742.8 273.43322 31.7738 0.0109 0.00159 -50.9588662989 -0.00225 0.00141 -0.01067 0.0016 13.98299 0.02199
32.0 28.0 761.6 736.0 273.43342 31.77369 0.0122 0.00204 -48.6842238523 -0.00156 0.00198 -0.0121 0.00204 14.02063 0.01561
32.0 29.0 769.8 746.1 273.43323 31.77416 0.01151 0.00151 -52.6720101064 -0.00305 0.00142 -0.0111 0.00151 13.95371 0.03895
32.0 30.0 770.6 741.8 273.43318 31.77416 0.00923 0.00126 -57.3129682469 -0.00385 0.00118 -0.00839 0.00128 13.90678 0.03138
32.0 33.0 762.6 738.5 273.43373 31.77423 0.0102 0.00115 -48.1742914146 -0.00113 0.00101 -0.01014 0.00115 13.94789 0.01507
32.0 34.0 771.1 737.8 273.43339 31.77408 0.00696 0.00122 -52.6204439048 -0.00183 0.00113 -0.00672 0.00123 14.05865 0.01222
32.0 36.0 764.3 738.8 273.43318 31.77417 0.01392 0.00137 -59.0146528985 -0.00654 0.00129 -0.01229 0.00139 14.06403 0.0095
